species,variable,variable_label,period_from,weighted_beta_from,standardized_beta_from,prob_positive_from,support_state_from,period_to,weighted_beta_to,standardized_beta_to,prob_positive_to,support_state_to,atlas_from,atlas_to,transition,delta_weighted_beta,abs_delta_weighted_beta,delta_standardized_beta,abs_delta_standardized_beta,support_state_switch,supported_sign_flip,large_jump_cutoff,predictor_large_jump
Sterna_hirundo,perc_grass_shrub,Grass/Shrubland,1970s,-0.014221196884769203,-0.03385999258278381,0.29,Unsupported,1990s,0.055959371822735415,0.07623892618901283,0.867,Unsupported,1,2,1970s to 1990s,0.07018056870750462,0.07018056870750462,0.11009891877179664,0.11009891877179664,FALSE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,tmean_breeding,Temperature,1970s,0.4297805741926405,0.4297805741926405,1,Supported positive,1990s,0.43616367526582656,0.43616367526582656,1,Supported positive,1,2,1970s to 1990s,0.0063831010731860705,0.0063831010731860705,0.0063831010731860705,0.0063831010731860705,FALSE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,prec_breeding,Precipitation,1970s,-0.20876155687643022,-0.22256029517743095,0.031,Supported negative,1990s,-0.3557533119457387,-0.3557533119457387,0,Supported negative,1,2,1970s to 1990s,-0.1469917550693085,0.1469917550693085,-0.13319301676830778,0.13319301676830778,FALSE,FALSE,0.1398968467719789,TRUE
Sterna_paradisaea,hh,Land-use heterogeneity,1970s,0.42286614818678614,0.42286614818678614,1,Supported positive,1990s,0.3307779020041208,0.33144078357126333,0.999,Supported positive,1,2,1970s to 1990s,-0.09208824618266531,0.09208824618266531,-0.09142536461552281,0.09142536461552281,FALSE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,perc_urban,Urban,1970s,-0.43418150392370536,-0.43418150392370536,0,Supported negative,1990s,-0.45967507798260704,-0.45967507798260704,0,Supported negative,1,2,1970s to 1990s,-0.02549357405890168,0.02549357405890168,-0.02549357405890168,0.02549357405890168,FALSE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,perc_cropland,Cropland,1970s,-0.8511143529109115,-0.8511143529109115,0,Supported negative,1990s,-0.9187528680253965,-0.9187528680253965,0,Supported negative,1,2,1970s to 1990s,-0.06763851511448493,0.06763851511448493,-0.06763851511448493,0.06763851511448493,FALSE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,perc_pasture,Pasture,1970s,-0.13140860237209379,-0.13603374986759192,0.017,Supported negative,1990s,-0.10513941323228738,-0.12029681147858969,0.063,Unsupported,1,2,1970s to 1990s,0.0262691891398064,0.0262691891398064,0.01573693838900224,0.01573693838900224,TRUE,FALSE,0.1398968467719789,FALSE
Sterna_paradisaea,perc_forest,Forest,1970s,-0.5374755470577203,-0.5374755470577203,0,Supported negative,1990s,-0.7719117277129561,-0.7719117277129561,0,Supported negative,1,2,1970s to 1990s,-0.23443618065523586,0.23443618065523586,-0.23443618065523586,0.23443618065523586,FALSE,FALSE,0.1398968467719789,TRUE
Sterna_paradisaea,perc_grass_shrub,Grass/Shrubland,1970s,-0.09033770527031142,-0.1055347024185881,0.072,Unsupported,1990s,-0.1210604468087196,-0.1369462067971941,0.058,Unsupported,1,2,1970s to 1990s,-0.030722741538408177,0.030722741538408177,-0.031411504378606,0.031411504378606,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,tmean_breeding,Temperature,1970s,0.44522412246196835,0.44522412246196835,1,Supported positive,1990s,0.33206860206486527,0.3340730403067055,0.997,Supported positive,1,2,1970s to 1990s,-0.11315552039710308,0.11315552039710308,-0.11115108215526287,0.11115108215526287,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,prec_breeding,Precipitation,1970s,-0.28342973913332625,-0.28342973913332625,0,Supported negative,1990s,-0.32625845246638574,-0.32625845246638574,0,Supported negative,1,2,1970s to 1990s,-0.04282871333305949,0.04282871333305949,-0.04282871333305949,0.04282871333305949,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,hh,Land-use heterogeneity,1970s,0.33419676205530574,0.33486649504539656,0.999,Supported positive,1990s,0.2531316806863026,0.2598887892056495,0.987,Supported positive,1,2,1970s to 1990s,-0.08106508136900314,0.08106508136900314,-0.07497770583974706,0.07497770583974706,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,perc_urban,Urban,1970s,-0.27050328614351987,-0.27050328614351987,0,Supported negative,1990s,-0.21041473300678215,-0.22384546064551294,0.03,Supported negative,1,2,1970s to 1990s,0.06008855313673772,0.06008855313673772,0.04665782549800693,0.04665782549800693,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,perc_cropland,Cropland,1970s,-0.611565911502868,-0.611565911502868,0,Supported negative,1990s,-0.3296984776855889,-0.3303591960777444,0.001,Supported negative,1,2,1970s to 1990s,0.2818674338172791,0.2818674338172791,0.2812067154251236,0.2812067154251236,FALSE,FALSE,0.1398968467719789,TRUE
Sternula_albifrons,perc_pasture,Pasture,1970s,-0.04789684589360042,-0.06708241721792776,0.143,Unsupported,1990s,-0.0012385595367401085,-0.011259632152182807,0.445,Unsupported,1,2,1970s to 1990s,0.04665828635686031,0.04665828635686031,0.05582278506574496,0.05582278506574496,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,perc_forest,Forest,1970s,-0.4296481989298799,-0.4296481989298799,0,Supported negative,1990s,-0.44639785074279653,-0.4472924356140246,0.001,Supported negative,1,2,1970s to 1990s,-0.016749651812916655,0.016749651812916655,-0.01764423668414472,0.01764423668414472,FALSE,FALSE,0.1398968467719789,FALSE
Sternula_albifrons,perc_grass_shrub,Grass/Shrubland,1970s,-0.18943106228563342,-0.19212075282518604,0.007,Supported negative,1990s,-0.046773448964713304,-0.07954668191277772,0.206,Unsupported,1,2,1970s to 1990s,0.1426576133209201,0.1426576133209201,0.11257407091240831,0.11257407091240831,TRUE,FALSE,0.1398968467719789,TRUE
Thalasseus_sandvicensis,tmean_breeding,Temperature,1970s,0.3457354253387837,0.3471239210228752,0.998,Supported positive,1990s,0.13578129190789298,0.18448545096181113,0.868,Unsupported,1,2,1970s to 1990s,-0.20995413343089073,0.20995413343089073,-0.16263847006106408,0.16263847006106408,TRUE,FALSE,0.1398968467719789,TRUE
Thalasseus_sandvicensis,prec_breeding,Precipitation,1970s,-0.0868562406888917,-0.12848556314924808,0.162,Unsupported,1990s,-0.21812355144365433,-0.24398607544032921,0.053,Unsupported,1,2,1970s to 1990s,-0.13126731075476264,0.13126731075476264,-0.11550051229108113,0.11550051229108113,FALSE,FALSE,0.1398968467719789,FALSE
Thalasseus_sandvicensis,hh,Land-use heterogeneity,1970s,0.4312281073601936,0.4312281073601936,1,Supported positive,1990s,0.27145649968036434,0.2810108692343316,0.983,Supported positive,1,2,1970s to 1990s,-0.15977160767982929,0.15977160767982929,-0.15021723812586202,0.15021723812586202,FALSE,FALSE,0.1398968467719789,TRUE
Thalasseus_sandvicensis,perc_urban,Urban,1970s,-0.3421857803486166,-0.3421857803486166,0,Supported negative,1990s,-0.2980765863977633,-0.3054063385222985,0.012,Supported negative,1,2,1970s to 1990s,0.044109193950853276,0.044109193950853276,0.03677944182631809,0.03677944182631809,FALSE,FALSE,0.1398968467719789,FALSE
Thalasseus_sandvicensis,perc_cropland,Cropland,1970s,-0.47096868077256704,-0.47096868077256704,0,Supported negative,1990s,-0.6884146954153952,-0.6884146954153952,0,Supported negative,1,2,1970s to 1990s,-0.2174460146428282,0.2174460146428282,-0.2174460146428282,0.2174460146428282,FALSE,FALSE,0.1398968467719789,TRUE
Thalasseus_sandvicensis,perc_pasture,Pasture,1970s,-0.03103864568550476,-0.05923405665172664,0.238,Unsupported,1990s,-0.11784861422085052,-0.14232924422808033,0.086,Unsupported,1,2,1970s to 1990s,-0.08680996853534576,0.08680996853534576,-0.08309518757635369,0.08309518757635369,FALSE,FALSE,0.1398968467719789,FALSE
Thalasseus_sandvicensis,perc_forest,Forest,1970s,-0.20863026893430434,-0.22826068811193034,0.043,Supported negative,1990s,-0.5820293023478,-0.5831956937352706,0.001,Supported negative,1,2,1970s to 1990s,-0.3733990334134957,0.3733990334134957,-0.35493500562334024,0.35493500562334024,FALSE,FALSE,0.1398968467719789,TRUE
Thalasseus_sandvicensis,perc_grass_shrub,Grass/Shrubland,1970s,-0.01735757458590255,-0.046163762196549336,0.312,Unsupported,1990s,-0.04264526269983932,-0.08427917529612514,0.247,Unsupported,1,2,1970s to 1990s,-0.025287688113936772,0.025287688113936772,-0.0381154130995758,0.0381154130995758,FALSE,FALSE,0.1398968467719789,FALSE
Tringa_glareola,tmean_breeding,Temperature,1970s,0.29206060722496757,0.2932335413905297,0.998,Supported positive,1990s,0.016790225200700393,0.046381837570995545,0.681,Unsupported,1,2,1970s to 1990s,-0.2752703820242672,0.2752703820242672,-0.24685170381953417,0.24685170381953417,TRUE,FALSE,0.1398968467719789,TRUE
Tringa_glareola,prec_breeding,Precipitation,1970s,0.5200652175456253,0.5200652175456253,1,Supported positive,1990s,0.022199107323669785,0.05162583098527858,0.715,Unsupported,1,2,1970s to 1990s,-0.4978661102219555,0.4978661102219555,-0.4684393865603467,0.4684393865603467,TRUE,FALSE,0.1398968467719789,TRUE
Tringa_glareola,hh,Land-use heterogeneity,1970s,-0.03563205981471481,-0.06550010995351986,0.228,Unsupported,1990s,0.008949910264791066,0.03551551692377407,0.626,Unsupported,1,2,1970s to 1990s,0.04458197007950587,0.04458197007950587,0.10101562687729393,0.10101562687729393,FALSE,FALSE,0.1398968467719789,FALSE
Tringa_glareola,perc_urban,Urban,1970s,-0.17807222376980955,-0.19654770835519816,0.047,Supported negative,1990s,-0.22906581601570336,-0.24420662688241299,0.031,Supported negative,1,2,1970s to 1990s,-0.05099359224589381,0.05099359224589381,-0.04765891852721482,0.04765891852721482,FALSE,FALSE,0.1398968467719789,FALSE
