"comparison_id","comparison_label","start_period","end_period","site","start_richness","end_richness","delta_richness"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE57",65,58,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE66",37,48,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE67",58,56,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE68",87,84,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE69",49,73,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE75",54,53,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE78",58,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE79",79,74,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE84",74,65,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE85",65,71,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE86",68,73,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE87",83,70,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE88",77,80,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE89",81,79,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE90",63,45,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE94",62,77,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE96",89,74,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE97",85,81,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE98",75,74,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DE99",57,70,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF00",25,61,36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF01",41,61,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF04",63,64,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF05",50,46,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF06",53,57,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF07",48,70,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF08",84,96,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF09",66,68,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF10",39,60,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF14",46,66,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF15",54,73,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF16",69,81,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF17",62,66,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF18",77,78,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF19",48,52,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF20",71,59,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF24",42,57,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF25",64,71,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF26",51,57,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF27",56,66,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF28",77,89,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF29",59,67,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF30",63,46,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF31",78,74,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF37",75,89,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF38",93,85,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF39",54,65,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF40",61,52,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF41",81,92,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF48",86,64,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF49",53,52,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF51",58,74,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF52",58,56,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF59",74,45,-29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF60",42,51,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF61",58,54,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF62",68,80,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF70",56,56,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF71",66,70,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF72",60,48,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF80",71,77,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF81",57,64,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF96",59,64,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF97",63,62,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DF98",56,52,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG00",51,51,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG07",61,80,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG08",72,71,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG09",58,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG14",44,75,31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG15",46,78,32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG16",53,58,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG17",83,64,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG18",45,56,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG19",47,45,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG22",55,58,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG23",64,81,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG24",37,80,43
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG25",45,72,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG26",44,60,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG27",67,60,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG28",71,60,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG29",46,62,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG34",68,64,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG35",41,58,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG36",50,58,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG37",65,71,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG38",53,69,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG39",46,48,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG41",68,58,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG42",64,66,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG43",59,86,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG44",62,58,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG45",65,56,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG46",54,59,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG47",74,52,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG48",74,71,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG49",61,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG51",77,87,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG52",52,70,18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG53",49,65,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG54",47,52,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG56",60,57,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG57",63,62,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG58",77,62,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG59",45,56,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG60",73,62,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG61",91,86,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG62",95,98,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG63",71,71,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG64",57,71,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG65",45,64,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG66",46,53,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG67",54,54,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG68",61,60,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG69",75,59,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG70",59,81,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG71",91,81,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG72",80,94,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG73",74,67,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG74",66,60,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG75",55,64,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG76",50,63,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG77",52,56,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG78",51,68,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG79",66,59,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG81",56,81,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG82",74,78,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG83",66,84,18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG84",61,76,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG85",42,61,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG86",49,62,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG87",61,82,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG88",55,59,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG89",58,65,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG90",60,77,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG91",64,76,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG92",62,72,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG93",62,63,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG94",67,86,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG95",58,87,29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG96",82,89,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG97",64,72,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG98",53,72,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG99",50,52,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH06",62,67,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH07",73,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH08",65,71,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH09",50,58,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH16",74,65,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH17",82,71,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH18",72,78,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH19",70,62,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH26",52,55,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH27",52,62,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH28",57,64,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH36",53,54,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH37",27,52,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH67",40,79,39
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH75",37,40,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH76",49,57,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH85",43,63,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH86",61,66,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH98",52,58,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH99",68,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB03",50,72,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB04",61,76,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB06",51,45,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB07",70,75,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB08",71,74,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB10",71,64,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED00",69,74,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED01",86,61,-25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED02",65,61,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED03",65,46,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED12",58,61,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED13",54,59,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED21",48,47,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED22",71,71,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED23",89,69,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED30",75,64,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED31",58,44,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE05",64,72,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE06",54,64,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE07",85,75,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE08",59,56,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE09",64,63,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE15",67,65,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE16",74,75,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE17",92,90,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE18",66,61,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE19",61,38,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE27",82,66,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE28",76,74,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE29",57,45,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE39",72,73,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF00",60,52,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF01",76,64,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF02",82,82,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF06",71,49,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF07",46,48,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF08",69,52,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF09",73,67,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF10",66,57,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF11",54,51,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF45",48,57,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF54",57,49,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF63",23,55,32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF64",56,64,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF65",77,86,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF69",62,53,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF70",65,64,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF71",80,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF72",54,60,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF73",54,48,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF74",62,67,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF75",79,73,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF80",59,52,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF81",84,73,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF82",80,66,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF83",49,40,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF84",38,55,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF85",64,63,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF90",81,49,-32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF91",92,78,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF92",95,73,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF93",102,111,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF94",94,52,-42
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF95",42,48,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF96",50,68,18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG00",55,64,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG01",58,69,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG02",60,66,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG03",50,64,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG04",80,83,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG05",60,79,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG06",60,64,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG07",48,70,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG08",64,67,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG09",49,60,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG10",63,87,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG11",56,63,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG12",63,79,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG13",64,67,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG14",68,67,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG15",69,75,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG16",37,70,33
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG17",66,63,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG18",58,55,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG19",74,54,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG21",48,47,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG22",61,56,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG23",57,58,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG24",62,72,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG25",73,81,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG26",69,96,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG30",61,54,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG40",50,63,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG41",42,67,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG42",66,70,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG76",65,61,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG77",60,66,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG84",80,86,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG85",84,79,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG86",61,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG87",51,59,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG88",79,61,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG89",42,52,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG94",96,81,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG95",66,75,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG96",73,56,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG97",38,55,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG98",54,59,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG99",82,52,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH08",67,63,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH09",60,64,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH13",85,73,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH14",97,77,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH15",84,67,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH16",71,51,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH17",71,50,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH23",96,61,-35
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH24",97,62,-35
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH25",98,68,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH26",85,61,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH27",57,60,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH28",55,59,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH37",31,63,32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH38",59,58,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH39",79,80,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH49",44,58,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH54",57,52,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH64",62,60,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH66",72,54,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH67",67,47,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH73",63,56,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH74",52,44,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH75",88,79,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH77",65,43,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH78",62,43,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH83",67,43,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH84",46,55,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH85",68,46,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH87",57,42,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH88",65,44,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH92",65,88,23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH93",54,59,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH94",48,52,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH95",56,53,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH96",72,51,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH97",71,60,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE00",35,55,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE10",65,66,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE20",74,76,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE30",105,104,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE40",75,78,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE60",95,81,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE61",88,72,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE71",62,78,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE72",68,93,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE80",77,81,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE81",69,82,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE82",80,99,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE83",73,87,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE90",69,73,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE91",82,94,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE92",63,66,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE93",55,54,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE94",59,61,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF00",51,55,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF01",53,64,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF02",86,57,-29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF03",72,52,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF04",57,64,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF05",50,44,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF06",45,60,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF07",55,61,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF08",36,44,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF10",99,65,-34
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF12",86,74,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF13",56,62,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF14",71,67,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF15",37,57,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF16",39,62,23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF17",63,46,-17
