"comparison_id","comparison_label","start_period","end_period","species","occupied_grid_cells_start","occupied_grid_cells_end","n_shared_grid_cells","records_1970s","records_1990s","records_2010s","prop_occupied_start","prop_occupied_end","delta_occupied_grid_cells","delta_occupancy_proportion","delta_occupancy_percentage_points","change_class","foraging_guild_consensus","species_english"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Loxia_curvirostra",138,394,1726,138,394,297,0.0799536500579374,0.228273464658169,256,0.148319814600232,14.8319814600232,"Increase","Passerine seedeaters","Red Crossbill"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Riparia_riparia",866,620,1726,866,620,483,0.501738122827346,0.359212050984936,-246,-0.14252607184241,-14.252607184241,"Decrease","Aerial insectivores","Sand Martin"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Gallinago_gallinago",836,605,1726,836,605,454,0.484356894553882,0.350521436848204,-231,-0.133835457705678,-13.3835457705678,"Decrease","Scolopacids","Common Snipe"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Coccothraustes_coccothraustes",317,547,1726,317,547,645,0.183661645422943,0.316917728852839,230,0.133256083429896,13.3256083429896,"Increase","Passerine seedeaters","Hawfinch"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Tadorna_tadorna",777,1002,1726,777,1002,693,0.450173812282735,0.58053302433372,225,0.130359212050985,13.0359212050985,"Increase","Dabbling ducks","Common Shelduck"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Corvus_cornix",1337,1558,1726,1337,1558,1525,0.774623406720742,0.902665121668598,221,0.128041714947856,12.8041714947856,"Increase","Omnivorous corvids","Hooded Crow"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Motacilla_alba",1425,1646,1726,1425,1646,1672,0.825608342989571,0.953650057937428,221,0.128041714947856,12.8041714947856,"Increase","Open-land insectivores","White Wagtail"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Athene_noctua",308,92,1726,308,92,20,0.178447276940904,0.0533024333719583,-216,-0.125144843568946,-12.5144843568946,"Decrease","Owls","Little Owl"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Aythya_fuligula",119,335,1726,119,335,297,0.0689455388180765,0.194090382387022,216,0.125144843568946,12.5144843568946,"Increase","Diving ducks","Tufted Duck"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Oenanthe_oenanthe",422,207,1726,422,207,86,0.24449594438007,0.119930475086906,-215,-0.124565469293163,-12.4565469293163,"Decrease","Low flycatching feeders","Northern Wheatear"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Anser_anser",192,407,1726,192,407,942,0.111239860950174,0.235805330243337,215,0.124565469293163,12.4565469293163,"Increase","Grazing waterfowl","Greylag Goose"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Corvus_frugilegus",303,518,1726,303,518,752,0.175550405561993,0.300115874855156,215,0.124565469293163,12.4565469293163,"Increase","Omnivorous corvids","Rook"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Phoenicurus_phoenicurus",835,1050,1726,835,1050,1615,0.4837775202781,0.608342989571263,215,0.124565469293163,12.4565469293163,"Increase","Low flycatching feeders","Common Redstart"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Chloris_chloris",1429,1643,1726,1429,1643,1659,0.8279258400927,0.951911935110081,214,0.123986095017381,12.3986095017381,"Increase","Passerine seedeaters","European Greenfinch"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Podiceps_grisegena",257,471,1726,257,471,579,0.148899188876014,0.272885283893395,214,0.123986095017381,12.3986095017381,"Increase","Aquatic pursuers","Red-necked Grebe"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Motacilla_cinerea",97,299,1726,97,299,207,0.0561993047508691,0.173232908458864,202,0.117033603707995,11.7033603707995,"Increase","Open-land insectivores","Grey Wagtail"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Delichon_urbicum",1251,1453,1726,1251,1453,1547,0.724797219003476,0.841830822711472,202,0.117033603707995,11.7033603707995,"Increase","Aerial insectivores","Common House Martin"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Sylvia_atricapilla",1381,1583,1726,1381,1583,1704,0.800115874855156,0.917149478563152,202,0.117033603707995,11.7033603707995,"Increase","Foliage gleaners","Eurasian Blackcap"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Luscinia_luscinia",800,996,1726,800,996,921,0.463499420625724,0.577056778679027,196,0.113557358053302,11.3557358053302,"Increase","Low flycatching feeders","Thrush Nightingale"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Columba_oenas",44,239,1726,44,239,592,0.0254924681344148,0.138470451911935,195,0.11297798377752,11.297798377752,"Increase","Columbids","Stock Dove"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Asio_otus",394,587,1726,394,587,525,0.228273464658169,0.340092699884125,193,0.111819235225956,11.1819235225956,"Increase","Owls","Long-eared Owl"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Sitta_europaea",672,857,1726,672,857,1304,0.389339513325608,0.496523754345307,185,0.107184241019699,10.7184241019699,"Increase","Tit-like birds","Eurasian Nuthatch"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Chroicocephalus_ridibundus",521,337,1726,521,337,210,0.301853997682503,0.195249130938586,-184,-0.106604866743917,-10.6604866743917,"Decrease","Gulls","Black-headed Gull"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Acrocephalus_scirpaceus",993,1172,1726,993,1172,1126,0.57531865585168,0.679026651216686,179,0.103707995365006,10.3707995365006,"Increase","Marsh warblers","Eurasian Reed Warbler"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","Motacilla_flava",468,295,1726,468,295,396,0.271147161066049,0.170915411355736,-173,-0.100231749710313,-10.0231749710313,"Decrease","Open-land insectivores","Western Yellow Wagtail"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Perdix_perdix",1301,721,1726,1194,1301,721,0.753765932792584,0.417728852838934,-580,-0.33603707995365,-33.603707995365,"Decrease","Gallinaceous birds","Grey Partridge"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Corvus_corax",445,1025,1726,128,445,1025,0.257821552723059,0.593858632676709,580,0.33603707995365,33.603707995365,"Increase","Omnivorous corvids","Northern Raven"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Phoenicurus_phoenicurus",1050,1615,1726,835,1050,1615,0.608342989571263,0.935689455388181,565,0.327346465816918,32.7346465816918,"Increase","Low flycatching feeders","Common Redstart"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Anser_anser",407,942,1726,192,407,942,0.235805330243337,0.54577056778679,535,0.309965237543453,30.9965237543453,"Increase","Grazing waterfowl","Greylag Goose"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Coturnix_coturnix",108,609,1726,31,108,609,0.0625724217844728,0.352838933951333,501,0.29026651216686,29.026651216686,"Increase","Gallinaceous birds","Common Quail"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Sitta_europaea",857,1304,1726,672,857,1304,0.496523754345307,0.75550405561993,447,0.258980301274623,25.8980301274623,"Increase","Tit-like birds","Eurasian Nuthatch"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Accipiter_nisus",1037,661,1726,585,1037,661,0.600811123986095,0.382966396292005,-376,-0.21784472769409,-21.784472769409,"Decrease","Diurnal raptors","Eurasian Sparrowhawk"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Columba_oenas",239,592,1726,44,239,592,0.138470451911935,0.342989571263036,353,0.204519119351101,20.4519119351101,"Increase","Columbids","Stock Dove"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Ficedula_hypoleuca",608,277,1726,471,608,277,0.35225955967555,0.160486674391657,-331,-0.191772885283893,-19.1772885283893,"Decrease","Flycatchers","European Pied Flycatcher"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Tadorna_tadorna",1002,693,1726,777,1002,693,0.58053302433372,0.401506373117034,-309,-0.179026651216686,-17.9026651216686,"Decrease","Dabbling ducks","Common Shelduck"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Fulica_atra",1445,1144,1726,1168,1445,1144,0.837195828505214,0.662804171494786,-301,-0.174391657010429,-17.4391657010429,"Decrease","Rails","Eurasian Coot"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Acrocephalus_palustris",1084,1368,1726,754,1084,1368,0.628041714947856,0.792584009269988,284,0.164542294322132,16.4542294322132,"Increase","Marsh warblers","Marsh Warbler"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Certhia_brachydactyla",189,465,1726,31,189,465,0.109501738122827,0.269409038238702,276,0.159907300115875,15.9907300115875,"Increase","Tit-like birds","Short-toed Treecreeper"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Pyrrhula_pyrrhula",934,1193,1726,634,934,1193,0.541135573580533,0.691193511008111,259,0.150057937427578,15.0057937427578,"Increase","Passerine seedeaters","Eurasian Bullfinch"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Poecile_palustris",963,1208,1726,872,963,1208,0.557937427578216,0.699884125144844,245,0.141946697566628,14.1946697566628,"Increase","Tit-like birds","Marsh Tit"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Corvus_frugilegus",518,752,1726,303,518,752,0.300115874855156,0.435689455388181,234,0.135573580533024,13.5573580533024,"Increase","Omnivorous corvids","Rook"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Circus_aeruginosus",367,595,1726,90,367,595,0.212630359212051,0.344727694090382,228,0.132097334878331,13.2097334878331,"Increase","Diurnal raptors","Western Marsh Harrier"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Garrulus_glandarius",1198,972,1726,896,1198,972,0.694090382387022,0.563151796060255,-226,-0.130938586326767,-13.0938586326767,"Decrease","Omnivorous corvids","Eurasian Jay"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Linaria_cannabina",1637,1418,1726,1562,1637,1418,0.948435689455388,0.821552723059096,-219,-0.126882966396292,-12.6882966396292,"Decrease","Passerine seedeaters","Common Linnet"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Saxicola_rubetra",816,609,1726,942,816,609,0.472769409038239,0.352838933951333,-207,-0.119930475086906,-11.9930475086906,"Decrease","Low flycatching feeders","Whinchat"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Anas_platyrhynchos",1555,1353,1726,1243,1555,1353,0.900926998841251,0.783893395133256,-202,-0.117033603707995,-11.7033603707995,"Decrease","Dabbling ducks","Mallard"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Carduelis_carduelis",1123,1325,1726,852,1123,1325,0.65063731170336,0.767670915411356,202,0.117033603707995,11.7033603707995,"Increase","Passerine seedeaters","European Goldfinch"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Lullula_arborea",138,320,1726,119,138,320,0.0799536500579374,0.18539976825029,182,0.105446118192352,10.5446118192352,"Increase","Open-land insectivores","Woodlark"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","Aegithalos_caudatus",550,730,1726,424,550,730,0.318655851680185,0.422943221320973,180,0.104287369640788,10.4287369640788,"Increase","Tit-like birds","Long-tailed Tit"
