"comparison_id","comparison_label","start_period","end_period","site","start_richness","end_richness","delta_richness"
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF54",70,90,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF55",53,54,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF57",59,65,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF62",78,81,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF67",48,88,40
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF69",54,84,30
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF70",92,78,-14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF72",56,65,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF73",74,69,-5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF74",66,71,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF75",78,64,-14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF76",79,79,0
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF78",68,82,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF79",70,98,28
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF80",72,88,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF81",62,73,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF82",60,51,-9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF83",50,66,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF84",57,80,23
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF86",75,95,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF87",62,72,10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF89",71,59,-12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF90",61,78,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF91",41,52,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF92",37,50,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF93",47,56,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF95",60,79,19
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF98",48,67,19
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FF99",47,65,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG04",68,61,-7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG08",68,75,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG09",57,51,-6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG14",40,70,30
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG18",65,70,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG19",56,72,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG27",68,67,-1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG28",81,82,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG29",77,79,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG37",79,83,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG43",89,101,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG45",64,80,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG47",66,70,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG48",48,59,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG53",63,83,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG54",64,75,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG56",50,76,26
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG59",55,51,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG60",56,58,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG68",50,67,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG70",53,74,21
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG75",64,75,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG76",72,79,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG79",70,64,-6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG82",59,55,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG85",54,71,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG86",73,87,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG91",62,75,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG92",59,88,29
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG93",82,78,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FG99",60,63,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH01",31,67,36
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH07",31,66,35
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH08",35,57,22
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH11",62,75,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH12",55,56,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH14",52,57,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH15",54,58,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH18",36,36,0
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH21",74,76,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH22",49,52,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH23",78,92,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH24",73,85,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH25",76,64,-12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH29",41,59,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH32",84,76,-8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH33",74,90,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH34",55,63,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH35",68,53,-15
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH36",59,61,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH42",81,74,-7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH43",64,72,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH44",83,72,-11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH45",73,49,-24
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH46",69,59,-10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH52",72,71,-1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH54",63,75,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH55",36,63,27
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH56",86,55,-31
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH58",85,75,-10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH62",59,73,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH65",15,68,53
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH71",45,67,22
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH72",48,52,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH74",59,75,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH75",62,67,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH76",54,64,10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH79",48,60,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH80",65,61,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH81",54,66,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH83",31,68,37
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH84",45,59,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH85",54,78,24
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH86",55,75,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH87",57,65,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH95",64,69,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH96",51,52,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","FH98",78,57,-21
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE00",61,74,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE01",69,105,36
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE02",63,84,21
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE03",68,76,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE04",53,73,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE10",74,85,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE11",86,86,0
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE12",65,77,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE13",71,83,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE14",44,62,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE20",62,75,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE21",68,74,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE24",60,65,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE30",89,85,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE32",68,93,25
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE34",42,58,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GE43",68,83,15
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF00",74,82,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF01",60,67,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF02",52,70,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF03",38,63,25
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF04",54,61,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF06",67,77,10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF07",66,68,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF08",67,78,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF09",65,75,10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF12",37,54,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF13",44,55,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF15",59,75,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF16",53,67,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF17",72,83,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF18",58,89,31
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF19",63,76,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF23",62,79,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF25",50,75,25
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF26",59,79,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF27",72,78,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF28",58,76,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF29",72,83,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF33",51,63,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF34",56,61,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF36",65,72,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF37",67,73,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF38",80,71,-9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF43",58,72,14
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF44",60,60,0
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF45",52,48,-4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF46",61,81,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF47",93,70,-23
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF48",70,71,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF49",69,59,-10
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF52",75,83,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF53",68,72,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF54",57,68,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF55",36,54,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF63",41,53,12
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GF74",46,62,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG05",60,64,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG06",60,64,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG08",63,83,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG09",81,80,-1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG10",73,79,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG15",55,72,17
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG20",42,63,21
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG25",65,80,15
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG27",53,69,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG28",71,87,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG30",57,66,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG36",56,51,-5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG37",46,67,21
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GG40",54,60,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH06",59,62,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH07",65,68,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH08",62,66,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH09",52,55,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH17",54,55,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH18",50,56,6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH19",52,61,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH39",52,60,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH49",82,91,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","GH59",78,80,2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA03",52,60,8
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA04",67,64,-3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA05",50,69,19
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA06",45,63,18
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA07",58,56,-2
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA13",51,73,22
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA17",51,64,13
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA22",31,47,16
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA23",35,62,27
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA24",66,65,-1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA25",68,72,4
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA26",67,70,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA32",53,62,9
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA33",49,43,-6
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA34",68,75,7
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA35",57,62,5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA36",64,67,3
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA43",57,58,1
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA44",62,87,25
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA45",41,61,20
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA52",67,78,11
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA53",71,66,-5
"1990s_minus_1970s","1990s minus 1970s","1970s","1990s","HA54",67,87,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AD93",63,42,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AD95",65,63,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AE98",75,77,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF91",68,53,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF92",67,51,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF93",70,58,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF94",67,57,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF98",50,61,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","AF99",38,65,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC20",60,74,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC32",75,59,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC33",70,54,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC44",72,62,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC54",84,64,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC60",56,42,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC65",67,56,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC72",56,58,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC75",66,72,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC82",62,68,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC83",88,57,-31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC84",86,75,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC85",52,73,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC94",95,89,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC95",62,59,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BC96",67,63,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD07",60,43,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD08",70,58,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD11",64,62,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD12",48,64,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD13",72,74,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD19",49,61,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD21",63,55,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD35",62,58,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD36",62,66,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD39",76,50,-26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD43",62,46,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD45",71,60,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD46",50,48,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD49",58,52,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD50",42,54,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD51",65,61,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD56",51,41,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD57",65,48,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD61",77,71,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD66",57,40,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD68",57,41,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD70",65,63,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD73",96,76,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD76",59,62,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD77",73,49,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD80",64,61,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD81",70,87,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD82",80,78,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD88",66,55,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BD91",58,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE03",68,69,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE07",78,71,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE08",78,66,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE09",48,47,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE11",69,51,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE12",67,56,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE13",61,70,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE14",63,62,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE15",57,55,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE16",63,49,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE17",71,61,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE20",63,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE22",57,60,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE27",54,60,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE30",57,66,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE32",56,48,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE34",69,60,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE36",62,63,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE45",52,57,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE55",47,53,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE59",54,61,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE62",55,42,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE63",63,45,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE78",58,62,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE80",79,73,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE82",72,46,-26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE84",57,60,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE86",56,72,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE89",48,74,26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE92",70,50,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE94",68,60,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE95",55,66,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE96",56,62,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BE99",80,60,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF02",83,80,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF03",85,68,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF04",91,90,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF05",91,60,-31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF06",64,64,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF07",59,76,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF08",58,53,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF11",77,68,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF16",57,63,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF18",48,54,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF21",65,58,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF31",61,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF32",79,85,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF33",73,77,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF38",72,69,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF49",69,87,18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF50",58,47,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF58",44,48,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF59",57,64,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF60",68,59,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF61",60,59,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF72",69,52,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF80",56,50,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF81",60,51,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF83",69,56,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BF97",64,52,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG27",61,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG28",69,60,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG29",76,86,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG30",28,36,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG31",99,73,-26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG32",85,68,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG33",23,16,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG41",68,52,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG42",65,57,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG43",38,43,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG49",64,71,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG55",78,65,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG64",66,48,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG65",73,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG66",73,56,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG70",57,52,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG72",54,61,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG73",71,76,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","BG75",66,51,-15
