"","kvadratkod","survey","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"BG56","BG56","BG56_2",0.436081857780861,5,0.730461798904605,0,0.0252635537771437,0.0749676174000296,0,0.149819128973007,0,0.019487900945215
"BG57","BG57","BG57_2",0.594033730997985,5,0.549849027774578,0,0.164409430133141,0.221210004969183,0,0.0596647700722659,0,0.00486676705083252
"BG58","BG58","BG58_2",0.550582975942571,4,0.165562545854486,0.0487093360217985,0.606041719620037,0.179686398503678,0,0,0,0
"BG59","BG59","BG59_2",0.3773939434863,5,0,0.108669481040212,0.772172933269609,0.0784795220574587,0.00412177536127574,0.0365562882714447,0,0
"BG60","BG60","BG60_2",0.235008105263488,3,0,0,0.865909335382938,0.0721462420476174,0,0.0619444225694449,0,0
"BG61","BG61","BG61_2",0.565456919697078,4,0,0.0184897031189729,0.311842632070097,0.552385363673376,0,0.117282301137555,0,0
"BG62","BG62","BG62_2",0.664302792460866,7,0.0157967798011613,0.0798237769998588,0.42958103746052,0.360200512401742,0.00723959335839754,0.0757647403761722,0,0.0315935596021484
"BG63","BG63","BG63_2",0.712544168432635,5,0,0.121773338237665,0.390534551936222,0.272939228658092,0.155252733380577,0.0595001477874431,0,0
"BG64","BG64","BG64_2",0.519586073910031,4,0,0,0.62586549578489,0.257523134713766,0.0575944915511112,0.0590168779502329,0,0
"BG65","BG65","BG65_2",0.537481733455646,5,0,0.212646464917422,0.63919083689745,0.038119289011124,0.0369794062355266,0.0730640029384765,0,0
"BG66","BG66","BG66_2",0.575349088153098,4,0,0.0408320267593822,0.511379444741216,0.395012342459858,0,0.0527761860395438,0,0
"BG67","BG67","BG67_2",0.32712030512629,3,0,0.168882839374568,0.801550141453243,0.0295670191721886,0,0,0,0
"BG68","BG68","BG68_2",0.193375471583239,4,0,0.0385792403580023,0.893211893489485,0.00732219703319786,0,0.0608866691193149,0,0
"BG69","BG69","BG69_2",0.458206623225095,2,0,0.355443130957216,0.644556869042784,0,0,0,0,0
"BG70","BG70","BG70_2",0.213540129808044,3,0,0.0487093353468664,0.88066854179099,0.0706221228621438,0,0,0,0
"BG71","BG71","BG71_2",0.226678613957354,4,0,0.00586496453541056,0.86652194981801,0.115883156575706,0,0.0117299290708733,0,0
"BG72","BG72","BG72_2",0.34310750088529,4,0,0.0501801823470694,0.796644003723015,0,0.0133369593043006,0.139838854625615,0,0
"BG73","BG73","BG73_2",0.482812944271039,4,0,0.089188049604648,0.694916915115592,0,0.14452097577274,0.0713740595070196,0,0
"BG74","BG74","BG74_2",0.318627247438364,4,0,0.0487093353470034,0.813388673814181,0.126172061768817,0.0117299290699986,0,0,0
"BG75","BG75","BG75_2",0.34259824345633,5,0,0.0550774329558828,0.803017714420557,0.0394211331656785,0.0360845967433323,0.0663991227145499,0,0
"BG76","BG76","BG76_2",0.650738316929804,4,0,0.422480667648832,0.386659511239459,0.0669126399082267,0,0.123947181203483,0,0
"BG77","BG77","BG77_2",0.117608935673978,4,0,0.03119699700474,0.93839774129094,0.0206390255807853,0,0.00976623612353473,0,0
"BG78","BG78","BG78_2",0.334574418876895,4,0,0.0487093353498414,0.805207414606736,0.0574024938979461,0,0.0886807561454762,0,0
"BG79","BG79","BG79_2",0.338734845423901,2,0,0.219192009060266,0.780807990939734,0,0,0,0,0
"BG80","BG80","BG80_2",0.390764158735062,4,0,0,0.75585424336085,0.0354361897716002,0.0243546677663905,0.184354899101159,0,0
"BG81","BG81","BG81_2",0.494921873260769,3,0,0,0.663762503219266,0,0.230731706791381,0.105505789989353,0,0
"BG82","BG82","BG82_2",0.631544787878552,4,0,0.0041153105499545,0.386492690357431,0,0.21358895477395,0.395803044318664,0,0
"BG83","BG83","BG83_2",0.448234502775024,4,0,0.0445940249724799,0.718517647886165,0,0.0689486927401768,0.167939634401178,0,0
"BG84","BG84","BG84_2",0,1,0,0,1,0,0,0,0,0
"BG85","BG85","BG85_2",0.603913994904202,5,0,0.0446424849428469,0.295119875571308,0.0179153842181348,0.133950672714727,0.508371582552983,0,0
"BG86","BG86","BG86_2",0.326171065305583,3,0,0,0.795142528808459,0.100807816636692,0,0.104049654554849,0,0
"BG87","BG87","BG87_2",0.635077316078507,5,0,0.0730640032995552,0.540975986253752,0.128112999887183,0.0870626684410258,0.170784342118483,0,0
"BG88","BG88","BG88_2",0.193612928649898,4,0,0.0121773338839368,0.880505611848966,0.0952656389095981,0,0.0120514153574987,0,0
"BG89","BG89","BG89_2",0.165495685786954,2,0,0.0910352617810147,0.908964738218985,0,0,0,0,0
"BG90","BG90","BG90_2",0.61534245272732,4,0,0.344941743038788,0.502797245341612,0.0309163021974097,0.0243546676848897,0.0969900417373007,0,0
"BG91","BG91","BG91_2",0.224592301954417,2,0,0,0.871084692520173,0,0,0.128915307479827,0,0
"BG92","BG92","BG92_2",0.613468929312965,4,0,0.0487093353700382,0.557959686948719,0.0243546676850191,0.152537295930201,0.216439014066024,0,0
"BG93","BG93","BG93_2",0.553777426869207,3,0,0,0.572700597674583,0,0.131808718097537,0.29549068422788,0,0
"BG94","BG94","BG94_2",0.453875692525077,4,0,0.0730640030548817,0.704389543850549,0,0.0599473486468674,0.162599104447702,0,0
"BG95","BG95","BG95_2",0.699477627993877,4,0,0,0.266717409326384,0.0738242601387125,0.317550000464629,0.341908330070274,0,0
"BG96","BG96","BG96_2",0.0626938801492263,3,0,0,0.967809883881389,0.0110989360802383,0,0.0210911800383729,0,0
"BG97","BG97","BG97_2",0.132684911054721,4,0,0,0.929644785214501,0.0210212062503676,0.0103560025904712,0.0389780059446601,0,0
"BG98","BG98","BG98_2",0.18924528451213,2,0,0.0487093353727874,0.893514290906722,0.0577763737204907,0,0,0,0
"BG99","BG99","BG99_2",0.18352532798289,3,0,0.0313120856482139,0.900708062992825,0.0243546676848356,0,0.0436251836741252,0,0
"BH49","BH49","BH49_2",0,1,1,0,0,0,0,0,0,0
"BH57","BH57","BH57_2",0.631735972537531,5,0.473382636950807,0,0.0091438028723288,0.345635736260794,0,0.0189435749317338,0,0.152894248984336
"BH58","BH58","BH58_2",0.559360739547654,4,0.619945738624745,0,0.19805918630316,0.107090962576227,0,0,0.0749041124958686,0
"BH59","BH59","BH59_2",0.658142727975317,7,0.42959943337767,0.0243546680098882,0.386084125746344,0.0243546680098882,0.0243546680098882,0.0657086745084393,0.045543762337882,0
"BH66","BH66","BH66_2",0.433273506513182,3,0,0.0333961105349427,0.704461266689239,0.262142622775818,0,0,0,0
"BH67","BH67","BH67_2",0.429931980844609,2,0,0,0.678884554889812,0.321115445110187,0,0,0,0
"BH68","BH68","BH68_2",0.384627520182641,3,0,0.0374520556894327,0.740618503954059,0.221929440356508,0,0,0,0
"BH69","BH69","BH69_2",0.545035702421084,4,0,0.0112572795823459,0.58199298867296,0.0800087188965125,0,0.326741012848181,0,0
"BH76","BH76","BH76_2",0.480759829823239,3,0,0,0.309255068709968,0.648801836792189,0,0.0419430944978429,0,0
"BH77","BH77","BH77_2",0.316575296276107,5,0,0.0649767376440938,0.821084152321106,0.047536934520765,0.0275202412827982,0.0388819342312371,0,0
"BH78","BH78","BH78_2",0.319792055428521,3,0,0,0.809965764212324,0,0.0455437617293367,0.144490474058339,0,0
"BH79","BH79","BH79_2",0.421056740957676,4,0,0.0730640030216307,0.741320289270652,0.00293248226758914,0.0487093353477538,0.133973890092375,0,0
"BH86","BH86","BH86_2",0.601506222005725,4,0,0.131758054080597,0.501678518398563,0.342208759752823,0,0.0243546677680169,0,0
"BH87","BH87","BH87_2",0.633971088906208,5,0,0.275988610838669,0.485557803215777,0.19488861564916,0.0206401810407971,0.0229247892555967,0,0
"BH88","BH88","BH88_2",0.340579769456483,4,0,0.0487093355349522,0.800053119468598,0,0.0341578214274643,0.117079723568985,0,0
"BH89","BH89","BH89_2",0.391090640891754,4,0,0.0243546677668493,0.758929099056337,0.0181330060151378,0.0243546677668493,0.174228559394826,0,0
"BH96","BH96","BH96_2",0.473544752252376,4,0,0.0641732867532781,0.0672435929951682,0.680441748193146,0.188141372058408,0,0,0
"BH97","BH97","BH97_2",0.234612499573388,4,0,0.0243546676849902,0.869646454720943,0.0602126355345467,0,0.04578624205952,0,0
"BH98","BH98","BH98_2",0.184091580719161,2,0,0,0.898930460622097,0.0187260278744465,0,0.0823435115034565,0,0
"BH99","BH99","BH99_2",0.729399093367715,5,0,0.0690876075916414,0.370445662014515,0.0756560157948349,0.243546676853675,0.241264037745334,0,0
"CB70","CB70","CB70_2",0.338464566689294,3,0.78771042341662,0,0.00993073009710814,0.202358846486273,0,0,0,0
"CB80","CB80","CB80_2",0.575292987911647,5,0.0317724459618885,0.139877056364665,0.614757802796245,0.146617359041137,0,0.0669753358360641,0,0
"CB81","CB81","CB81_2",0.749827230546715,5,0.333640535742589,0.103669619379128,0.2706875596146,0.21893828253792,0.0730640027257626,0,0,0
"CB82","CB82","CB82_2",0.220151674082413,3,0.87788359000257,0.0317962883966185,0.0903201216008111,0,0,0,0,0
"CB90","CB90","CB90_2",0.152215027090359,2,0,0.0829958196194907,0.917004180380509,0,0,0,0,0
"CB91","CB91","CB91_2",0.0742740183910756,3,0,0.0320809052470755,0.961576702029023,0.00634239272390152,0,0,0,0
"CB92","CB92","CB92_2",0.39598644722983,7,0.013183171922507,0.0420923057078618,0.768500460258708,0.0730640049258604,0.0136126801419299,0.0759346969012359,0,0.0136126801418965
"CB93","CB93","CB93_2",0.784938423226897,7,0.223050036786782,0.0492149749401575,0.308079850372879,0.157495170556298,0.0107419881438339,0.19196665444093,0,0.0594513247591197
"CB94","CB94","CB94_2",0.27131761723079,4,0.846156356996757,0.00162034688049674,0.0525191617793326,0.0997041343434137,0,0,0,0
"CC01","CC01","CC01_2",0.037307350022,2,0.980984745068905,0,0,0.0190152549310946,0,0,0,0
"CC03","CC03","CC03_2",0.171302924569869,3,0.908000623799041,0,0,0.045999688100508,0,0,0,0.0459996881004509
"CC04","CC04","CC04_2",0.727694139079239,7,0.0214512086497431,0.000424187549992996,0.283744030757069,0.375715958793921,0.0967466292184879,0.0757684977776282,0,0.146149487253157
"CC05","CC05","CC05_2",0.737296477527649,6,0,0.0495577104814113,0.294981625344212,0.244170836845501,0.0311153761372495,0.050922309530789,0,0.329252141660837
"CC06","CC06","CC06_2",0.684249400996004,6,0.183067971212734,0,0.0895129064241773,0.15350828301188,0.49253413114045,0.0182660007668635,0,0.0631107074438952
"CC10","CC10","CC10_2",0,1,1,0,0,0,0,0,0,0
"CC11","CC11","CC11_2",0.14451264074093,2,0.921596583987032,0,0,0.0784034160129676,0,0,0,0
"CC14","CC14","CC14_2",0.75075329320802,5,0.222132032370052,0,0.248874687196362,0.153869666997228,0,0.27770494244679,0,0.097418670989568
"CC15","CC15","CC15_2",0.288028928345115,4,0,0.0415086494283502,0.837664115571154,0.0540487482690514,0,0.0667784867314445,0,0
"CC16","CC16","CC16_2",0.738578735655699,7,0.329620164897746,0.00720068605015392,0.0537869047098865,0.203272891603307,0.320933380677617,0.0657465299070916,0,0.0194394421541987
"CC20","CC20","CC20_2",0.667975979453663,6,0.501553233545042,0.0230988267361123,0.253180933895485,0.0121773338561487,0.0487093354245947,0.0829958175858889,0,0.0782845189567276
"CC21","CC21","CC21_2",0.633272238611886,6,0.197487413848061,0.0992000623355392,0.550490792822775,0.0805888870821902,0,0.0606222003622565,0,0.0116106435491788
"CC22","CC22","CC22_2",0.381419897099008,4,0.768234131499986,0.159396382669661,0.0497962096180429,0,0,0,0,0.0225732762123102
"CC23","CC23","CC23_2",0.431363523415163,4,0.728445611197785,0,0.176845365237517,0.0717091794939802,0,0.0229998440707188,0,0
"CC24","CC24","CC24_2",0.228666439276271,5,0.0108813774223897,0.0243546677107709,0.875473434101031,0.0537505782472121,0,0.0355399425185966,0,0
"CC25","CC25","CC25_2",0.445233779423052,4,0,0.0758964956791108,0.726937419832385,0.114148785756488,0,0.0830172987320165,0,0
"CC26","CC26","CC26_2",0.685403032482325,7,0.329620164897408,0.00720068603919638,0.00473660577538147,0.39782478748567,0.204612427803186,0.0510901024134146,0,0.00491522558574337
"CC30","CC30","CC30_2",0.427408035621785,5,0,0.0680474135620039,0.74041890714488,0.115636370543291,0.0243546676140363,0,0,0.0515426411357885
"CC31","CC31","CC31_2",0.59293286347505,5,0,0.0243546676124437,0.575789677270685,0.15359982710305,0,0.191074898939643,0,0.0551809290741778
"CC32","CC32","CC32_2",0.459012524514826,4,0.0831162870004799,0.131078237838503,0.712741472321787,0.0730640028392306,0,0,0,0
"CC33","CC33","CC33_2",0.596703527814239,3,0.417059616813792,0,0.463876692390279,0,0,0.119063690795929,0,0
"CC34","CC34","CC34_2",0.00871631908602866,3,0.00166312694802765,0,0.995627225790076,0,0,0.0027096472618969,0,0
"CC35","CC35","CC35_2",0.490383364624437,4,0,0.16044949473821,0.685127748154014,0,0.112914107909238,0.0415086491985382,0,0
"CC36","CC36","CC36_2",0.706976852531982,5,0.265962424917621,0,0.0245384924704399,0.0823689026106991,0.339325263829407,0.287804916171833,0,0
"CC40","CC40","CC40_2",0.288542065323987,4,0,0.000915746430753005,0.834723708152995,0.0848738115810784,0.0749661744078205,0.0045205594273534,0,0
"CC41","CC41","CC41_2",0.64060534964757,4,0,0,0.469703714099068,0.0337609311171035,0.216456671869626,0.280078682914203,0,0
"CC42","CC42","CC42_2",0.0463367367310562,1,0,0,0.975645331919887,0.024354668080113,0,0,0,0
"CC43","CC43","CC43_2",0.477884349796142,3,0.257170712965524,0,0.671482302353198,0,0,0.0713469846812779,0,0
"CC44","CC44","CC44_2",0.464805714051933,7,0.0638296426982409,0.0243546680795357,0.721599738672204,0.0494976606121692,0.0638350676069313,0.0514774549805796,0,0.0254057673503398
"CC45","CC45","CC45_2",0.593342187035842,3,0,0,0.502418220808592,0,0.37216011361864,0.125421665572768,0,0
"CC46","CC46","CC46_2",0.782057770535756,6,0.118804265982651,0,0.170642504261161,0.143749116829052,0.297171237258846,0.242547079128391,0,0.027085796539898
"CC47","CC47","CC47_2",0.0875032466247552,3,0.954709657286226,0,0,0.0220901541966364,0,0,0,0.0232001885171375
"CC50","CC50","CC50_2",0.70849034295806,4,0,0.0839580623952247,0.326094825001155,0,0.249674174001541,0.340272938602079,0,0
"CC51","CC51","CC51_2",0.747374963469205,5,0,0.0835213689273083,0.258762803979747,0.0992000605824195,0.317405010879423,0.241110755631102,0,0
"CC52","CC52","CC52_2",0.417536840875601,4,0,0.0721357460553182,0.744349946652326,0.0469279430942963,0,0.13658636419806,0,0
"CC53","CC53","CC53_2",0.67810502260083,5,0,0.144346612195189,0.439853570743766,0,0.0487093345624187,0.321090795170277,0,0.0459996873283495
"CC54","CC54","CC54_2",0.757509266313275,7,0.371811893566102,0.0757736490661309,0.271833675362083,0.0722756774137539,0.0624722718399275,0.0467556156420179,0,0.0990772171099852
"CC55","CC55","CC55_2",0.616335086040082,5,0,0.122259018567752,0.57507762875545,0.0547980013842863,0.129211768664798,0.118653582627714,0,0
"CC56","CC56","CC56_2",0.756520791662048,5,0,0.0274464859856005,0.207031444461604,0.215198873707527,0.293936036498695,0.256387159346573,0,0
"CC57","CC57","CC57_2",0.651048596321285,5,0.220781306624205,0,0,0.48210987645679,0.0817190077092576,0.119547788939342,0,0.0958420202704056
"CC60","CC60","CC60_2",0.623297033993617,4,0,0,0.541013134093531,0.236274721282644,0.0848738111824551,0.13783833344137,0,0
"CC61","CC61","CC61_2",0.532265781226722,7,0.00149134094311861,0.0382519685495334,0.654631083197052,0.0883800739888451,0.0522721189526791,0.163192022857416,0,0.00178139151135547
"CC62","CC62","CC62_2",0.843464827578149,7,0.187290086793418,0.149910239420127,0.087024045936545,0.170482675759789,0.142565224759104,0.191445114951537,0,0.071282612379481
"CC63","CC63","CC63_2",0.702938986475596,5,0.388968374711418,0.0613507977991294,0.292124490172196,0,0,0.237167156576373,0,0.0203891807408834
"CC64","CC64","CC64_2",0.622386269012828,5,0.483996155788782,0.0407783614805494,0.360282577983596,0,0.00604623613936911,0.108896668607704,0,0
"CC65","CC65","CC65_2",0.370453145739886,4,0,0.197104271126594,0.768163603546191,0,0.0143429445857071,0.0203891807415079,0,0
"CC66","CC66","CC66_2",0.458326954976448,5,0,0.0185102395513738,0.712299495327182,0.0728336944043617,0.158104602167463,0.0382519685496196,0,0
"CC67","CC67","CC67_2",0.18819043888461,3,0,0,0,0.079308364757085,0.896468355782073,0.0242232794608417,0,0
"CC68","CC68","CC68_2",0.63441034872211,4,0.516982554833714,0,0,0.230858670977717,0.207414925482362,0.0447438487062066,0,0
"CC70","CC70","CC70_2",0.600769918697696,5,0,0.0424369049224884,0.585557532012409,0.0617024910264008,0.154181827192925,0.156121244845776,0,0
"CC71","CC71","CC71_2",0.614788835165749,6,0.00029005056359217,0.0487093351624017,0.547268152176933,0.0261385134021455,0.259847521657036,0.117746427037892,0,0
"CC72","CC72","CC72_2",0.621113595830006,4,0.210459900271579,0.180354855282089,0.545315411241456,0.00298316425027671,0,0.0608866689545994,0,0
"CC73","CC73","CC73_2",0.263742444297999,4,0.846370740359059,0.140714279727525,0.00298316425030505,0.00596632850056558,0,0,0,0.00396548716254488
"CC74","CC74","CC74_2",0.422162250282168,5,0.740102769237643,0.154058979812595,0,0,0.015620265396324,0.0770294899062658,0,0.0131884956471723
"CC75","CC75","CC75_2",0.806114542216721,7,0.213655228855867,0.0658633167279383,0.285076239203246,0.0119326570013584,0.18318256238694,0.125738825076829,0,0.114551170747821
"CC76","CC76","CC76_2",0.486155112678026,5,0,0.0802646887448791,0.697465632345571,0.0785262595526982,0.031495972224294,0.112247447132558,0,0
"CC77","CC77","CC77_2",0.682213352225208,5,0,0.0831036764860308,0.0303209960826751,0.436381484046562,0.189681712062195,0.260512131322537,0,0
"CC78","CC78","CC78_2",0.781937302285429,6,0.00367893421130198,0.168855835596344,0.293028116830765,0.174230854587309,0.235438651793162,0.124767606981118,0,0
"CC79","CC79","CC79_2",0.683509002505044,6,0.252935002464284,0.0764614850231781,0.0229918609496086,0.46128583421175,0.181851070976046,0.00447474637513342,0,0
"CC80","CC80","CC80_2",0.667010194995541,5,0,0.155753719418007,0.506137125329814,0.101237610104079,0.177924293858656,0.0589472512894431,0,0
"CC81","CC81","CC81_2",0.078967316693463,3,0,0,0.958154251274643,0.0336953258046996,0,0.00815042292065783,0,0
"CC82","CC82","CC82_2",0.109769104264956,3,0,0.00884374220597396,0.94251969934609,0.00919416953839221,0,0.0394423889095432,0,0
"CC83","CC83","CC83_2",0.456165604329997,5,0.0807305194856485,0.0873117329432735,0.722335630141071,0.0695737853619504,0,0.0400483320680561,0,0
"CC84","CC84","CC84_2",0.613973640788443,6,0.571096041461216,0.050735626899604,0.178716322280531,0.00335883011057507,0,0.153350172596495,0,0.0427430066515784
"CC85","CC85","CC85_2",0.680667513675585,5,0.11555394902679,0.216150813815739,0.485835901431968,0.0367766781549386,0,0.145682657570565,0,0
"CC86","CC86","CC86_2",0.311815786503093,3,0,0.112105363196334,0.81905977774076,0,0,0.0688348590629064,0,0
"CC87","CC87","CC87_2",0.65366493252721,4,0,0.243087607655814,0.498675142517074,0.092058416944023,0,0.166178832883089,0,0
"CC88","CC88","CC88_2",0.567841901501676,4,0,0.142292586064179,0.603158978921943,0.206854002419481,0,0.0476944325943963,0,0
"CC89","CC89","CC89_2",0.302998104390135,4,0,0.0670976742268511,0.827150773734207,0.0676056301563219,0,0.0381459218826206,0,0
"CC90","CC90","CC90_2",0.38009315555133,5,0,0.0758269676172479,0.777011117912582,0.0147479560912266,0.0899770521910428,0.0424369061879008,0,0
"CC91","CC91","CC91_2",0.444933214765712,4,0,0.136624732362396,0.722065681630864,0.0243546683074456,0.113392134626526,0.00356278307276894,0,0
"CC92","CC92","CC92_2",0.611834301591193,4,0,0.196006530269959,0.563994386145376,0,0.0886310382138929,0.151368045370771,0,0
"CC93","CC93","CC93_2",0.643831750815952,5,0,0.117282295844692,0.546988303904561,0.0943066643043607,0.171410933940131,0.0700118020062564,0,0
"CC94","CC94","CC94_2",0.737185495979307,7,0.37529479136229,0.0999263825611903,0.281069285566413,0.176061344200423,0.0243546683075331,0.0117166923324259,0,0.0315768356697256
"CC95","CC95","CC95_2",0.687659439835268,5,0.461155272002825,0.0253762542610036,0.253270468343668,0,0,0.15284751746397,0,0.107350487928533
"CC96","CC96","CC96_2",0.520014361313579,4,0,0.263319513820798,0.633557898977581,0,0,0.0959219009858235,0,0.00720068621579657
"CC97","CC97","CC97_2",0.644986564755529,4,0,0.105941786285174,0.450346060559925,0.309275868421523,0,0.134436284733377,0,0
"CC98","CC98","CC98_2",0.643461477179093,4,0,0,0.238284630337767,0.449512949108357,0.036532002462034,0.275670418091842,0,0
"CC99","CC99","CC99_2",0.505897526751832,4,0,0.0568812409269838,0.661535822333749,0.202843727020142,0,0.0787392097191254,0,0
"CD00","CD00","CD00_2",0.46737145161151,5,0,0.170712614796435,0.704412800755338,0.0371682828606419,0.0677245903130232,0.0199817112745621,0,0
"CD01","CD01","CD01_2",0.338000030081215,4,0,0.165991635034432,0.79503934167126,0.0381206481943352,0,0.000848375099972692,0,0
"CD02","CD02","CD02_2",0.509686534981785,4,0,0.0976548354748141,0.672805253797649,0.11206958823996,0.117470322487576,0,0,0
"CD03","CD03","CD03_2",0.810338588345558,7,0.0959087373513269,0.319628813288696,0.149270313981222,0.151783397203895,0.126500541915977,0.108198860877971,0,0.0487093353809125
"CD04","CD04","CD04_2",0.721602390396419,5,0.373042609011879,0.286992360107692,0.21813265126924,0.0434456832159617,0,0.0783866963952277,0,0
"CD05","CD05","CD05_2",0.41132944455738,5,0.137572949707973,0.0305090155686845,0.750208083308563,0.00713072059960783,0,0.0745792308151716,0,0
"CD06","CD06","CD06_2",0.125599992648869,2,0,0.0673338426967446,0.932666157303255,0,0,0,0,0
"CD07","CD07","CD07_2",0.0421328726073268,2,0,0,0.978315038689745,0.0216849613102549,0,0,0,0
"CD08","CD08","CD08_2",0.540422483590782,6,0.138809237726177,0.0487093353805504,0.653879220927522,0.0706134456723982,0,0.0185841414302126,0,0.0694046188631394
"CD09","CD09","CD09_2",0.77501499410778,7,0.391388964122754,0.121773338445824,0.0952612262136047,0.113319124637731,0.0243546676891647,0.152824623938335,0,0.101078054952588
"CD10","CD10","CD10_2",0.668700199051598,5,0,0.0386594386404454,0.440932882204833,0.161354896695882,0.0654665499466539,0.293586232512186,0,0
"CD11","CD11","CD11_2",0.518301091996836,4,0,0.146017036270514,0.66586965807145,0.024354667747258,0.0518157503605357,0.111942887550243,0,0
"CD12","CD12","CD12_2",0.268732694711457,3,0,0.136627971157372,0.843932586688474,0,0.0194394421541543,0,0,0
"CD13","CD13","CD13_2",0.608129869526919,5,0.0317827843249944,0.234039049998339,0.564155360406262,0.111075550659802,0,0.0589472546106011,0,0
"CD14","CD14","CD14_2",0.721858254582049,4,0.321196782782753,0,0.323197710463063,0.229223046884474,0,0.12638245986971,0,0
"CD15","CD15","CD15_2",0.537922113075384,6,0.643118873021227,0.0437941099043287,0.0130111803690028,0.0263262476565483,0,0.200685585802419,0,0.0730640032464741
"CD16","CD16","CD16_2",0.612981734335748,4,0.45255688365008,0,0.416569617707522,0,0.0730640032417888,0.0578094954006089,0,0
"CD17","CD17","CD17_2",0.430324127767374,3,0.216058047241334,0,0.72038557700433,0.0635563757543361,0,0,0,0
"CD18","CD18","CD18_2",0.475019011668356,4,0.686502791893981,0,0.219737921328308,0,0,0.0243546677485229,0,0.0694046190291889
"CD20","CD20","CD20_2",0.719553807156612,5,0,0.00411584507164573,0.175356343274712,0.286140238980258,0.315129136282455,0.219258436390929,0,0
"CD21","CD21","CD21_2",0.746686656467558,5,0,0.180053129205601,0.376004555047429,0.0586133173068107,0.211830720462045,0.173498277978114,0,0
"CD22","CD22","CD22_2",0.693992235640885,5,0,0.0100904471101267,0.396555045194493,0.0766136931033941,0.321885230900059,0.194855583691927,0,0
"CD23","CD23","CD23_2",0.603383150964945,6,0,0.00501658930045338,0.544834790138903,0.226433800298022,0.116804892234379,0.102842728309561,0,0.00406719971868045
"CD24","CD24","CD24_2",0.355043399721657,6,0,0.0487093354216378,0.795313510769775,0.0327288751706094,0.0289637888362662,0.0883185109226814,0,0.00596597887902969
"CD25","CD25","CD25_2",0.415852395347527,5,0.74069625891987,0.00491522558596638,0.0800481151359517,0.00384100692526703,0,0.170499393432945,0,0
"CD26","CD26","CD26_2",0.722854062481454,7,0.31042334292383,0.0487093354212514,0.000339148096868507,0.0637591033215683,0.0260179768435665,0.380268419418535,0,0.17048267397438
"CD27","CD27","CD27_2",0.396750013759302,6,0.765849717235683,0,0.0308118075991342,0.00597950788598931,0.0957553617048405,0.077248937863402,0,0.0243546677109506
"CD28","CD28","CD28_2",0.732515823081607,5,0.40163959897251,0,0.228224959171852,0.137566917369502,0,0.159504521350451,0,0.073064003135684
"CD29","CD29","CD29_2",0.731631228033614,7,0.328146228719878,0.0549817656804648,0.0803728202613135,0.138878818919606,0.356015115851469,0.0172505828564731,0,0.0243546677107954
"CD30","CD30","CD30_2",0.575334213772166,5,0,0.0602022449821159,0.106198650844854,0.0643391928807368,0.618877031598465,0.150382879693828,0,0
"CD31","CD31","CD31_2",0.618585915563938,5,0,0.146128005674122,0.557635631600534,0.115359818372754,0.0200997935572741,0.160776750795316,0,0
"CD32","CD32","CD32_2",0.6509863181344,5,0,0.0359202807124235,0.409318718800604,0.398748942991016,0.0585230672845802,0.0974889902113762,0,0
"CD33","CD33","CD33_2",0.761643221385649,7,0.390607702598375,0.0526176794878745,0.195130968120157,0.0377412096381812,0.102741363744291,0.175585920108175,0,0.0455751563029458
"CD34","CD34","CD34_2",0.762462362519586,7,0.350897160993373,0.0487093352250903,0.249509522638194,0.187676348788249,0.00921824221393452,0.106636912663884,0,0.0473524774772746
"CD35","CD35","CD35_2",0.4545244264279,5,0.711165625887094,0,0.0418220851643224,0.188371138244967,0,0.0436927459474596,0,0.014948404756157
"CD36","CD36","CD36_2",0.537118900316587,5,0.62720534679762,0.0448452142658107,0.0101333882017932,0.24976863717763,0,0.0680474135571461,0,0
"CD37","CD37","CD37_2",0.452512371853667,3,0,0,0.672135354577232,0.282814693351556,0,0.045049952071212,0,0
"CD38","CD38","CD38_2",0.489750959974523,3,0,0,0.669695942040906,0.184591879574546,0.0347023093223839,0.111009869062164,0,0
"CD39","CD39","CD39_2",0.729295458299899,5,0,0.0487093352250499,0.231631761421613,0.103521742134364,0.230326600377693,0.385810560841281,0,0
"CD40","CD40","CD40_2",0.482952260180619,5,0,0.16626430257103,0.0802058819623485,0,0.693528882629008,0.0397105384386223,0,0.0202903943989918
"CD41","CD41","CD41_2",0.632479177176412,5,0,0.495395502138275,0.240687936105564,0,0.253124248318196,0.0100498969714038,0,0.000742416466559852
"CD42","CD42","CD42_2",0.471939844448162,5,0,0.0470780855471817,0.69238512403898,0.113410902856215,0.000472329445808525,0.146653558111815,0,0
"CD43","CD43","CD43_2",0.66196268829044,6,0.164940534561477,0.0299706701793326,0.176296966982515,0.488205961796124,0,0.0487093361618053,0,0.0918765303187459
"CD44","CD44","CD44_2",0.427430422134209,4,0,0,0.737965002332831,0.113007782112064,0.0599951310771238,0.0890320844779805,0,0
"CD45","CD45","CD45_2",0.745709640121952,7,0.00940626303812309,0.0243546680810022,0.244026691754137,0.250338879527915,0.307952638280357,0.154514596280378,0,0.00940626303808755
"CD46","CD46","CD46_2",0.567125579405833,3,0,0.17434679758919,0.576508292300471,0.249144910110339,0,0,0,0
"CD47","CD47","CD47_2",0.646216673893266,5,0,0.0594728053491033,0.511758265839449,0.23591433072239,0.0730640042393141,0.119790593849744,0,0
