"","kvadratkod","survey","prec_year"
"CD81","CD81","CD81_1",529.405060022611
"CD82","CD82","CD82_1",555.713117061475
"CD83","CD83","CD83_1",540.876539883023
"CD84","CD84","CD84_1",545.571974581118
"CD85","CD85","CD85_1",566.851108454933
"CD86","CD86","CD86_1",561.676889394727
"CD87","CD87","CD87_1",588.268622695279
"CD88","CD88","CD88_1",564.259725315687
"CD89","CD89","CD89_1",568.271290873922
"CD90","CD90","CD90_1",544.731146830445
"CD91","CD91","CD91_1",537.517722315197
"CD92","CD92","CD92_1",566.809847351101
"CD93","CD93","CD93_1",530.534335571653
"CD94","CD94","CD94_1",564.443950656775
"CD95","CD95","CD95_1",553.020415596723
"CD96","CD96","CD96_1",565.937970354565
"CD97","CD97","CD97_1",566.419801671781
"CD98","CD98","CD98_1",571.426381725405
"CD99","CD99","CD99_1",567.879913143622
"CE00","CE00","CE00_1",699.605065894945
"CE01","CE01","CE01_1",694.097210508356
"CE02","CE02","CE02_1",678.298362824715
"CE03","CE03","CE03_1",676.764728125375
"CE04","CE04","CE04_1",676.087220606594
"CE05","CE05","CE05_1",663.116861933528
"CE06","CE06","CE06_1",666.391679635919
"CE07","CE07","CE07_1",662.815432123743
"CE08","CE08","CE08_1",647.206528483738
"CE09","CE09","CE09_1",625.433375792032
"CE10","CE10","CE10_1",679.083401035467
"CE11","CE11","CE11_1",691.769787403253
"CE12","CE12","CE12_1",680.377821700519
"CE13","CE13","CE13_1",675.489301340821
"CE14","CE14","CE14_1",673.04232086547
"CE15","CE15","CE15_1",659.985170742961
"CE16","CE16","CE16_1",662.37768418347
"CE17","CE17","CE17_1",641.886606063744
"CE18","CE18","CE18_1",617.52594830404
"CE19","CE19","CE19_1",637.86503796279
"CE20","CE20","CE20_1",676.943719981664
"CE21","CE21","CE21_1",682.975988280112
"CE22","CE22","CE22_1",689.609917721495
"CE23","CE23","CE23_1",666.942529983491
"CE24","CE24","CE24_1",651.913589361531
"CE25","CE25","CE25_1",650.121590229535
"CE26","CE26","CE26_1",636.298306175921
"CE27","CE27","CE27_1",620.096137699471
"CE28","CE28","CE28_1",641.416504668108
"CE29","CE29","CE29_1",644.501416038587
"CE30","CE30","CE30_1",670.149122227128
"CE31","CE31","CE31_1",661.20631761175
"CE32","CE32","CE32_1",662.296688679213
"CE33","CE33","CE33_1",657.941042707987
"CE34","CE34","CE34_1",658.300840467109
"CE35","CE35","CE35_1",634.158249478765
"CE36","CE36","CE36_1",637.431677344715
"CE37","CE37","CE37_1",624.826939591786
"CE38","CE38","CE38_1",633.129179107959
"CE39","CE39","CE39_1",618.570026539114
"CE40","CE40","CE40_1",671.930363494335
"CE41","CE41","CE41_1",666.429218060557
"CE42","CE42","CE42_1",664.495803013677
"CE43","CE43","CE43_1",654.521939953026
"CE44","CE44","CE44_1",642.104562577612
"CE45","CE45","CE45_1",621.407776774496
"CE46","CE46","CE46_1",614.571175420085
"CE47","CE47","CE47_1",599.799173528827
"CE48","CE48","CE48_1",598.825789625442
"CE49","CE49","CE49_1",568.490516052226
"CE50","CE50","CE50_1",660.885759686461
"CE51","CE51","CE51_1",646.80910052842
"CE52","CE52","CE52_1",635.111711959205
"CE53","CE53","CE53_1",644.881691891784
"CE54","CE54","CE54_1",604.569700061283
"CE55","CE55","CE55_1",611.85955285541
"CE56","CE56","CE56_1",584.542649963549
"CE57","CE57","CE57_1",580.221561779573
"CE58","CE58","CE58_1",567.176944873707
"CE59","CE59","CE59_1",562.114806031686
"CE60","CE60","CE60_1",629.852126341555
"CE61","CE61","CE61_1",625.474085619271
"CE62","CE62","CE62_1",615.730003870082
"CE63","CE63","CE63_1",625.882695700804
"CE64","CE64","CE64_1",556.147448383149
"CE65","CE65","CE65_1",576.700705779373
"CE66","CE66","CE66_1",578.314392661116
"CE67","CE67","CE67_1",586.931552550255
"CE68","CE68","CE68_1",575.43319840818
"CE69","CE69","CE69_1",587.815353205536
"CE70","CE70","CE70_1",641.026247837197
"CE71","CE71","CE71_1",640.476009659234
"CE72","CE72","CE72_1",582.065386998433
"CE73","CE73","CE73_1",602.082293400756
"CE74","CE74","CE74_1",575.327643549651
"CE75","CE75","CE75_1",595.271141189791
"CE76","CE76","CE76_1",596.42386977671
"CE77","CE77","CE77_1",559.505967619408
"CE78","CE78","CE78_1",544.727407223668
"CE79","CE79","CE79_1",559.125662396468
"CE80","CE80","CE80_1",586.883764216447
"CE81","CE81","CE81_1",564.86889175493
"CE82","CE82","CE82_1",566.895116913731
"CE83","CE83","CE83_1",599.509977466109
"CE84","CE84","CE84_1",593.322469559251
"CE85","CE85","CE85_1",574.362447146227
"CE86","CE86","CE86_1",559.507441374586
"CE87","CE87","CE87_1",552.973499209361
"CE88","CE88","CE88_1",572.979842175629
"CE89","CE89","CE89_1",562.080816437338
"CE90","CE90","CE90_1",604.118105496966
"CE91","CE91","CE91_1",584.326998105964
"CE92","CE92","CE92_1",554.126639320341
"CE93","CE93","CE93_1",568.045785243016
"CE94","CE94","CE94_1",603.723991212749
"CE95","CE95","CE95_1",599.199319962325
"CE96","CE96","CE96_1",557.421848675791
"CE97","CE97","CE97_1",567.737546359231
"CE98","CE98","CE98_1",576.857525300706
"CE99","CE99","CE99_1",561.32818990824
"CF00","CF00","CF00_1",694.73810062595
"CF01","CF01","CF01_1",731.075520853256
"CF02","CF02","CF02_1",723.237732347592
"CF03","CF03","CF03_1",713.564714783915
"CF04","CF04","CF04_1",706.192300545806
"CF05","CF05","CF05_1",697.355081796212
"CF06","CF06","CF06_1",711.81267046423
"CF07","CF07","CF07_1",705.202086684582
"CF08","CF08","CF08_1",708.90976658709
"CF09","CF09","CF09_1",700.484101550632
"CF10","CF10","CF10_1",693.515023438067
"CF11","CF11","CF11_1",690.69202850268
"CF12","CF12","CF12_1",699.247691240793
"CF13","CF13","CF13_1",694.810186227259
"CF14","CF14","CF14_1",689.627985945752
"CF15","CF15","CF15_1",708.863694743995
"CF16","CF16","CF16_1",701.702632262908
"CF17","CF17","CF17_1",703.069532876136
"CF18","CF18","CF18_1",684.55926640271
"CF19","CF19","CF19_1",696.747721193726
"CF20","CF20","CF20_1",684.099140686419
"CF21","CF21","CF21_1",682.80991206049
"CF22","CF22","CF22_1",683.699192950204
"CF23","CF23","CF23_1",692.635853680026
"CF24","CF24","CF24_1",700.296319171159
"CF25","CF25","CF25_1",722.577395197138
"CF26","CF26","CF26_1",689.159823826191
"CF27","CF27","CF27_1",712.767011853468
"CF28","CF28","CF28_1",695.744490905343
"CF29","CF29","CF29_1",673.05073257236
"CF30","CF30","CF30_1",682.149514194228
"CF31","CF31","CF31_1",689.347773470862
"CF32","CF32","CF32_1",672.829235485162
"CF33","CF33","CF33_1",638.454899126441
"CF34","CF34","CF34_1",685.093842732092
"CF35","CF35","CF35_1",705.988041154147
"CF36","CF36","CF36_1",664.813675031622
"CF37","CF37","CF37_1",701.6129182891
"CF38","CF38","CF38_1",693.20701693509
"CF39","CF39","CF39_1",662.926429354969
"CF40","CF40","CF40_1",646.808850849036
"CF41","CF41","CF41_1",663.294309157499
"CF42","CF42","CF42_1",667.556652701955
"CF43","CF43","CF43_1",662.542915776531
"CF44","CF44","CF44_1",674.793211496787
"CF45","CF45","CF45_1",658.254789410871
"CF46","CF46","CF46_1",653.904604898284
"CF47","CF47","CF47_1",679.128647406444
"CF48","CF48","CF48_1",683.461868748324
"CF49","CF49","CF49_1",659.12431699001
"CF50","CF50","CF50_1",638.822262367797
"CF51","CF51","CF51_1",635.084595456183
"CF52","CF52","CF52_1",651.594911556555
"CF53","CF53","CF53_1",653.600915803487
"CF54","CF54","CF54_1",624.874965785562
"CF55","CF55","CF55_1",670.840804649188
"CF56","CF56","CF56_1",662.907495101916
"CF57","CF57","CF57_1",637.846038604343
"CF58","CF58","CF58_1",625.748318594964
"CF59","CF59","CF59_1",666.808493727203
"CF60","CF60","CF60_1",621.069663544266
"CF61","CF61","CF61_1",646.548744519263
"CF62","CF62","CF62_1",644.621855311616
"CF63","CF63","CF63_1",635.42454865795
"CF64","CF64","CF64_1",599.350125255562
"CF65","CF65","CF65_1",645.085600443862
"CF66","CF66","CF66_1",638.535232708114
"CF67","CF67","CF67_1",605.984520749393
"CF68","CF68","CF68_1",619.475755571263
"CF69","CF69","CF69_1",636.547416981876
"CF70","CF70","CF70_1",586.815880516491
"CF71","CF71","CF71_1",597.94055461051
"CF72","CF72","CF72_1",604.248783855401
"CF73","CF73","CF73_1",604.40163815788
"CF74","CF74","CF74_1",596.757650083025
"CF75","CF75","CF75_1",663.24314599855
"CF76","CF76","CF76_1",625.879515596304
"CF77","CF77","CF77_1",592.34934378435
"CF78","CF78","CF78_1",616.544396293731
"CF79","CF79","CF79_1",609.783698977787
"CF80","CF80","CF80_1",588.733575714259
"CF81","CF81","CF81_1",582.919031033488
"CF82","CF82","CF82_1",560.72693823974
"CF83","CF83","CF83_1",578.28339064465
"CF84","CF84","CF84_1",568.222303838956
"CF85","CF85","CF85_1",621.622060503926
"CF86","CF86","CF86_1",588.002183889894
"CF87","CF87","CF87_1",573.261317458846
"CF88","CF88","CF88_1",601.280370348222
"CF89","CF89","CF89_1",620.108401698776
"CF90","CF90","CF90_1",568.460939611862
"CF91","CF91","CF91_1",555.135528978059
"CF92","CF92","CF92_1",574.781232038986
"CF93","CF93","CF93_1",543.783043007308
"CF94","CF94","CF94_1",627.060545341878
"CF95","CF95","CF95_1",586.749543967036
"CF96","CF96","CF96_1",572.398554357649
"CF97","CF97","CF97_1",558.485507031373
"CF98","CF98","CF98_1",563.287999656658
"CF99","CF99","CF99_1",566.959308449527
"CG00","CG00","CG00_1",688.119535518662
"CG01","CG01","CG01_1",693.010123611392
"CG02","CG02","CG02_1",704.62680172433
"CG03","CG03","CG03_1",675.147643577258
"CG04","CG04","CG04_1",666.437072963264
"CG05","CG05","CG05_1",707.321814279325
"CG06","CG06","CG06_1",733.565007396367
"CG07","CG07","CG07_1",699.774940095782
"CG08","CG08","CG08_1",695.295487959354
"CG09","CG09","CG09_1",713.167887263082
"CG10","CG10","CG10_1",695.022535412469
"CG11","CG11","CG11_1",722.420730457218
"CG12","CG12","CG12_1",702.908265888738
"CG13","CG13","CG13_1",673.516921467839
"CG14","CG14","CG14_1",693.410374493864
"CG15","CG15","CG15_1",692.602753168673
"CG16","CG16","CG16_1",695.193457659097
"CG17","CG17","CG17_1",691.162129235733
"CG18","CG18","CG18_1",679.239423840966
"CG19","CG19","CG19_1",691.353982194766
"CG20","CG20","CG20_1",701.342389678728
"CG21","CG21","CG21_1",724.918078790543
"CG22","CG22","CG22_1",677.564042687108
"CG23","CG23","CG23_1",663.619094438346
"CG24","CG24","CG24_1",701.32322165314
"CG25","CG25","CG25_1",668.664434538224
"CG26","CG26","CG26_1",673.0012005157
"CG27","CG27","CG27_1",681.032583765794
"CG28","CG28","CG28_1",660.074629649312
"CG29","CG29","CG29_1",668.043823342423
"CG30","CG30","CG30_1",686.466192898789
"CG31","CG31","CG31_1",671.591873996217
"CG32","CG32","CG32_1",660.66551475013
"CG33","CG33","CG33_1",667.024450335435
"CG34","CG34","CG34_1",672.300132064665
"CG35","CG35","CG35_1",659.934719243741
"CG36","CG36","CG36_1",673.431123775647
"CG37","CG37","CG37_1",661.638228445104
"CG38","CG38","CG38_1",655.754938292085
"CG39","CG39","CG39_1",672.660781071453
"CG40","CG40","CG40_1",677.640268870032
"CG41","CG41","CG41_1",669.278690261025
"CG42","CG42","CG42_1",660.900643587502
"CG43","CG43","CG43_1",662.148925806376
"CG44","CG44","CG44_1",654.607661107916
"CG45","CG45","CG45_1",673.330131241453
"CG46","CG46","CG46_1",669.046992900206
"CG47","CG47","CG47_1",652.331464948766
"CG48","CG48","CG48_1",668.086620373721
"CG49","CG49","CG49_1",683.041510082548
"CG50","CG50","CG50_1",667.804755468685
"CG51","CG51","CG51_1",647.403499145801
"CG52","CG52","CG52_1",642.169457178733
"CG53","CG53","CG53_1",620.720104045434
"CG54","CG54","CG54_1",618.741538180744
"CG55","CG55","CG55_1",654.466433075686
"CG56","CG56","CG56_1",626.686770083913
"CG57","CG57","CG57_1",634.05626833476
"CG58","CG58","CG58_1",644.672926664762
"CG59","CG59","CG59_1",619.433054754453
"CG60","CG60","CG60_1",631.325613957185
"CG61","CG61","CG61_1",584.899495039711
"CG62","CG62","CG62_1",593.470674304968
"CG63","CG63","CG63_1",643.541514095581
"CG64","CG64","CG64_1",613.262226815143
"CG65","CG65","CG65_1",606.313512443119
"CG66","CG66","CG66_1",600.368582869849
"CG67","CG67","CG67_1",616.328147826434
"CG68","CG68","CG68_1",622.112809131554
"CG69","CG69","CG69_1",586.310934679761
"CG71","CG71","CG71_1",592.68181620425
"CG73","CG73","CG73_1",601.094190660581
"CG74","CG74","CG74_1",597.10170079408
"CG75","CG75","CG75_1",583.963357963217
"CG76","CG76","CG76_1",598.947991355182
"CG77","CG77","CG77_1",583.483782013922
"CG78","CG78","CG78_1",582.44473117305
"CG79","CG79","CG79_1",585.95489178544
"CG80","CG80","CG80_1",596.326036931128
"CG83","CG83","CG83_1",587.27724531906
"CG84","CG84","CG84_1",575.104787425409
"CG85","CG85","CG85_1",557.179777775665
"CG86","CG86","CG86_1",564.937645961918
"CG88","CG88","CG88_1",564.8271794187
"CG89","CG89","CG89_1",573.128909969605
"CG90","CG90","CG90_1",581.106432880798
"CG94","CG94","CG94_1",551.692112194066
"CG95","CG95","CG95_1",550.371518297021
"CG98","CG98","CG98_1",557.244742986376
"CG99","CG99","CG99_1",569.089047757761
"CH06","CH06","CH06_1",665.236631572615
"CH07","CH07","CH07_1",684.00363580414
"CH08","CH08","CH08_1",683.021345526543
"CH09","CH09","CH09_1",682.814731577367
"CH16","CH16","CH16_1",684.49740799911
"CH17","CH17","CH17_1",687.937747207767
"CH18","CH18","CH18_1",689.907107276477
"CH19","CH19","CH19_1",693.047287659315
"CH25","CH25","CH25_1",698.545581132461
"CH26","CH26","CH26_1",690.430476054319
"CH27","CH27","CH27_1",690.329166977444
"CH28","CH28","CH28_1",691.521068124262
"CH29","CH29","CH29_1",693.628387321276
"CH34","CH34","CH34_1",696.797973093379
"CH35","CH35","CH35_1",696.227805262281
"CH36","CH36","CH36_1",683.291332581253
"CH37","CH37","CH37_1",685.256986464647
"CH38","CH38","CH38_1",695.614406322153
"CH39","CH39","CH39_1",689.856110381765
"CH45","CH45","CH45_1",691.447706818966
"CH46","CH46","CH46_1",685.730252099397
"CH47","CH47","CH47_1",689.443099877288
"CH48","CH48","CH48_1",694.331928227109
"CH49","CH49","CH49_1",700.207124590977
"CH55","CH55","CH55_1",671.529757269393
"CH56","CH56","CH56_1",684.096873711587
"CH57","CH57","CH57_1",679.453275747549
"CH58","CH58","CH58_1",669.044410018181
"CH59","CH59","CH59_1",624.629861405643
"CH65","CH65","CH65_1",616.913640498484
"CH66","CH66","CH66_1",651.501757375941
"CH67","CH67","CH67_1",655.903136622193
"CH68","CH68","CH68_1",651.730146435337
"CH69","CH69","CH69_1",612.238901244888
"CH76","CH76","CH76_1",603.916090883142
"CH77","CH77","CH77_1",599.998075123547
"CH78","CH78","CH78_1",613.357483908707
"CH79","CH79","CH79_1",588.509230283279
"CH85","CH85","CH85_1",593.961994227507
"CH86","CH86","CH86_1",621.899626934758
"CH87","CH87","CH87_1",621.171301865473
"CH88","CH88","CH88_1",581.626431227409
"CH89","CH89","CH89_1",576.068524903666
"CH95","CH95","CH95_1",599.429506008098
"CH96","CH96","CH96_1",597.403318694265
"CH97","CH97","CH97_1",589.982362156393
"CH98","CH98","CH98_1",556.45840565292
"CH99","CH99","CH99_1",581.494755500236
"DA80","DA80","DA80_1",567.634529092139
"DA90","DA90","DA90_1",565.359556232495
"DB00","DB00","DB00_1",585.056443163237
"DB01","DB01","DB01_1",576.999810640916
"DB02","DB02","DB02_1",572.874267062429
"DB03","DB03","DB03_1",581.218979266702
"DB04","DB04","DB04_1",577.656118287232
"DB05","DB05","DB05_1",588.128818946708
"DB10","DB10","DB10_1",577.251894462151
"DB11","DB11","DB11_1",577.158310265602
"DB12","DB12","DB12_1",575.5925376154
"DB13","DB13","DB13_1",586.360182979043
"DB14","DB14","DB14_1",585.843197627229
"DB15","DB15","DB15_1",607.411794005708
"DB16","DB16","DB16_1",592.921477625337
"DB20","DB20","DB20_1",583.282882812795
"DB21","DB21","DB21_1",577.42158327425
"DB22","DB22","DB22_1",571.654101316917
"DB23","DB23","DB23_1",575.204305924783
"DB24","DB24","DB24_1",587.01323312795
"DB25","DB25","DB25_1",588.119014177184
"DB26","DB26","DB26_1",558.086280293718
"DB30","DB30","DB30_1",602.556306424553
"DB31","DB31","DB31_1",593.271115884675
"DB32","DB32","DB32_1",582.153065455863
"DB33","DB33","DB33_1",580.143115346824
"DB34","DB34","DB34_1",607.786887965416
"DB35","DB35","DB35_1",554.686239761513
"DB36","DB36","DB36_1",561.623348310986
"DB40","DB40","DB40_1",572.051740777438
"DB41","DB41","DB41_1",552.317072674
"DB42","DB42","DB42_1",585.835730161681
"DB43","DB43","DB43_1",557.205314701945
"DB44","DB44","DB44_1",560.065484519793
"DB45","DB45","DB45_1",560.204749573863
"DB46","DB46","DB46_1",576.379604402089
"DB47","DB47","DB47_1",573.275465414327
"DB50","DB50","DB50_1",550.708383667564
"DB51","DB51","DB51_1",569.780186600452
"DB52","DB52","DB52_1",571.53328632573
"DB53","DB53","DB53_1",593.866685831358
"DB54","DB54","DB54_1",581.276317609717
"DB55","DB55","DB55_1",563.436967753183
"DB56","DB56","DB56_1",571.161159361926
"DB57","DB57","DB57_1",580.160970505606
"DB60","DB60","DB60_1",570.135278902952
"DB61","DB61","DB61_1",577.705323077654
"DB62","DB62","DB62_1",576.68954943029
"DB63","DB63","DB63_1",547.970850266466
"DB64","DB64","DB64_1",535.433068020054
"DB65","DB65","DB65_1",550.067143509229
"DB66","DB66","DB66_1",567.94786477317
"DB67","DB67","DB67_1",583.400084899876
"DB68","DB68","DB68_1",579.791971009411
"DB70","DB70","DB70_1",545.714024821923
"DB71","DB71","DB71_1",568.974350792953
"DB72","DB72","DB72_1",575.940683057701
"DB73","DB73","DB73_1",549.430365328206
"DB74","DB74","DB74_1",532.308138782232
"DB75","DB75","DB75_1",542.193457365145
"DB76","DB76","DB76_1",552.812175802837
"DB77","DB77","DB77_1",564.862960891715
"DB78","DB78","DB78_1",569.845074450324
"DB79","DB79","DB79_1",575.791665218907
"DB80","DB80","DB80_1",527.227441454444
"DB81","DB81","DB81_1",526.025188886001
"DB82","DB82","DB82_1",530.284095874324
"DB83","DB83","DB83_1",518.986441700225
"DB84","DB84","DB84_1",527.463326205527
"DB89","DB89","DB89_1",570.570318802234
"DB94","DB94","DB94_1",544.598048686753
"DB99","DB99","DB99_1",564.46202560105
"DC00","DC00","DC00_1",523.979948023246
"DC01","DC01","DC01_1",528.014042185634
"DC02","DC02","DC02_1",536.196187849838
"DC03","DC03","DC03_1",536.897970574565
"DC04","DC04","DC04_1",554.16733884741
"DC05","DC05","DC05_1",559.944026493863
"DC06","DC06","DC06_1",569.354655765656
"DC07","DC07","DC07_1",562.115276872523
"DC08","DC08","DC08_1",565.939871812471
"DC09","DC09","DC09_1",572.80746582171
"DC10","DC10","DC10_1",536.614844949149
"DC11","DC11","DC11_1",548.012568025494
"DC12","DC12","DC12_1",569.496373269252
"DC13","DC13","DC13_1",551.6373247824
"DC14","DC14","DC14_1",552.974014933017
"DC15","DC15","DC15_1",553.487711843079
"DC16","DC16","DC16_1",567.319743962544
"DC17","DC17","DC17_1",563.9989963102
"DC18","DC18","DC18_1",565.198584100639
"DC19","DC19","DC19_1",583.988244977107
"DC20","DC20","DC20_1",518.863320960779
"DC21","DC21","DC21_1",529.567660623468
"DC22","DC22","DC22_1",534.781692693098
"DC23","DC23","DC23_1",530.827120400995
"DC24","DC24","DC24_1",525.793317392821
"DC25","DC25","DC25_1",544.328549171476
"DC26","DC26","DC26_1",586.277299981541
"DC27","DC27","DC27_1",550.24028897318
"DC28","DC28","DC28_1",571.987458997157
"DC29","DC29","DC29_1",580.790611404045
"DC30","DC30","DC30_1",527.746673280617
"DC31","DC31","DC31_1",521.708597919163
"DC32","DC32","DC32_1",518.711804889924
"DC33","DC33","DC33_1",524.298024077755
"DC34","DC34","DC34_1",532.805002842051
"DC35","DC35","DC35_1",563.613879117426
"DC36","DC36","DC36_1",544.945242953234
"DC37","DC37","DC37_1",555.275374450232
"DC38","DC38","DC38_1",571.070558368797
"DC39","DC39","DC39_1",585.380255690749
"DC40","DC40","DC40_1",505.903872848672
"DC41","DC41","DC41_1",508.699721105814
"DC42","DC42","DC42_1",527.019439455096
"DC43","DC43","DC43_1",525.820085043998
"DC44","DC44","DC44_1",540.867038489585
"DC45","DC45","DC45_1",546.437178671883
"DC46","DC46","DC46_1",550.142576040499
"DC47","DC47","DC47_1",578.584822821988
"DC48","DC48","DC48_1",592.857990037104
"DC49","DC49","DC49_1",592.820040326006
"DC50","DC50","DC50_1",514.731589075964
"DC51","DC51","DC51_1",519.452237686008
"DC52","DC52","DC52_1",521.596305366618
"DC53","DC53","DC53_1",528.490544466138
"DC54","DC54","DC54_1",540.464394966676
"DC55","DC55","DC55_1",540.034776958879
"DC56","DC56","DC56_1",545.721617174944
"DC57","DC57","DC57_1",584.933458461318
"DC58","DC58","DC58_1",551.141904155457
"DC59","DC59","DC59_1",521.875610869832
"DC63","DC63","DC63_1",529.869592803465
"DC64","DC64","DC64_1",533.230280185556
"DC65","DC65","DC65_1",533.199943588893
"DC66","DC66","DC66_1",540.076131855445
"DC67","DC67","DC67_1",546.11289901445
"DC68","DC68","DC68_1",521.957291759081
"DC69","DC69","DC69_1",550.656215013795
"DC76","DC76","DC76_1",526.591590108881
"DC77","DC77","DC77_1",534.044297343747
"DC78","DC78","DC78_1",554.710569243689
"DC79","DC79","DC79_1",566.619165851918
"DC88","DC88","DC88_1",536.222279385556
"DC89","DC89","DC89_1",527.92297729717
"DD00","DD00","DD00_1",539.10489301592
"DD01","DD01","DD01_1",532.567479696078
"DD02","DD02","DD02_1",518.022820067464
"DD03","DD03","DD03_1",535.450017504178
"DD04","DD04","DD04_1",544.016578026332
"DD05","DD05","DD05_1",543.2818566233
"DD06","DD06","DD06_1",569.343905792164
"DD07","DD07","DD07_1",556.751008280926
"DD08","DD08","DD08_1",550.586100670331
"DD09","DD09","DD09_1",558.659945096969
"DD10","DD10","DD10_1",517.670398285804
"DD11","DD11","DD11_1",528.324270670571
"DD12","DD12","DD12_1",540.42734938391
"DD13","DD13","DD13_1",547.599760879471
"DD14","DD14","DD14_1",542.209719861495
"DD15","DD15","DD15_1",532.795465992078
"DD16","DD16","DD16_1",527.276951801842
"DD17","DD17","DD17_1",510.69649417949
"DD18","DD18","DD18_1",523.042161760137
"DD19","DD19","DD19_1",532.612314886514
"DD20","DD20","DD20_1",532.76611093304
"DD21","DD21","DD21_1",523.467417688312
"DD22","DD22","DD22_1",546.184274004174
"DD23","DD23","DD23_1",545.067692541924
"DD24","DD24","DD24_1",539.702944752668
"DD25","DD25","DD25_1",546.137187250546
"DD26","DD26","DD26_1",507.517391562501
"DD27","DD27","DD27_1",530.787815956229
"DD28","DD28","DD28_1",534.306043393548
"DD29","DD29","DD29_1",516.665191450072
"DD30","DD30","DD30_1",499.620351667288
"DD31","DD31","DD31_1",504.461006615834
"DD32","DD32","DD32_1",538.962394536407
"DD33","DD33","DD33_1",551.29615581487
"DD34","DD34","DD34_1",507.427832723927
"DD35","DD35","DD35_1",498.310433236177
"DD36","DD36","DD36_1",515.699520749338
"DD37","DD37","DD37_1",522.625664299911
"DD38","DD38","DD38_1",515.632321386802
"DD39","DD39","DD39_1",530.073909540483
"DD40","DD40","DD40_1",511.248802406777
"DD41","DD41","DD41_1",510.414833978714
"DD42","DD42","DD42_1",530.710158268679
"DD43","DD43","DD43_1",494.279156533459
"DD44","DD44","DD44_1",509.417370149224
"DD45","DD45","DD45_1",524.810938420872
"DD46","DD46","DD46_1",508.199845387943
"DD47","DD47","DD47_1",503.164590606462
"DD48","DD48","DD48_1",507.794267871536
"DD49","DD49","DD49_1",502.376206889527
"DD50","DD50","DD50_1",492.671964202324
"DD51","DD51","DD51_1",498.919049498181
"DD52","DD52","DD52_1",496.900485964266
"DD53","DD53","DD53_1",501.7952743855
"DD54","DD54","DD54_1",495.855923763378
"DD55","DD55","DD55_1",487.186493999318
"DD56","DD56","DD56_1",497.929930875497
"DD57","DD57","DD57_1",506.818789041445
"DD58","DD58","DD58_1",511.945397104835
"DD59","DD59","DD59_1",511.220542607703
"DD60","DD60","DD60_1",491.836963353102
"DD61","DD61","DD61_1",493.130115450391
"DD62","DD62","DD62_1",517.469518069495
"DD63","DD63","DD63_1",513.989892805775
"DD64","DD64","DD64_1",502.805378870558
"DD65","DD65","DD65_1",501.170405820109
"DD66","DD66","DD66_1",499.871229035158
"DD67","DD67","DD67_1",508.38829912627
"DD70","DD70","DD70_1",513.281493444476
"DD71","DD71","DD71_1",507.566887113709
"DD72","DD72","DD72_1",496.666805601668
"DD73","DD73","DD73_1",479.637950492361
"DD80","DD80","DD80_1",510.864890921184
"DD81","DD81","DD81_1",493.954375471398
"DD82","DD82","DD82_1",504.653301430755
"DD90","DD90","DD90_1",492.885927008421
"DD91","DD91","DD91_1",494.242904999972
"DD92","DD92","DD92_1",489.889729792462
"DD93","DD93","DD93_1",457.636871789989
"DE00","DE00","DE00_1",608.807231905863
"DE01","DE01","DE01_1",540.183469049405
"DE02","DE02","DE02_1",574.798184910647
"DE03","DE03","DE03_1",576.047637597316
"DE04","DE04","DE04_1",551.448611775028
"DE05","DE05","DE05_1",555.068008386068
"DE06","DE06","DE06_1",549.875644207458
"DE07","DE07","DE07_1",563.521367708
"DE08","DE08","DE08_1",574.19046862279
"DE09","DE09","DE09_1",521.994283133781
"DE10","DE10","DE10_1",580.11437062756
"DE11","DE11","DE11_1",501.20999558922
"DE12","DE12","DE12_1",566.102804098938
"DE13","DE13","DE13_1",559.51508682126
"DE14","DE14","DE14_1",511.879628754981
"DE15","DE15","DE15_1",553.083585838004
"DE16","DE16","DE16_1",551.833094341452
"DE17","DE17","DE17_1",551.770827467565
"DE18","DE18","DE18_1",507.489177453401
"DE19","DE19","DE19_1",526.872178899587
"DE20","DE20","DE20_1",524.925604564418
"DE21","DE21","DE21_1",545.139677934782
"DE22","DE22","DE22_1",555.764435254629
"DE23","DE23","DE23_1",510.440621766017
"DE24","DE24","DE24_1",497.777426661466
"DE25","DE25","DE25_1",531.745867816649
"DE26","DE26","DE26_1",532.587423519862
"DE27","DE27","DE27_1",522.367363640807
"DE28","DE28","DE28_1",498.209004678018
"DE29","DE29","DE29_1",537.528777440055
"DE30","DE30","DE30_1",514.971424846123
"DE31","DE31","DE31_1",533.765070503424
"DE32","DE32","DE32_1",496.129194834019
"DE33","DE33","DE33_1",519.662964316381
"DE34","DE34","DE34_1",500.107831819
"DE35","DE35","DE35_1",541.860904169195
"DE36","DE36","DE36_1",505.367696882507
"DE37","DE37","DE37_1",509.797422430225
"DE38","DE38","DE38_1",523.266956705058
"DE39","DE39","DE39_1",526.501528175172
"DE40","DE40","DE40_1",463.856169511534
"DE41","DE41","DE41_1",470.500296896929
"DE42","DE42","DE42_1",486.731499056045
"DE43","DE43","DE43_1",507.514525180195
"DE44","DE44","DE44_1",481.454758305986
"DE45","DE45","DE45_1",524.824674962389
"DE46","DE46","DE46_1",521.280424516127
"DE47","DE47","DE47_1",509.018792275827
"DE48","DE48","DE48_1",533.104728229585
"DE49","DE49","DE49_1",498.933346868604
"DE50","DE50","DE50_1",460.504867061006
"DE51","DE51","DE51_1",459.986447130663
"DE52","DE52","DE52_1",473.700876577965
"DE53","DE53","DE53_1",473.42443380451
