atlas,period,survey,site,X,Y,PC1,PC2,PC3,PC4,PC5,bioregion,pca_cluster,pca_cluster_silhouette
1,1970s,DB80_1,DB80,592499.4685152426,6352499.8696485795,-0.011808987763071804,0.12290143319189924,0.10093029212616612,-0.05652201570577412,0.007027141982154285,Cluster 3,PCA cluster 2,0.38119707189566876
1,1970s,BD26_1,BD26,462500.0396707308,6282499.770858137,-0.23790461789480902,0.0663382687123782,-0.12278483216858031,-0.05502325429109515,-0.010684564286335,Cluster 1,PCA cluster 1,0.3811547959419386
1,1970s,DB81_1,DB81,592499.4687914647,6357499.903263027,-0.10560493905261732,0.09497943917080931,0.11102670041606363,-0.07303657865887635,0.008785582876874469,Cluster 3,PCA cluster 2,0.3810339725083314
1,1970s,DB82_1,DB82,592499.4395459738,6362499.8651057985,0.052509038635643004,0.017035883294226423,0.005873014627635764,-0.1239006707160471,0.01850889854872796,Cluster 2,PCA cluster 2,0.3810176837083463
1,1970s,DB83_1,DB83,592499.43704912,6367499.867802329,-0.0457086267417717,-0.03691983404042056,0.028701631779939597,-0.12164714760583163,0.03293671610708795,Cluster 2,PCA cluster 1,0.38070850811070733
1,1970s,DB89_1,DB89,592499.276854376,6397499.389086184,0.11666714098521706,0.11302866145089703,-0.09010175550591655,-0.1219864714333613,-0.043261940552184706,Cluster 3,PCA cluster 2,0.38069342297778186
1,1970s,DC00_1,DC00,552499.7981343176,6302499.822003722,0.214056581114557,-0.0659810447949379,-0.1400672850167167,-0.03234158622480495,0.008996166510170555,Cluster 2,PCA cluster 2,0.38050644646571596
1,1970s,DC01_1,DC01,552499.82723216,6307499.828336293,0.07694317564834355,0.04762986426787235,0.014814602055433095,0.030539367999797368,-0.00787003762045039,Cluster 2,PCA cluster 2,0.38022289073425275
1,1970s,DC02_1,DC02,552499.7944827778,6312499.871378481,0.031073667954156992,0.04430165481548884,0.013727660497858224,0.05564072385523643,0.025603365443047827,Cluster 2,PCA cluster 2,0.38012841005821885
1,1970s,BD27_1,BD27,462500.0084153306,6287499.80222181,0.03155561043857571,0.1381026392857327,-0.016114375994504035,-0.054044870308363475,0.03665540061309128,Cluster 3,PCA cluster 2,0.3796192345915126
1,1970s,DC03_1,DC03,552499.7615257066,6317499.840557125,0.036548535671564436,0.12795802541066334,0.11265711403117493,0.016816977376864637,-0.03451242665478353,Cluster 3,PCA cluster 2,0.3795714544928833
1,1970s,DC04_1,DC04,552499.7262227507,6322499.847153073,-0.11242013599184729,-0.0248228146866177,-0.03400309908111514,-0.06641691056797229,0.03155025779366305,Cluster 1,PCA cluster 1,0.37955316594895194
1,1970s,DC05_1,DC05,552499.6892463007,6327499.779825433,-0.331152136874256,0.09482144838393869,0.03236399190910122,-0.05690828972148338,0.018987459509662227,Cluster 1,PCA cluster 1,0.37953847848073874
1,1970s,DC10_1,DC10,557499.8206087413,6302499.8354761265,0.15463216844960273,0.020081050704773083,0.003967343450474907,0.042426208854869106,-0.005541176721634446,Cluster 2,PCA cluster 2,0.3783846446154151
1,1970s,DC11_1,DC11,557499.7664055785,6307499.841569215,0.16453449687583585,-0.04231248576484402,-0.1098279957373043,-0.03601540156357596,0.002467272727187325,Cluster 2,PCA cluster 2,0.3783791616652311
1,1970s,DC12_1,DC12,557499.7547180243,6312499.886004784,0.14548116571687306,0.13235045747487822,0.05656214519181606,-0.005791022712750243,0.06136590699725906,Cluster 3,PCA cluster 2,0.37833465895481766
1,1970s,DC13_1,DC13,557499.7253695964,6317499.856604637,0.18124058106298238,0.15789819877520248,0.13389570734939857,-0.04628777405771258,-0.034159169149198663,Cluster 3,PCA cluster 2,0.37831630591211285
1,1970s,DC14_1,DC14,557499.73675981,6322499.865488209,-0.06254777403046187,0.06440123433686291,0.12095166177675487,-6.418482870832794e-4,-0.028937017652745492,Cluster 3,PCA cluster 2,0.37828812474178786
1,1970s,DC15_1,DC15,557499.7273178204,6327499.9117859565,-0.10913674798735348,0.041182620543220236,0.04016794529395719,-0.07761060283506889,0.03555701440934964,Cluster 1,PCA cluster 1,0.3782288467233874
1,1970s,BD28_1,BD28,462500.04522956035,6292499.758577253,-0.015549401631887751,0.10867903716236298,-0.042223601235953034,-0.00581160521857844,0.026100116908409424,Cluster 3,PCA cluster 2,0.3781208397705058
1,1970s,DC16_1,DC16,557499.6978451451,6332499.884155993,0.03297109431515991,0.08939548225244824,0.03696151045423474,0.03308784723090764,0.06004011456062111,Cluster 3,PCA cluster 2,0.37810291560329257
1,1970s,DC17_1,DC17,557499.7080623058,6337499.783408084,0.012657094256221371,0.11026024596511666,0.06536635244311108,0.053644136599269185,-0.02289922046493095,Cluster 3,PCA cluster 2,0.37801198055511764
1,1970s,DC18_1,DC18,557499.693518839,6342499.831295908,-0.15925100493452132,0.0538808174485762,-0.008840370283187491,0.0926652311479848,0.002208053022904156,Cluster 1,PCA cluster 1,0.3779988537043054
1,1970s,DC19_1,DC19,557499.6565704292,6347499.805162802,-0.09927981731395766,0.02515832119763619,0.047374241639169305,0.024085285748536397,0.03441745116640825,Cluster 1,PCA cluster 1,0.3779688768450602
