Species,variable,beta_mean,prob_positive,atlas,period,certainty_weight,predictor_sd,standardized_beta,weighted_standardized_beta,variable_label
Phoenicurus_ochruros,perc_pasture,-0.3949985199732284,0.295,1,1970s,0.41000000000000003,0.0993572956234167,-0.03924598471979212,-0.01609085373511477,Pasture (% coverage)
Phoenicurus_ochruros,perc_forest,0.4763812360074649,0.859,1,1970s,0.718,0.16236497160786373,0.07734762585887107,0.05553559536666943,Forest (% coverage)
Phoenicurus_ochruros,perc_grass_shrub,0.02616561868801311,0.507,1,1970s,0.014000000000000012,0.0765990783954602,0.0020042622771488344,2.8059671880083708e-5,Grass/Shrubland (% coverage)
Phoenicurus_phoenicurus,tmean_breeding,0.5409098846136986,0.968,1,1970s,0.9359999999999999,0.19201524932505465,0.10386294635648588,0.09721571778967078,Temperature
Phoenicurus_phoenicurus,prec_breeding,0.003338249592508584,0.738,1,1970s,0.476,12.290676940288781,0.041029347287573674,0.019529969308885068,Precipitation
Phoenicurus_phoenicurus,hh,0.110012412865388,0.65,1,1970s,0.30000000000000004,0.22882328977267316,0.025173402227687637,0.007552020668306292,Land-use heterogeneity
Phoenicurus_phoenicurus,perc_urban,1.126833202389127,1,1,1970s,1,0.14084422666790042,0.1587079509742103,0.1587079509742103,Urban (% coverage)
Phoenicurus_phoenicurus,perc_cropland,-0.2482064639036931,0.131,1,1970s,0.738,0.32723748714239265,-0.08122245954034352,-0.05994217514077351,Cropland (% coverage)
Phoenicurus_phoenicurus,perc_pasture,0.1337638440193361,0.611,1,1970s,0.22199999999999998,0.0993572956234167,0.013290413793953779,0.0029504718622577384,Pasture (% coverage)
Phoenicurus_phoenicurus,perc_forest,1.401323056426437,1,1,1970s,1,0.16236497160786373,0.22752577827012327,0.22752577827012327,Forest (% coverage)
Phoenicurus_phoenicurus,perc_grass_shrub,0.1290811734224413,0.581,1,1970s,0.16199999999999992,0.0765990783954602,0.009887498922363574,0.0016017748254228983,Grass/Shrubland (% coverage)
Phylloscopus_collybita,tmean_breeding,0.1291517070233963,0.667,1,1970s,0.3340000000000001,0.19201524932505465,0.02479909722485385,0.008282898473101187,Temperature
Phylloscopus_collybita,prec_breeding,0.009674736246047087,0.963,1,1970s,0.9259999999999999,12.290676940288781,0.11890905768266698,0.11010978741414962,Precipitation
Phylloscopus_collybita,hh,0.5678728809533793,0.979,1,1970s,0.958,0.22882328977267316,0.12994254079243783,0.12448495407915544,Land-use heterogeneity
Phylloscopus_collybita,perc_urban,0.771768328681751,0.992,1,1970s,0.984,0.14084422666790042,0.10869911341995922,0.10695992760523987,Urban (% coverage)
Phylloscopus_collybita,perc_cropland,0.3745009043793767,0.941,1,1970s,0.8819999999999999,0.32723748714239265,0.12255073488166071,0.10808974816562474,Cropland (% coverage)
Phylloscopus_collybita,perc_pasture,2.061967264136492e-4,0.501,1,1970s,0.0020000000000000018,0.0993572956234167,2.048714910286172e-5,4.0974298205723474e-8,Pasture (% coverage)
Phylloscopus_collybita,perc_forest,1.9707250741156,1,1,1970s,1,0.16236497160786373,0.3199767207056845,0.3199767207056845,Forest (% coverage)
Phylloscopus_collybita,perc_grass_shrub,0.7760205764002981,0.891,1,1970s,0.782,0.0765990783954602,0.05944246096817664,0.046484004477114135,Grass/Shrubland (% coverage)
Phylloscopus_sibilatrix,tmean_breeding,-0.6914768624643167,0.007,1,1970s,0.986,0.19201524932505465,-0.1327741021485923,-0.130915264718512,Temperature
Phylloscopus_sibilatrix,prec_breeding,-0.01078350756673943,0.015,1,1970s,0.97,12.290676940288781,-0.13253660778595389,-0.12856050955237527,Precipitation
Phylloscopus_sibilatrix,hh,0.5200656693418834,0.98,1,1970s,0.96,0.22882328977267316,0.119003137356637,0.11424301186237153,Land-use heterogeneity
Phylloscopus_sibilatrix,perc_urban,0.7081750157524729,0.987,1,1970s,0.974,0.14084422666790042,0.09974236243918524,0.09714906101576642,Urban (% coverage)
Phylloscopus_sibilatrix,perc_cropland,0.2908967928849699,0.888,1,1970s,0.776,0.32723748714239265,0.09519233552145859,0.07386925236465186,Cropland (% coverage)
Phylloscopus_sibilatrix,perc_pasture,-0.5539587208663327,0.134,1,1970s,0.732,0.0993572956234167,-0.055039840392285995,-0.04028916316715335,Pasture (% coverage)
Phylloscopus_sibilatrix,perc_forest,2.247908315347105,1,1,1970s,1,0.16236497160786373,0.3649815697984135,0.3649815697984135,Forest (% coverage)
Phylloscopus_sibilatrix,perc_grass_shrub,0.6229307049178823,0.849,1,1970s,0.698,0.0765990783954602,0.04771591790094414,0.033305710694859006,Grass/Shrubland (% coverage)
Phylloscopus_trochilus,tmean_breeding,-0.6891960877674622,0.083,1,1970s,0.834,0.19201524932505465,-0.1323361586265215,-0.11036835629451894,Temperature
Phylloscopus_trochilus,prec_breeding,-0.006025740042079393,0.217,1,1970s,0.5660000000000001,12.290676940288781,-0.07406042418335995,-0.041918200087781736,Precipitation
Phylloscopus_trochilus,hh,0.6316370224549334,0.951,1,1970s,0.9019999999999999,0.22882328977267316,0.1445332614203537,0.130369001801159,Land-use heterogeneity
Phylloscopus_trochilus,perc_urban,0.6990746980097852,0.914,1,1970s,0.8280000000000001,0.14084422666790042,0.09846063522428422,0.08152540596570734,Urban (% coverage)
Phylloscopus_trochilus,perc_cropland,0.5349044610711637,0.962,1,1970s,0.9239999999999999,0.32723748714239265,0.17504079170218342,0.16173769153281747,Cropland (% coverage)
Phylloscopus_trochilus,perc_pasture,0.5124505519361642,0.764,1,1970s,0.528,0.0993572956234167,0.05091570098110452,0.026883490118023188,Pasture (% coverage)
Phylloscopus_trochilus,perc_forest,1.231781409736407,0.994,1,1970s,0.988,0.16236497160786373,0.1999981536189461,0.19759817577551875,Forest (% coverage)
Phylloscopus_trochilus,perc_grass_shrub,1.927195470248955,0.977,1,1970s,0.954,0.0765990783954602,0.1476213969089755,0.14083081265116262,Grass/Shrubland (% coverage)
Pica_pica,tmean_breeding,-0.3785847640649655,0.135,1,1970s,0.73,0.19201524932505465,-0.07269404786260134,-0.053066654939698976,Temperature
Pica_pica,prec_breeding,-0.002371709637807008,0.356,1,1970s,0.28800000000000003,12.290676940288781,-0.02914991695445525,-0.008395176082883113,Precipitation
Pica_pica,hh,-0.6689727008435673,0.028,1,1970s,0.944,0.22882328977267316,-0.1530765341751354,-0.1445042482613278,Land-use heterogeneity
Pica_pica,perc_urban,3.509802873160265,1,1,1970s,1,0.14084422666790042,0.4943354714270325,0.4943354714270325,Urban (% coverage)
Pica_pica,perc_cropland,0.8187438955443388,1,1,1970s,1,0.32723748714239265,0.267923694991103,0.267923694991103,Cropland (% coverage)
Pica_pica,perc_pasture,1.74403641696108,0.997,1,1970s,0.994,0.0993572956234167,0.17328274185800646,0.17224304540685842,Pasture (% coverage)
Pica_pica,perc_forest,1.470940422318906,1,1,1970s,1,0.16236497160786373,0.23882919990666826,0.23882919990666826,Forest (% coverage)
Pica_pica,perc_grass_shrub,0.2718824466933801,0.639,1,1970s,0.278,0.0765990783954602,0.020825944848615746,0.0057896126679151776,Grass/Shrubland (% coverage)
Poecile_palustris,tmean_breeding,0.6692836560131855,0.987,1,1970s,0.974,0.19201524932505465,0.12851266807855594,0.1251713387085135,Temperature
Poecile_palustris,prec_breeding,-0.01211682968733689,0.017,1,1970s,0.966,12.290676940288781,-0.14892403922755804,-0.14386062189382107,Precipitation
Poecile_palustris,hh,0.5003906932718687,0.961,1,1970s,0.9219999999999999,0.22882328977267316,0.11450104460609763,0.105569963126822,Land-use heterogeneity
Poecile_palustris,perc_urban,1.198623737271132,0.999,1,1970s,0.998,0.14084422666790042,0.16881923334174123,0.16848159487505776,Urban (% coverage)
Poecile_palustris,perc_cropland,0.9062517686302174,1,1,1970s,1,0.32723748714239265,0.2965595514849014,0.2965595514849014,Cropland (% coverage)
Poecile_palustris,perc_pasture,-0.4447270570324008,0.223,1,1970s,0.554,0.0993572956234167,-0.04418687767730035,-0.024479530233224394,Pasture (% coverage)
Poecile_palustris,perc_forest,2.332155728220061,1,1,1970s,1,0.16236497160786373,0.37866039859756695,0.37866039859756695,Forest (% coverage)
Poecile_palustris,perc_grass_shrub,0.7393729284389023,0.879,1,1970s,0.758,0.0765990783954602,0.05663528490897246,0.042929545961001125,Grass/Shrubland (% coverage)
Prunella_modularis,tmean_breeding,0.4687699840443389,0.899,1,1970s,0.798,0.19201524932505465,0.09001098536237562,0.07182876631917574,Temperature
Prunella_modularis,prec_breeding,-0.01287937271264647,0.028,1,1970s,0.944,12.290676940288781,-0.15829620920470852,-0.14943162148924483,Precipitation
Prunella_modularis,hh,0.3628657500680476,0.849,1,1970s,0.698,0.22882328977267316,0.08303213467639925,0.057956430004126674,Land-use heterogeneity
Prunella_modularis,perc_urban,1.666147233614272,1,1,1970s,1,0.14084422666790042,0.23466721863326376,0.23466721863326376,Urban (% coverage)
Prunella_modularis,perc_cropland,0.5285559810111411,0.97,1,1970s,0.94,0.32723748714239265,0.172963331040168,0.16258553117775792,Cropland (% coverage)
Prunella_modularis,perc_pasture,0.3301689957249537,0.709,1,1970s,0.4179999999999999,0.0993572956234167,0.03280469851393083,0.013712363978823083,Pasture (% coverage)
Prunella_modularis,perc_forest,1.612829365514354,1,1,1970s,1,0.16236497160786373,0.261866994140067,0.261866994140067,Forest (% coverage)
Prunella_modularis,perc_grass_shrub,-0.1810298341244025,0.403,1,1970s,0.19399999999999995,0.0765990783954602,-0.013866718456012261,-0.002690143380466378,Grass/Shrubland (% coverage)
Pyrrhula_pyrrhula,tmean_breeding,-0.8232415702622093,0.003,1,1970s,0.994,0.19201524932505465,-0.1580749353686476,-0.15712648575643573,Temperature
Pyrrhula_pyrrhula,prec_breeding,-0.02159619421886994,0,1,1970s,1,12.290676940288781,-0.2654318462838626,-0.2654318462838626,Precipitation
Pyrrhula_pyrrhula,hh,0.5176260632291942,0.961,1,1970s,0.9219999999999999,0.22882328977267316,0.11844489866018196,0.10920619656468776,Land-use heterogeneity
Pyrrhula_pyrrhula,perc_urban,1.134347121571821,0.997,1,1970s,0.994,0.14084422666790042,0.15976624311074195,0.1588076456520775,Urban (% coverage)
Pyrrhula_pyrrhula,perc_cropland,0.628221762524015,0.992,1,1970s,0.984,0.32723748714239265,0.2055777109365236,0.20228846756153923,Cropland (% coverage)
Pyrrhula_pyrrhula,perc_pasture,-0.08617412696377234,0.43,1,1970s,0.14,0.0993572956234167,-0.008562028207829373,-0.0011986839490961123,Pasture (% coverage)
Pyrrhula_pyrrhula,perc_forest,2.493053743473901,1,1,1970s,1,0.16236497160786373,0.4047846002760183,0.4047846002760183,Forest (% coverage)
Pyrrhula_pyrrhula,perc_grass_shrub,1.3589881104746,0.982,1,1970s,0.964,0.0765990783954602,0.1040972368127422,0.10034973628748348,Grass/Shrubland (% coverage)
Regulus_ignicapilla,tmean_breeding,0.4040012206389858,0.81,1,1970s,0.6200000000000001,0.19201524932505465,0.07757439510862127,0.048096124967345194,Temperature
Regulus_ignicapilla,prec_breeding,0.02537166489589378,1,1,1970s,1,12.290676940288781,0.3118349366726961,0.3118349366726961,Precipitation
Regulus_ignicapilla,hh,0.1546581143081621,0.619,1,1970s,0.238,0.22882328977267316,0.035389378506031785,0.008422672084435565,Land-use heterogeneity
Regulus_ignicapilla,perc_urban,0.1751554372824612,0.61,1,1970s,0.21999999999999997,0.14084422666790042,0.02466963211072618,0.005427319064359759,Urban (% coverage)
Regulus_ignicapilla,perc_cropland,0.1314738899677571,0.615,1,1970s,0.22999999999999998,0.32723748714239265,0.043023185377884264,0.00989533263691338,Cropland (% coverage)
Regulus_ignicapilla,perc_pasture,0.254206538201269,0.608,1,1970s,0.21599999999999997,0.0993572956234167,0.025257274165468854,0.005455571219741271,Pasture (% coverage)
Regulus_ignicapilla,perc_forest,2.204511522431304,1,1,1970s,1,0.16236497160786373,0.35793545074876715,0.35793545074876715,Forest (% coverage)
Regulus_ignicapilla,perc_grass_shrub,0.8158676989749346,0.772,1,1970s,0.544,0.0765990783954602,0.06249471383410474,0.03399712432575298,Grass/Shrubland (% coverage)
Regulus_regulus,tmean_breeding,-0.8168197004326345,0.01,1,1970s,0.98,0.19201524932505465,-0.15684183843218877,-0.15370500166354498,Temperature
Regulus_regulus,prec_breeding,0.004614986004258656,0.784,1,1970s,0.5680000000000001,12.290676940288781,0.05672130206229732,0.03221769957138488,Precipitation
Regulus_regulus,hh,0.4791245247936742,0.949,1,1970s,0.8979999999999999,0.22882328977267316,0.10963484997405723,0.09845209527670339,Land-use heterogeneity
Regulus_regulus,perc_urban,0.381097892819129,0.86,1,1970s,0.72,0.14084422666790042,0.05367543799887662,0.03864631535919116,Urban (% coverage)
Regulus_regulus,perc_cropland,0.8029897306092444,0.998,1,1970s,0.996,0.32723748714239265,0.26276834164571594,0.26171726827913305,Cropland (% coverage)
Regulus_regulus,perc_pasture,0.8337942759938545,0.937,1,1970s,0.8740000000000001,0.0993572956234167,0.0828435443690341,0.0724052577785358,Pasture (% coverage)
Regulus_regulus,perc_forest,2.272168359630764,1,1,1970s,1,0.16236497160786373,0.3689205511997353,0.3689205511997353,Forest (% coverage)
Regulus_regulus,perc_grass_shrub,1.111272961652851,0.934,1,1970s,0.8680000000000001,0.0765990783954602,0.08512248470840196,0.07388631672689291,Grass/Shrubland (% coverage)
Remiz_pendulinus,tmean_breeding,-0.2932134048479094,0.319,1,1970s,0.362,0.19201524932505465,-0.056301445037319514,-0.020381123103509664,Temperature
Remiz_pendulinus,prec_breeding,-0.02273933903547247,0.041,1,1970s,0.918,12.290676940288781,-0.27948186992069,-0.25656435658719345,Precipitation
Remiz_pendulinus,hh,0.3258159635438769,0.725,1,1970s,0.44999999999999996,0.22882328977267316,0.07455428063856326,0.03354942628735346,Land-use heterogeneity
Remiz_pendulinus,perc_urban,0.3480893087256672,0.672,1,1970s,0.3440000000000001,0.14084422666790042,0.04902636949883064,0.016865071107597742,Urban (% coverage)
Remiz_pendulinus,perc_cropland,-0.07257937768616762,0.439,1,1970s,0.122,0.32723748714239265,-0.023750693172380138,-0.0028975845670303766,Cropland (% coverage)
Remiz_pendulinus,perc_pasture,0.4210214708572164,0.638,1,1970s,0.276,0.0993572956234167,0.041831554743766174,0.011545509109279465,Pasture (% coverage)
Remiz_pendulinus,perc_forest,-0.3666028117210213,0.373,1,1970s,0.254,0.16236497160786373,-0.05952345511644664,-0.015118957599577447,Forest (% coverage)
Remiz_pendulinus,perc_grass_shrub,-0.178708386342263,0.451,1,1970s,0.09799999999999998,0.0765990783954602,-0.01368889769535719,-0.0013415119741450043,Grass/Shrubland (% coverage)
Riparia_riparia,tmean_breeding,-0.01751934648217554,0.472,1,1970s,0.05600000000000005,0.19201524932505465,-0.0033639816827869557,-1.8838297423606968e-4,Temperature
Riparia_riparia,prec_breeding,-0.01543143507012954,0,1,1970s,1,12.290676940288781,-0.18966278317200472,-0.18966278317200472,Precipitation
Riparia_riparia,hh,0.5175174198135284,0.986,1,1970s,0.972,0.22882328977267316,0.11842003851639715,0.11510427743793802,Land-use heterogeneity
Riparia_riparia,perc_urban,0.1953494981206267,0.763,1,1970s,0.526,0.14084422666790042,0.027513848992762137,0.014472284570192884,Urban (% coverage)
Riparia_riparia,perc_cropland,0.3221897643063914,0.957,1,1970s,0.9139999999999999,0.32723748714239265,0.10543256885462328,0.09636536793312567,Cropland (% coverage)
Riparia_riparia,perc_pasture,-1.10925383010186,0,1,1970s,1,0.0993572956234167,-0.11021246071883775,-0.11021246071883775,Pasture (% coverage)
Riparia_riparia,perc_forest,0.1739534793205353,0.753,1,1970s,0.506,0.16236497160786373,0.02824395173096782,0.014291439575869718,Forest (% coverage)
Riparia_riparia,perc_grass_shrub,1.31364959976377,0.994,1,1970s,0.988,0.0765990783954602,0.10062434867646992,0.09941685649235228,Grass/Shrubland (% coverage)
Saxicola_rubetra,tmean_breeding,0.3682477550613189,0.923,1,1970s,0.8460000000000001,0.19201524932505465,0.0707091845014908,0.059819970088261225,Temperature
Saxicola_rubetra,prec_breeding,-0.007796481692789913,0.039,1,1970s,0.922,12.290676940288781,-0.09582403775695662,-0.088349762811914,Precipitation
Saxicola_rubetra,hh,-0.07260197513349638,0.39,1,1970s,0.21999999999999997,0.22882328977267316,-0.016613022794040453,-0.003654865014688899,Land-use heterogeneity
Saxicola_rubetra,perc_urban,0.4134197950166744,0.921,1,1970s,0.8420000000000001,0.14084422666790042,0.05822779131832542,0.04902780029003001,Urban (% coverage)
Saxicola_rubetra,perc_cropland,0.9336720258999128,1,1,1970s,1,0.32723748714239265,0.3055324875706344,0.3055324875706344,Cropland (% coverage)
Saxicola_rubetra,perc_pasture,1.976728414568906,1,1,1970s,1,0.0993572956234167,0.19640238945353058,0.19640238945353058,Pasture (% coverage)
Saxicola_rubetra,perc_forest,1.279460494241554,1,1,1970s,1,0.16236497160786373,0.2077395668209132,0.2077395668209132,Forest (% coverage)
Saxicola_rubetra,perc_grass_shrub,1.135568087069602,0.98,1,1970s,0.96,0.0765990783954602,0.08698346892482722,0.08350413016783413,Grass/Shrubland (% coverage)
Serinus_serinus,tmean_breeding,0.3007808379380829,0.66,1,1970s,0.32000000000000006,0.19201524932505465,0.057754507588879844,0.018481442428441554,Temperature
Serinus_serinus,prec_breeding,-0.01011793805870067,0.223,1,1970s,0.554,12.290676940288781,-0.12435630798134255,-0.06889339462166377,Precipitation
Serinus_serinus,hh,-0.1147806133467505,0.427,1,1970s,0.14600000000000002,0.22882328977267316,-0.026264477548128648,-0.003834613722026783,Land-use heterogeneity
Serinus_serinus,perc_urban,0.8186230107692675,0.898,1,1970s,0.796,0.14084422666790042,0.1152983248843458,0.09177746660793926,Urban (% coverage)
Serinus_serinus,perc_cropland,-1.449726862329595,0,1,1970s,1,0.32723748714239265,-0.4744049754715621,-0.4744049754715621,Cropland (% coverage)
Serinus_serinus,perc_pasture,1.137151875770167,0.904,1,1970s,0.808,0.0993572956234167,0.11298433508961932,0.09129134275241241,Pasture (% coverage)
Serinus_serinus,perc_forest,-1.398913399440156,0.075,1,1970s,0.85,0.16236497160786373,-0.22713453438196105,-0.1930643542246669,Forest (% coverage)
Serinus_serinus,perc_grass_shrub,-0.8613648712824973,0.259,1,1970s,0.482,0.0765990783954602,-0.06597975530246349,-0.0318022420557874,Grass/Shrubland (% coverage)
Sitta_europaea,tmean_breeding,0.4804434197623211,0.905,1,1970s,0.81,0.19201524932505465,0.09225246303224396,0.07472449505611761,Temperature
Sitta_europaea,prec_breeding,-0.01657470921063358,0.007,1,1970s,0.986,12.290676940288781,-0.2037143962871262,-0.20086239473910644,Precipitation
Sitta_europaea,hh,0.9378771522651099,1,1,1970s,1,0.22882328977267316,0.21460813538392876,0.21460813538392876,Land-use heterogeneity
Sitta_europaea,perc_urban,1.565498365185822,1,1,1970s,1,0.14084422666790042,0.22049140659445948,0.22049140659445948,Urban (% coverage)
Sitta_europaea,perc_cropland,1.150808609708723,1,1,1970s,1,0.32723748714239265,0.376587717622913,0.376587717622913,Cropland (% coverage)
Sitta_europaea,perc_pasture,-0.06801715172280254,0.463,1,1970s,0.07399999999999995,0.0993572956234167,-0.006758000251185278,-5.000920185877103e-4,Pasture (% coverage)
Sitta_europaea,perc_forest,2.549449596542108,1,1,1970s,1,0.16236497160786373,0.413941311358239,0.413941311358239,Forest (% coverage)
Sitta_europaea,perc_grass_shrub,-0.7870642064845143,0.152,1,1970s,0.696,0.0765990783954602,-0.060288392854767975,-0.04196072142691851,Grass/Shrubland (% coverage)
Spinus_spinus,tmean_breeding,-0.2460291384983262,0.19,1,1970s,0.62,0.19201524932505465,-0.047241346369984505,-0.029289634749390392,Temperature
Spinus_spinus,prec_breeding,0.002451059728853484,0.69,1,1970s,0.3799999999999999,12.290676940288781,0.03012518328868999,0.011447569649702193,Precipitation
Spinus_spinus,hh,0.03145456845850404,0.54,1,1970s,0.08000000000000007,0.22882328977267316,0.007197537833054656,5.75803026644373e-4,Land-use heterogeneity
Spinus_spinus,perc_urban,0.01427432710388116,0.524,1,1970s,0.04800000000000004,0.14084422666790042,0.002010456562150793,9.650191498323815e-5,Urban (% coverage)
Spinus_spinus,perc_cropland,-0.5305133801208752,0.017,1,1970s,0.966,0.32723748714239265,-0.17360386540617218,-0.1677013339823623,Cropland (% coverage)
Spinus_spinus,perc_pasture,-0.05429237707310307,0.46,1,1970s,0.07999999999999996,0.0993572956234167,-0.0053943437589503125,-4.315475007160248e-4,Pasture (% coverage)
Spinus_spinus,perc_forest,1.324754193486621,1,1,1970s,1,0.16236497160786373,0.21509367701285362,0.21509367701285362,Forest (% coverage)
Spinus_spinus,perc_grass_shrub,-0.716561556495775,0.149,1,1970s,0.702,0.0765990783954602,-0.05488795484119285,-0.03853134429851738,Grass/Shrubland (% coverage)
Sturnus_vulgaris,tmean_breeding,0.1013270129064046,0.585,1,1970s,0.16999999999999993,0.19201524932505465,0.01945633164658631,0.0033075763799196712,Temperature
Sturnus_vulgaris,prec_breeding,-9.802247942764534e-4,0.452,1,1970s,0.09599999999999997,12.290676940288781,-0.01204762627531292,-0.00115657212243004,Precipitation
Sturnus_vulgaris,hh,-0.6403777424827968,0.15,1,1970s,0.7,0.22882328977267316,-0.14653334173211127,-0.10257333921247788,Land-use heterogeneity
Sturnus_vulgaris,perc_urban,3.504062518141677,1,1,1970s,1,0.14084422666790042,0.4935269755636403,0.4935269755636403,Urban (% coverage)
Sturnus_vulgaris,perc_cropland,0.8373735724455871,0.978,1,1970s,0.956,0.32723748714239265,0.2740200236465422,0.2619631426060943,Cropland (% coverage)
Sturnus_vulgaris,perc_pasture,1.140455567437359,0.905,1,1970s,0.81,0.0993572956234167,0.11331258095924514,0.09178319057698857,Pasture (% coverage)
Sturnus_vulgaris,perc_forest,0.7265079831960995,0.908,1,1970s,0.8160000000000001,0.16236497160786373,0.11795944806452104,0.09625490962064917,Forest (% coverage)
Sturnus_vulgaris,perc_grass_shrub,1.208424118470065,0.83,1,1970s,0.6599999999999999,0.0765990783954602,0.09256417378565339,0.06109235469853123,Grass/Shrubland (% coverage)
Sylvia_atricapilla,tmean_breeding,-0.05214219341934766,0.45,1,1970s,0.09999999999999998,0.19201524932505465,-0.010012096269771264,-0.0010012096269771261,Temperature
Sylvia_atricapilla,prec_breeding,-0.007194216467198856,0.156,1,1970s,0.688,12.290676940288781,-0.0884217904368468,-0.06083419182055059,Precipitation
Sylvia_atricapilla,hh,0.005144728582504121,0.504,1,1970s,0.008000000000000007,0.22882328977267316,0.0011772337192360945,9.417869753888765e-6,Land-use heterogeneity
Sylvia_atricapilla,perc_urban,1.404669443160923,0.998,1,1970s,0.996,0.14084422666790042,0.1978395814460305,0.1970482231202464,Urban (% coverage)
Sylvia_atricapilla,perc_cropland,0.6232009249400432,0.993,1,1970s,0.986,0.32723748714239265,0.2039347046621946,0.20107961879692388,Cropland (% coverage)
Sylvia_atricapilla,perc_pasture,-1.069163652731645,0.018,1,1970s,0.964,0.0993572956234167,-0.1062292091142701,-0.10240495758615638,Pasture (% coverage)
Sylvia_atricapilla,perc_forest,1.405483891714271,0.999,1,1970s,0.998,0.16236497160786373,0.2282013521734974,0.22774494946915042,Forest (% coverage)
Sylvia_atricapilla,perc_grass_shrub,0.7796607288637646,0.858,1,1970s,0.716,0.0765990783954602,0.05972129329209714,0.04276044599714155,Grass/Shrubland (% coverage)
Sylvia_borin,tmean_breeding,-0.3343679777242256,0.174,1,1970s,0.652,0.19201524932505465,-0.0642037506090315,-0.041860845397088536,Temperature
Sylvia_borin,prec_breeding,-0.01239478288849911,0.011,1,1970s,0.978,12.290676940288781,-0.15234027222756197,-0.1489887862385556,Precipitation
Sylvia_borin,hh,0.2960294537102542,0.84,1,1970s,0.6799999999999999,0.22882328977267316,0.06773843346758764,0.04606213475795959,Land-use heterogeneity
Sylvia_borin,perc_urban,0.9972582556089206,0.994,1,1970s,0.988,0.14084422666790042,0.14045806779941777,0.13877257098582477,Urban (% coverage)
Sylvia_borin,perc_cropland,0.8734926178237397,1,1,1970s,1,0.32723748714239265,0.2858395292940709,0.2858395292940709,Cropland (% coverage)
Sylvia_borin,perc_pasture,-0.9558492422248729,0.027,1,1970s,0.946,0.0993572956234167,-0.09497059573115554,-0.08984218356167314,Pasture (% coverage)
Sylvia_borin,perc_forest,0.933691799488402,0.995,1,1970s,0.99,0.16236497160786373,0.1515988425144296,0.1500828540892853,Forest (% coverage)
Sylvia_borin,perc_grass_shrub,0.5297875524528141,0.806,1,1970s,0.6120000000000001,0.0765990783954602,0.04058123826327208,0.02483571781712252,Grass/Shrubland (% coverage)
Troglodytes_troglodytes,tmean_breeding,-0.5155721453571473,0.111,1,1970s,0.778,0.19201524932505465,-0.09899771403580597,-0.07702022151985705,Temperature
Troglodytes_troglodytes,prec_breeding,-0.01148420400196272,0.059,1,1970s,0.882,12.290676940288781,-0.14114864130449534,-0.12449310163056489,Precipitation
Troglodytes_troglodytes,hh,0.06201532221048014,0.536,1,1970s,0.07200000000000006,0.22882328977267316,0.01419055004451439,0.001021719603205037,Land-use heterogeneity
Troglodytes_troglodytes,perc_urban,1.60862236777726,0.998,1,1970s,0.996,0.14084422666790042,0.22656517339027507,0.22565891269671398,Urban (% coverage)
Troglodytes_troglodytes,perc_cropland,0.612315001239851,0.975,1,1970s,0.95,0.32723748714239265,0.2003724223453199,0.1903538012280539,Cropland (% coverage)
Troglodytes_troglodytes,perc_pasture,-0.3294332772225692,0.299,1,1970s,0.402,0.0993572956234167,-0.0327315995131938,-0.013158103004303909,Pasture (% coverage)
Troglodytes_troglodytes,perc_forest,2.193732477165934,1,1,1970s,1,0.16236497160786373,0.35618531137029547,0.35618531137029547,Forest (% coverage)
Troglodytes_troglodytes,perc_grass_shrub,0.09336987174750773,0.539,1,1970s,0.07800000000000007,0.0765990783954602,0.007152046125761409,5.578595978093904e-4,Grass/Shrubland (% coverage)
Turdus_merula,tmean_breeding,-0.3131159958167206,0.363,1,1970s,0.274,0.19201524932505465,-0.060123046004410374,-0.016473714605208443,Temperature
Turdus_merula,prec_breeding,-0.01566262935363209,0.095,1,1970s,0.81,12.290676940288781,-0.1925043174209761,-0.15592849711099066,Precipitation
Turdus_merula,hh,0.3456500518024557,0.727,1,1970s,0.45399999999999996,0.22882328977267316,0.07909278196353281,0.035908123011443895,Land-use heterogeneity
Turdus_merula,perc_urban,2.446728576902387,0.996,1,1970s,0.992,0.14084422666790042,0.3446075942800692,0.3418507335258287,Urban (% coverage)
Turdus_merula,perc_cropland,1.497536729810873,1,1,1970s,1,0.32723748714239265,0.4900501563667463,0.4900501563667463,Cropland (% coverage)
Turdus_merula,perc_pasture,0.3582339126826651,0.63,1,1970s,0.26,0.0993572956234167,0.0355931527647448,0.009254219718833648,Pasture (% coverage)
Turdus_merula,perc_forest,2.845904292514214,1,1,1970s,1,0.16236497160786373,0.4620751696527679,0.4620751696527679,Forest (% coverage)
Turdus_merula,perc_grass_shrub,0.06005378077579689,0.509,1,1970s,0.018000000000000016,0.0765990783954602,0.0046000642615890465,8.28011567086029e-5,Grass/Shrubland (% coverage)
Turdus_philomelos,tmean_breeding,0.453520780711928,0.863,1,1970s,0.726,0.19201524932505465,0.08708290578249428,0.06322218959809084,Temperature
Turdus_philomelos,prec_breeding,-0.00443911994657555,0.292,1,1970s,0.41600000000000004,12.290676940288781,-0.05455978916255208,-0.022696872291621668,Precipitation
Turdus_philomelos,hh,0.08310088185634537,0.591,1,1970s,0.18199999999999994,0.22882328977267316,0.019015417169379194,0.0034608059248270122,Land-use heterogeneity
Turdus_philomelos,perc_urban,1.926798982811984,1,1,1970s,1,0.14084422666790042,0.27137851267865104,0.27137851267865104,Urban (% coverage)
Turdus_philomelos,perc_cropland,0.8928457415027307,0.998,1,1970s,0.996,0.32723748714239265,0.29217259685513985,0.2910039064677193,Cropland (% coverage)
