survey,site,bioregion,variable,value_raw,variable_label,national_mean,national_median,national_sd,value_relative_to_national
DC31_1,DC31,Cluster 3,tmean_breeding,8.5102094736353,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.4857699874713528
DC31_1,DC31,Cluster 3,prec_breeding,120.52503238728,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.46179998622257606
DC31_1,DC31,Cluster 3,hh,0.294273174830978,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-0.8157023988468177
DC31_1,DC31,Cluster 3,perc_urban,0.179276735199158,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,0.9270340881668503
DC31_1,DC31,Cluster 3,perc_cropland,0.820723264800842,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,0.6013303449426057
DC31_1,DC31,Cluster 3,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC31_1,DC31,Cluster 3,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC31_1,DC31,Cluster 3,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC32_1,DC32,Cluster 2,tmean_breeding,8.5623719304985,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.7574278742618805
DC32_1,DC32,Cluster 2,prec_breeding,119.493741014763,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.5457084135229825
DC32_1,DC32,Cluster 2,hh,0.0695339641538593,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-1.7978542195831952
DC32_1,DC32,Cluster 2,perc_urban,0.03606787358163,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,-0.08975492055271331
DC32_1,DC32,Cluster 2,perc_cropland,0.96393212641837,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,1.038960100836718
DC32_1,DC32,Cluster 2,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC32_1,DC32,Cluster 2,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC32_1,DC32,Cluster 2,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC33_1,DC33,Cluster 2,tmean_breeding,8.53545147626108,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.617228310258257
DC33_1,DC33,Cluster 2,prec_breeding,120.356386368497,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.47552144514646877
DC33_1,DC33,Cluster 2,hh,0.326050734426239,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-0.676828599650806
DC33_1,DC33,Cluster 2,perc_urban,0.158769467638823,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,0.781431616233872
DC33_1,DC33,Cluster 2,perc_cropland,0.804612087411644,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,0.5520964459480586
DC33_1,DC33,Cluster 2,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC33_1,DC33,Cluster 2,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC33_1,DC33,Cluster 2,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC34_1,DC34,Cluster 1,tmean_breeding,8.60238101941146,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.9657919966615048
DC34_1,DC34,Cluster 1,prec_breeding,121.136109548539,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.4120812307603865
DC34_1,DC34,Cluster 1,hh,0.675000686846381,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,0.8481470825308894
DC34_1,DC34,Cluster 1,perc_urban,0.0460211691596311,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,-0.019086098596168465
DC34_1,DC34,Cluster 1,perc_cropland,0.376289806424202,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,-0.7568070196291103
DC34_1,DC34,Cluster 1,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC34_1,DC34,Cluster 1,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC34_1,DC34,Cluster 1,perc_grass_shrub,0.170482673582443,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,1.9082462900531016
DC35_1,DC35,Cluster 3,tmean_breeding,8.52460849537671,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.5607589364846373
DC35_1,DC35,Cluster 3,prec_breeding,126.25522923744,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,0.0044230605631091525
DC35_1,DC35,Cluster 3,hh,0.532339877785416,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,0.2246930224013771
DC35_1,DC35,Cluster 3,perc_urban,0.311892854388307,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,1.8686141750940009
DC35_1,DC35,Cluster 3,perc_cropland,0.605702043543056,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,-0.05574969541420895
DC35_1,DC35,Cluster 3,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC35_1,DC35,Cluster 3,perc_forest,0.0336957667563072,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,0.023246097596463348
DC35_1,DC35,Cluster 3,perc_grass_shrub,0.0487093353123295,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,0.3184968985339126
DC36_1,DC36,Cluster 3,tmean_breeding,8.51378978195898,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.5044159457286564
DC36_1,DC36,Cluster 3,prec_breeding,121.422342127927,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.3887926372371339
DC36_1,DC36,Cluster 3,hh,0.137514834716737,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-1.5007652710307382
DC36_1,DC36,Cluster 3,perc_urban,0.0742740521865837,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,0.1815105726012294
DC36_1,DC36,Cluster 3,perc_cropland,0.925725947813416,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,0.922206427721238
DC36_1,DC36,Cluster 3,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC36_1,DC36,Cluster 3,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC36_1,DC36,Cluster 3,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC37_1,DC37,Cluster 1,tmean_breeding,8.48175734997646,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.33759361211132144
DC37_1,DC37,Cluster 1,prec_breeding,122.502444005109,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.300912866055334
DC37_1,DC37,Cluster 1,hh,0.285949287805704,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-0.8520793211152784
DC37_1,DC37,Cluster 1,perc_urban,0.172852699694545,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,0.8814231628446476
DC37_1,DC37,Cluster 1,perc_cropland,0.827147300305455,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,0.6209614561600614
DC37_1,DC37,Cluster 1,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC37_1,DC37,Cluster 1,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC37_1,DC37,Cluster 1,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC39_1,DC39,Cluster 3,tmean_breeding,8.32273073095392,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,-0.49060425020184883
DC39_1,DC39,Cluster 3,prec_breeding,125.888671013656,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.02540102687852192
DC39_1,DC39,Cluster 3,hh,0.0629371877552967,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,-1.826683349717266
DC39_1,DC39,Cluster 3,perc_urban,0.0325265717472793,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,-0.11489831420207328
DC39_1,DC39,Cluster 3,perc_cropland,0.967473428252721,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,1.049781910603305
DC39_1,DC39,Cluster 3,perc_pasture,0,Pasture,0.05130629633513138,0,0.0993572956234167,0
DC39_1,DC39,Cluster 3,perc_forest,0,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.18428491369633962
DC39_1,DC39,Cluster 3,perc_grass_shrub,0,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,-0.3174028581296919
DC40_1,DC40,Cluster 2,tmean_breeding,8.5757774144571,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.8272425582816189
DC40_1,DC40,Cluster 2,prec_breeding,118.501785568546,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.6264163721680739
DC40_1,DC40,Cluster 2,hh,0.685199574497028,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,0.8927181035173419
DC40_1,DC40,Cluster 2,perc_urban,0.00557344740940445,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,-0.3062666434231793
DC40_1,DC40,Cluster 2,perc_cropland,0.101169671883127,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,-1.5975424040239934
DC40_1,DC40,Cluster 2,perc_pasture,0.348922577888598,Pasture,0.05130629633513138,0,0.0993572956234167,3.511796247062539
DC40_1,DC40,Cluster 2,perc_forest,0.106685325565464,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,0.47278615593760465
DC40_1,DC40,Cluster 2,perc_grass_shrub,0.413294308883082,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,5.078149119001886
DC41_1,DC41,Cluster 1,tmean_breeding,8.58112706256568,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.8551030960638181
DC41_1,DC41,Cluster 1,prec_breeding,118.773735556521,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.6042898457532794
DC41_1,DC41,Cluster 1,hh,0.65568686768864,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,0.7637421289226771
DC41_1,DC41,Cluster 1,perc_urban,0.0318614528658996,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,-0.11962068654998637
DC41_1,DC41,Cluster 1,perc_cropland,0.172300339908226,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,-1.3801752904752098
DC41_1,DC41,Cluster 1,perc_pasture,0.35199429046688,Pasture,0.05130629633513138,0,0.0993572956234167,3.5427120701936796
DC41_1,DC41,Cluster 1,perc_forest,0.013879578337469,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,-0.0988010916624202
DC41_1,DC41,Cluster 1,perc_grass_shrub,0.429964338421525,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,5.295776143864773
DC42_1,DC42,Cluster 2,tmean_breeding,8.57227279164079,Temperature,8.395019836554825,8.416934228376359,0.19201524932505465,0.8089907640692895
DC42_1,DC42,Cluster 2,prec_breeding,121.631967050243,Precipitation,128.35983028092753,126.2008668289715,12.290676940288781,-0.37173703294988264
DC42_1,DC42,Cluster 2,hh,0.712050109702856,Land-use heterogeneity,0.434204235075491,0.480924881210568,0.22882328977267316,1.0100598969707224
DC42_1,DC42,Cluster 2,perc_urban,0.120845086017097,Urban,0.09872583206978074,0.04870933595651575,0.14084422666790042,0.512166893646778
DC42_1,DC42,Cluster 2,perc_cropland,0.449205247079126,Cropland,0.5584718573694387,0.6239454337793555,0.32723748714239265,-0.5339858468727143
DC42_1,DC42,Cluster 2,perc_pasture,0.0491755961272978,Pasture,0.05130629633513138,0,0.0993572956234167,0.4949369426648123
DC42_1,DC42,Cluster 2,perc_forest,0.167114754389432,Forest,0.10401747817882706,0.0299214147800638,0.16236497160786373,0.8449688270245328
DC42_1,DC42,Cluster 2,perc_grass_shrub,0.200779810725542,Grass/Shrubland,0.05440721034042868,0.0243127664128194,0.0765990783954602,2.3037750324053676
