PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,bioregion,species,species_label,species_weight,is_reference_cluster
1.3054403339850829,1.002093862070866,-0.10921392100267101,-0.29270482745758414,0.3433671222739618,0.2450679771632106,-0.622741224252828,0.44866679737870613,-0.025020394513277953,0.010008755533684553,0.5538780909411696,-1.8473814710341956,-0.15601069758940245,-0.4437889629554663,-0.4322839061925481,-0.7288141007196035,Cluster 1,Acanthis_flammea,Acanthis flammea,0.0023354023802875487,FALSE
-0.691542890050743,0.30945715677500785,0.4995570588604309,0.10475400835620974,0.15078995168673595,-0.051845753782905055,-0.5208008810648722,0.24281492584641298,0.41955640704606456,-0.2658822894252297,-0.48103568783395884,-0.20369909400112374,-0.05993800038367253,0.28981989819928394,-0.07556916616863969,0.040123507912765734,Cluster 1,Accipiter_nisus,Accipiter nisus,0.00301385922280216,FALSE
-0.49342870005239803,1.207284629968309,0.18336895031017636,-0.3891690391997552,0.04351815046968013,-0.0696405884307001,-0.279691583517174,0.10020093506883873,0.10129227960864984,-0.006549028411550325,-0.04428229780236012,0.049529039332346696,-0.056607116171781297,-0.11942726957653216,-0.12599472168958442,0.07254788362782341,Cluster 1,Acrocephalus_arundinaceus,Acrocephalus arundinaceus,9.334302889293773e-4,FALSE
-0.4335833944834023,0.24221505853276998,0.1334820347225692,-0.7960323882791848,0.08701634151181133,-0.3620823192278363,0.4573423152672677,-0.35409339745435814,-0.06998539941470636,0.21555206238998853,0.2668386444669613,0.13534530326531294,-0.3830779927924956,-0.258414088061447,-0.15857441339170208,0.07971168238087153,Cluster 1,Acrocephalus_palustris,Acrocephalus palustris,0.0074771351106570315,FALSE
1.9395886325369096,-0.9752427083151073,2.5936651207024233,-1.3508302919161084,-1.174204435473442,-0.42764083892167293,2.8063820508930717,-1.805489405720647,-1.8096421519144856,-1.5319360505452377,0.4890245449194098,1.295178384529935,-1.3511447697258114,-0.7237958068794391,-0.09367698559488553,-0.30548687297189203,Cluster 1,Acrocephalus_schoenobaenus,Acrocephalus schoenobaenus,0.01494554512278632,FALSE
1.9661938186682173,-1.2202543092072222,2.9152379157712316,-1.5688687419903231,-1.2715675735303855,-0.47803501740468374,3.065736429644855,-1.9141070876441735,-1.9648992075843008,-1.3692097385029396,0.48112825333643094,1.315318822353836,-1.7873172627360088,-0.909197594644303,-0.1823342301857503,-0.21906748710144325,Cluster 1,Acrocephalus_scirpaceus,Acrocephalus scirpaceus,0.013983079558095394,FALSE
-0.4099715737819179,0.7234514013404784,0.5845397339989172,-0.2870444879964374,0.09372093777572492,-0.29644816869906815,-0.32058904270468724,0.39560127394450356,-0.19112457753086898,-0.15019465731017106,0.0016410631237147345,0.15416309808233755,0.07129309534993773,-0.12777965394518842,-0.09271652144504995,0.006045153155240627,Cluster 1,Aegithalos_caudatus,Aegithalos caudatus,0.0014911313589876596,FALSE
0.5938007076550628,0.8895381651715801,0.27888580615927977,-0.017884877866156074,0.1795946179770818,0.1589086963839691,-0.17238012616950082,0.10289880028887968,0.05611543031138551,-1.9426943317150522,1.1460824923391622,0.9248165932533756,0.963393141439696,-0.24298935163533575,0.37402292004374044,-0.29151453643909087,Cluster 1,Alauda_arvensis,Alauda arvensis,0.01864338622033882,FALSE
-0.4768380523758307,1.1238015126042746,0.19137627976986996,-0.23318123316714334,0.17318136333073259,0.2328880451599118,-0.13844038357459681,0.20574422358706226,0.19730627464259606,0.08602156133012497,-0.11597129140669062,0.08551409535234866,-0.025296155073764832,0.020297997536641545,-0.08549454090875054,0.06459406369997314,Cluster 1,Alcedo_atthis,Alcedo atthis,2.5815411716829115e-4,FALSE
1.4621595537577086,0.8472123242120924,-0.08955421946113405,-0.16724946070518978,-0.2059695484521212,-0.5570458321680561,-0.5064997570984855,0.3105889487483337,0.7029929670882521,0.06626103408716973,-0.05194432660862175,0.7382980082329713,-0.14934728305808265,-0.20325657165473998,0.08348440085936673,-0.028708305900536375,Cluster 1,Anarhynchus_alexandrinus,Anarhynchus alexandrinus,0.001086371064383856,FALSE
