"survey","site","atlas","period","X","Y","species_richness","rarity_score","rarity_percentile","rarity_rank","is_top_decile"
"DH07_1","DH07","1","1970s",552500.108024073,6087499.90093125,73,0.239258745993012,0.96056338028169,71,TRUE
"CE51_1","CE51","1","1970s",527500.085532859,6207499.81155257,85,0.238211333696332,0.96,72,TRUE
"AF81_1","AF81","1","1970s",442500.138477192,6157499.78744643,57,0.237098201571456,0.95943661971831,73,TRUE
"CG53_1","CG53","1","1970s",527500.095334296,6117499.79124645,65,0.234746171513875,0.95887323943662,74,TRUE
"FH98_1","FH98","1","1970s",697500.192073973,6092499.55768902,78,0.234647221069221,0.95830985915493,75,TRUE
"BE08_1","BE08","1","1970s",452500.095196037,6242499.59439593,60,0.234420053677594,0.957746478873239,76,TRUE
"DH99_1","DH99","1","1970s",597500.187301956,6097499.78731418,65,0.234193120420246,0.957183098591549,77,TRUE
"BH67_1","BH67","1","1970s",482500.040844932,6087499.68621457,66,0.233257038084486,0.956619718309859,78,TRUE
"FF70_1","FF70","1","1970s",687500.293706715,6152499.69653147,92,0.233122584399576,0.956056338028169,79,TRUE
"DC07_1","DC07","1","1970s",552499.663560793,6337499.75798567,91,0.232797596889971,0.955492957746479,80,TRUE
"FH58_1","FH58","1","1970s",677500.204116663,6092499.58845764,85,0.232155270609055,0.954929577464789,81,TRUE
"HA03_1","HA03","1","1970s",865472.227274062,6117457.74120337,52,0.229875538122315,0.954366197183099,82,TRUE
"GF47_1","GF47","1","1970s",722500.414461768,6187499.74002625,93,0.229774882867844,0.953802816901408,83,TRUE
"CH28_1","CH28","1","1970s",512500.035822798,6092499.82110677,55,0.229311868008443,0.953239436619718,84,TRUE
"BG41_1","BG41","1","1970s",472499.926834736,6107499.81095268,61,0.227929071945961,0.952676056338028,85,TRUE
"BF29_1","BF29","1","1970s",462500.078542376,6197499.79133959,58,0.224860023737036,0.952112676056338,86,TRUE
"CF13_1","CF13","1","1970s",507500.07064045,6167499.78125506,74,0.223743368008012,0.951549295774648,87,TRUE
"BC83_1","BC83","1","1970s",492499.997856006,6317499.64178633,69,0.223416694984795,0.950985915492958,88,TRUE
"BG85_1","BG85","1","1970s",492500.03347061,6127499.86165678,74,0.223253817623149,0.950422535211268,89,TRUE
"EB06_1","EB06","1","1970s",622499.452476495,6342499.95887602,29,0.223185661623071,0.949859154929578,90,TRUE
"CG51_1","CG51","1","1970s",527500.088342045,6107499.7668594,79,0.222306705020818,0.949295774647887,91,TRUE
"BE07_1","BE07","1","1970s",452500.139775942,6237499.6159931,61,0.221907975816788,0.948732394366197,92,TRUE
"FG43_1","FG43","1","1970s",672500.225882093,6117499.59657248,89,0.221865283283982,0.948169014084507,93,TRUE
"CE62_1","CE62","1","1970s",532500.09537951,6212499.75170156,64,0.216232389518509,0.947605633802817,94,TRUE
"DD12_1","DD12","1","1970s",557499.825514778,6262499.80636389,69,0.215694993120778,0.947042253521127,95,TRUE
"BF04_1","BF04","1","1970s",452500.126585402,6172499.76372504,48,0.213089731362139,0.946478873239437,96,TRUE
"CC85_1","CC85","1","1970s",542499.723927928,6327499.72148554,84,0.210886600330658,0.945915492957746,97,TRUE
"GF45_1","GF45","1","1970s",722500.392806392,6177499.73287345,52,0.210243152337803,0.945352112676056,98,TRUE
"CH34_1","CH34","1","1970s",517500.07644507,6072499.72897644,60,0.208042535580208,0.944788732394366,99,TRUE
"FH87_1","FH87","1","1970s",692500.160747567,6087499.59976213,57,0.207663674398965,0.944225352112676,100,TRUE
"CE30_1","CE30","1","1970s",517500.045484907,6202499.78370307,74,0.207400277037116,0.943661971830986,101,TRUE
"CH48_1","CH48","1","1970s",522500.059963155,6092499.74343104,71,0.206776843717224,0.943098591549296,102,TRUE
"CG40_1","CG40","1","1970s",522500.065292888,6102499.7848276,71,0.206745290434262,0.942535211267606,103,TRUE
"DD09_1","DD09","1","1970s",552499.829794893,6297499.85394119,80,0.206143393279561,0.941971830985916,104,TRUE
"DE34_1","DE34","1","1970s",567499.981947577,6222499.7289085,87,0.206112901053576,0.941408450704225,105,TRUE
"CH35_1","CH35","1","1970s",517500.094920755,6077499.76756936,60,0.204913260404247,0.940845070422535,106,TRUE
"CH67_1","CH67","1","1970s",532500.138381385,6087499.78533898,70,0.204889565671807,0.940281690140845,107,TRUE
"EF75_1","EF75","1","1970s",637500.196510979,6177499.86864843,83,0.204621651157937,0.939718309859155,108,TRUE
"CH56_1","CH56","1","1970s",527500.137120076,6082499.74874946,87,0.20421914399865,0.939154929577465,109,TRUE
"BH66_1","BH66","1","1970s",482500.000189131,6082499.79466396,57,0.204023450779747,0.938591549295775,110,TRUE
"GG10_1","GG10","1","1970s",707500.224191048,6102499.47737853,73,0.203886632033079,0.938028169014084,111,TRUE
"GE12_1","GE12","1","1970s",707500.440443458,6212499.83544799,65,0.200260459435305,0.937464788732394,112,TRUE
"FF60_1","FF60","1","1970s",682500.254531207,6152499.71920385,85,0.199785067113558,0.936901408450704,113,TRUE
"DC41_1","DC41","1","1970s",572499.821296516,6307499.92901304,58,0.199371074828161,0.936338028169014,114,TRUE
"BG55_1","BG55","1","1970s",477500.035091732,6127499.82340314,73,0.199338457704031,0.935774647887324,115,TRUE
"EH08_1","EH08","1","1970s",602500.162008367,6092499.78847124,79,0.199141540605835,0.935211267605634,116,TRUE
"GH07_1","GH07","1","1970s",702500.205594414,6087499.49148216,65,0.198052457156505,0.934647887323944,117,TRUE
"AE98_1","AE98","1","1970s",447500.153133994,6242499.6437634,69,0.197572221847409,0.934084507042254,118,TRUE
"DE36_1","DE36","1","1970s",567499.973486651,6232499.72698424,59,0.196899595535293,0.933521126760563,119,TRUE
"CG58_1","CG58","1","1970s",527500.09209832,6142499.89310318,86,0.194225777792223,0.932957746478873,120,TRUE
"BH78_1","BH78","1","1970s",487500.059219094,6092499.78791018,63,0.191927797574994,0.932394366197183,121,TRUE
"ED01_1","ED01","1","1970s",602500.006932014,6257499.87529412,92,0.191295157465864,0.931830985915493,122,TRUE
"EG04_1","EG04","1","1970s",602500.155513311,6122499.84094511,88,0.191088761305246,0.931267605633803,123,TRUE
"GF06_1","GF06","1","1970s",702500.3492049,6182499.83642095,67,0.190434293127705,0.930704225352113,124,TRUE
"DE40_1","DE40","1","1970s",572499.925942802,6202499.80668167,80,0.189706190965603,0.930140845070422,125,TRUE
"EF93_1","EF93","1","1970s",647500.235611454,6167499.82370214,80,0.189531915941856,0.929577464788732,126,TRUE
"CD79_1","CD79","1","1970s",537499.855639831,6297499.74527211,66,0.189000400080793,0.929014084507042,127,TRUE
"FG66_1","FG66","1","1970s",682500.271559889,6132499.65912476,80,0.188315122873165,0.928450704225352,128,TRUE
"CE22_1","CE22","1","1970s",512500.088980645,6212499.74466364,59,0.188288905159845,0.927887323943662,129,TRUE
"FF73_1","FF73","1","1970s",687500.276108928,6167499.8044901,74,0.188278656384295,0.927323943661972,130,TRUE
"FE83_1","FE83","1","1970s",692500.37201328,6217499.97463873,74,0.188234129839061,0.926760563380282,131,TRUE
"BG76_1","BG76","1","1970s",487500.016616312,6132499.88877862,80,0.187074148904445,0.926197183098592,132,TRUE
"GF38_1","GF38","1","1970s",717500.435970246,6192499.75018539,80,0.186625414608552,0.925633802816901,133,TRUE
"GF17_1","GF17","1","1970s",707500.349707284,6187499.74338767,72,0.186485164397526,0.925070422535211,134,TRUE
"BG62_1","BG62","1","1970s",482499.979308296,6112499.8150475,68,0.185704649397701,0.924507042253521,135,TRUE
"FH68_1","FH68","1","1970s",682500.237193005,6092499.53732616,71,0.185571721717352,0.923943661971831,136,TRUE
"EG25_1","EG25","1","1970s",612500.178298598,6127499.88225315,90,0.185442415599723,0.923380281690141,137,TRUE
"BF07_1","BF07","1","1970s",452500.115222534,6187499.67835352,52,0.185424817346975,0.922816901408451,138,TRUE
"FE60_1","FE60","1","1970s",682500.271318142,6202499.84461653,69,0.185227732499884,0.92225352112676,139,TRUE
"EF92_1","EF92","1","1970s",647500.234643362,6162499.80584863,75,0.183829621450024,0.92169014084507,140,TRUE
"BH79_1","BH79","1","1970s",487500.059163415,6097499.72618238,63,0.183661492476017,0.92112676056338,141,TRUE
"BH87_1","BH87","1","1970s",492500.052148174,6087499.76319394,82,0.183652882897376,0.92056338028169,142,TRUE
"DF59_1","DF59","1","1970s",577499.918135129,6197499.79599328,74,0.1834125145468,0.92,143,TRUE
"BF12_1","BF12","1","1970s",457500.135949355,6162499.88768966,61,0.182847187248645,0.91943661971831,144,TRUE
"GG09_1","GG09","1","1970s",702500.32036365,6147499.72206122,81,0.182486018917314,0.91887323943662,145,TRUE
"DC08_1","DC08","1","1970s",552499.67322676,6342499.8034166,88,0.180113039478605,0.91830985915493,146,TRUE
"CC80_1","CC80","1","1970s",542499.856342487,6302499.84651723,83,0.178816707156243,0.91774647887324,147,TRUE
"EF71_1","EF71","1","1970s",637500.231452265,6157499.76981015,72,0.178391348510401,0.917183098591549,148,TRUE
"FH56_1","FH56","1","1970s",677500.136682737,6082499.61461136,86,0.177587715884153,0.916619718309859,149,TRUE
"BD47_1","BD47","1","1970s",472500.041091228,6287499.76984211,64,0.177255068562131,0.916056338028169,150,TRUE
"BD57_1","BD57","1","1970s",477500.058357243,6287499.67968914,68,0.177107297351762,0.915492957746479,151,TRUE
"BG60_1","BG60","1","1970s",482499.979882072,6102499.8077321,63,0.176685841992174,0.914929577464789,152,TRUE
"CG44_1","CG44","1","1970s",522500.064004409,6122499.86982802,65,0.176064405707754,0.914366197183099,153,TRUE
"DH98_1","DH98","1","1970s",597500.154992423,6092499.78831973,61,0.176022888837846,0.913802816901408,154,TRUE
"FF10_1","FF10","1","1970s",657500.21434052,6152499.77735933,83,0.175372121091339,0.913239436619718,155,TRUE
"EH24_1","EH24","1","1970s",612500.212235677,6072499.81195039,66,0.175212735625563,0.912676056338028,156,TRUE
"FE72_1","FE72","1","1970s",687500.363131253,6212499.9479367,78,0.174926057163445,0.912112676056338,157,TRUE
"HA34_1","HA34","1","1970s",880012.223443911,6123737.1941189,68,0.174910151413136,0.911549295774648,158,TRUE
"BG49_1","BG49","1","1970s",472500.049228468,6147499.92730075,66,0.17390525062701,0.910985915492958,159,TRUE
"DG62_1","DG62","1","1970s",582500.108638806,6112499.87467615,89,0.173760317395657,0.910422535211268,160,TRUE
"EF81_1","EF81","1","1970s",642500.207657552,6157499.79439164,70,0.173755220180152,0.909859154929577,161,TRUE
"FG76_1","FG76","1","1970s",687500.31906642,6132499.68719706,72,0.173677703455643,0.909295774647887,162,TRUE
"BD76_1","BD76","1","1970s",487500.056836057,6282499.68680852,74,0.17343800544714,0.908732394366197,163,TRUE
"CH16_1","CH16","1","1970s",507500.069621086,6082499.82760538,72,0.170818111157211,0.908169014084507,164,TRUE
"BF50_1","BF50","1","1970s",477500.081876857,6152499.84693638,55,0.170607356328621,0.907605633802817,165,TRUE
"FF76_1","FF76","1","1970s",687500.305709261,6182499.82698112,79,0.17058148711203,0.907042253521127,166,TRUE
"DH36_1","DH36","1","1970s",567500.12769414,6082499.89578698,67,0.170559440134599,0.906478873239437,167,TRUE
"GF00_1","GF00","1","1970s",702500.33798049,6152499.68644445,74,0.170302747494547,0.905915492957746,168,TRUE
"DF28_1","DF28","1","1970s",562499.957647445,6192499.85666641,76,0.170252135852504,0.905352112676056,169,TRUE
"CD89_1","CD89","1","1970s",542499.815318947,6297499.84829,62,0.169419185507642,0.904788732394366,170,TRUE
"DF37_1","DF37","1","1970s",567499.970027603,6187499.83955628,79,0.16825608286589,0.904225352112676,171,TRUE
"EB07_1","EB07","1","1970s",622499.340247113,6347499.80246858,62,0.167382692245042,0.903661971830986,172,TRUE
"EG88_1","EG88","1","1970s",642500.174327082,6142499.75665369,66,0.167225397397521,0.903098591549296,173,TRUE
"BF82_1","BF82","1","1970s",492500.030824871,6162499.77644557,64,0.16672967132551,0.902535211267606,174,TRUE
"DE51_1","DE51","1","1970s",577499.922264865,6207499.74887043,83,0.165991391984396,0.901971830985915,175,TRUE
"FH95_1","FH95","1","1970s",697500.150730151,6077499.5426887,64,0.165268120649737,0.901408450704225,176,TRUE
"GG36_1","GG36","1","1970s",717500.344460847,6132499.5160672,56,0.165033754524722,0.900845070422535,177,TRUE
"BH86_1","BH86","1","1970s",492500.057263492,6082499.80666465,47,0.164970589918741,0.900281690140845,178,TRUE
"CE82_1","CE82","1","1970s",542500.054982355,6212499.6759814,74,0.164945022872743,0.899718309859155,179,FALSE
"FG86_1","FG86","1","1970s",692500.32630616,6132499.66863698,73,0.164675532675118,0.899154929577465,180,FALSE
"AD90_1","AD90","1","1970s",447500.070949353,6252499.57832838,45,0.164189748906637,0.898591549295775,181,FALSE
"BE18_1","BE18","1","1970s",457500.125173451,6242499.62590259,59,0.163766676271924,0.898028169014085,182,FALSE
"FH66_1","FH66","1","1970s",682500.155878213,6082499.56763386,77,0.163451969506765,0.897464788732394,183,FALSE
"CH66_1","CH66","1","1970s",532500.133791148,6082499.86806359,71,0.163099576714486,0.896901408450704,184,FALSE
"FH24_1","FH24","1","1970s",662500.159418326,6072499.6094516,73,0.162747219426311,0.896338028169014,185,FALSE
"BG66_1","BG66","1","1970s",482500.005883005,6132499.94164487,65,0.162743124944725,0.895774647887324,186,FALSE
"CH96_1","CH96","1","1970s",547500.146969625,6082499.88886804,81,0.16265268736861,0.895211267605634,187,FALSE
"BC84_1","BC84","1","1970s",492500.046704985,6322499.65178247,77,0.162629496460049,0.894647887323944,188,FALSE
"BG27_1","BG27","1","1970s",462500.039129069,6137499.88731302,64,0.162615248229412,0.894084507042254,189,FALSE
"FE10_1","FE10","1","1970s",657500.214028312,6202499.84486996,82,0.161580305077739,0.893521126760563,190,FALSE
"GE10_1","GE10","1","1970s",707500.378971722,6202499.85238659,74,0.161485027862329,0.892957746478873,191,FALSE
"EH38_1","EH38","1","1970s",617500.232623642,6092499.74142313,63,0.161287515038518,0.892394366197183,192,FALSE
"DH27_1","DH27","1","1970s",562500.140491575,6087499.89465537,69,0.160549079502997,0.891830985915493,193,FALSE
"CG42_1","CG42","1","1970s",522500.10963438,6112499.86432714,59,0.160452507803612,0.891267605633803,194,FALSE
"FE81_1","FE81","1","1970s",692500.373541418,6207499.88212002,69,0.160009964091715,0.890704225352113,195,FALSE
"FH76_1","FH76","1","1970s",687500.155550771,6082499.60671511,54,0.158545274173971,0.890140845070423,196,FALSE
"AD95_1","AD95","1","1970s",447499.916710737,6277499.68405632,33,0.158497007019967,0.889577464788732,197,FALSE
"CC14_1","CC14","1","1970s",507499.94254047,6322499.64783941,38,0.15777837065209,0.889014084507042,198,FALSE
"BC44_1","BC44","1","1970s",472500.073161754,6322499.75342724,59,0.157622083125024,0.888450704225352,199,FALSE
"EG77_1","EG77","1","1970s",637500.205571883,6137499.83322086,82,0.157517928865096,0.887887323943662,200,FALSE
"GF36_1","GF36","1","1970s",717500.40890509,6182499.80438197,65,0.157109692038286,0.887323943661972,201,FALSE
"BE11_1","BE11","1","1970s",457500.101272852,6207499.74352479,61,0.156855054219969,0.886760563380282,202,FALSE
"CF49_1","CF49","1","1970s",522500.085636353,6197499.80489747,71,0.156466247913268,0.886197183098592,203,FALSE
"EG87_1","EG87","1","1970s",642500.201856034,6137499.79948191,66,0.156384782366497,0.885633802816901,204,FALSE
"EG11_1","EG11","1","1970s",607500.158872481,6107499.83394436,67,0.155419081462146,0.885070422535211,205,FALSE
"DG42_1","DG42","1","1970s",572500.124083257,6112499.84128564,73,0.155269013665099,0.884507042253521,206,FALSE
"CH95_1","CH95","1","1970s",547500.157889859,6077499.78884103,77,0.154151818840481,0.883943661971831,207,FALSE
"CG50_1","CG50","1","1970s",527500.115413815,6102499.75527223,58,0.154057816098283,0.883380281690141,208,FALSE
"DG89_1","DG89","1","1970s",592500.145910606,6147499.96978149,67,0.153701963794542,0.882816901408451,209,FALSE
"AF92_1","AF92","1","1970s",447500.205725094,6162499.83401409,76,0.15327071145476,0.882253521126761,210,FALSE
"BD81_1","BD81","1","1970s",492500.066351756,6257499.67318747,58,0.153268034829708,0.88169014084507,211,FALSE
"BD19_1","BD19","1","1970s",457500.063487968,6297499.744964,67,0.153126792079319,0.88112676056338,212,FALSE
"FG82_1","FG82","1","1970s",692500.270379107,6112499.62082203,59,0.153071962147897,0.88056338028169,213,FALSE
"GE30_1","GE30","1","1970s",717500.438621533,6202499.81445295,89,0.152792430462603,0.88,214,FALSE
"CG77_1","CG77","1","1970s",537500.091717445,6137499.85385921,80,0.15205350231387,0.87943661971831,215,FALSE
"DG07_1","DG07","1","1970s",552500.077658977,6137499.85532333,74,0.151892378025743,0.87887323943662,216,FALSE
"BF42_1","BF42","1","1970s",472500.079611855,6162499.86234677,46,0.151595229990878,0.87830985915493,217,FALSE
"HA26_1","HA26","1","1970s",874161.47454869,6133287.39836534,67,0.151567212899424,0.877746478873239,218,FALSE
"CG89_1","CG89","1","1970s",542500.051860716,6147499.87924084,75,0.151354395390139,0.877183098591549,219,FALSE
"EH27_1","EH27","1","1970s",612500.21700476,6087499.72805878,81,0.150986988142787,0.876619718309859,220,FALSE
"FF80_1","FF80","1","1970s",692500.300391507,6152499.66507891,72,0.150978835029649,0.876056338028169,221,FALSE
"DE30_1","DE30","1","1970s",567499.981845701,6202499.75093708,78,0.150699930164075,0.875492957746479,222,FALSE
"AF91_1","AF91","1","1970s",447500.162797727,6157499.80724609,57,0.150483240555659,0.874929577464789,223,FALSE
"CE52_1","CE52","1","1970s",527500.098826575,6212499.71367033,66,0.149585490988136,0.874366197183099,224,FALSE
"BD73_1","BD73","1","1970s",487500.060025383,6267499.68287945,55,0.149309172422222,0.873802816901408,225,FALSE
"CH26_1","CH26","1","1970s",512500.077522019,6082499.83534389,72,0.14926142759997,0.873239436619718,226,FALSE
"GE32_1","GE32","1","1970s",717500.462835331,6212499.88848785,68,0.149175650508188,0.872676056338028,227,FALSE
"HA53_1","HA53","1","1970s",890423.432246395,6119606.43218538,71,0.149012004020522,0.872112676056338,228,FALSE
"FF62_1","FF62","1","1970s",682500.293161072,6162499.78015157,78,0.149001824181293,0.871549295774648,229,FALSE
"CE17_1","CE17","1","1970s",507500.033190539,6237499.73894793,67,0.148733378982433,0.870985915492958,230,FALSE
"GE43_1","GE43","1","1970s",722500.456929324,6217499.83337967,68,0.148357408318192,0.870422535211268,231,FALSE
"DG61_1","DG61","1","1970s",582500.108773473,6107499.81125764,87,0.148215414603426,0.869859154929577,232,FALSE
"DG08_1","DG08","1","1970s",552500.09805977,6142499.94965479,49,0.148215157009441,0.869295774647887,233,FALSE
"FH42_1","FH42","1","1970s",672500.165580648,6062499.57528816,81,0.148045307828207,0.868732394366197,234,FALSE
"BF83_1","BF83","1","1970s",492500.028668048,6167499.76876595,60,0.148011444434046,0.868169014084507,235,FALSE
"BD59_1","BD59","1","1970s",477500.066398622,6297499.70846147,73,0.147844806427504,0.867605633802817,236,FALSE
"GF35_1","GF35","1","1970s",717500.407171345,6177499.75136793,61,0.147762072310982,0.867042253521127,237,FALSE
"BG93_1","BG93","1","1970s",497500.047021728,6117499.88881606,65,0.146768168465504,0.866478873239437,238,FALSE
"HA43_1","HA43","1","1970s",885432.633903014,6119176.53044757,57,0.146729771007889,0.865915492957747,239,FALSE
"DG23_1","DG23","1","1970s",562500.082842501,6117499.91076088,58,0.146198404191499,0.865352112676056,240,FALSE
"FF79_1","FF79","1","1970s",687500.314355697,6197499.87356095,70,0.145695506664231,0.864788732394366,241,FALSE
"BD48_1","BD48","1","1970s",472500.070746188,6292499.7054134,67,0.144889469376947,0.864225352112676,242,FALSE
"CE92_1","CE92","1","1970s",547500.050305695,6212499.67319511,71,0.144754606582528,0.863661971830986,243,FALSE
"GE03_1","GE03","1","1970s",702500.440843789,6217499.85678885,68,0.143720765311477,0.863098591549296,244,FALSE
