survey,beta_turnover,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
BE77_1,0.29120741424680774,BE77,487500.0557743558,6237499.656981816,8.34579958435893,141.702060086514,0.256575526797811,0.149330406586387,0.849189444134255,0,0.00148014927935819,0,0.06320955724137826,2.4193233296896745e-5,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE78_1,0.19359673069125757,BE78,487500.10442118364,6242499.66266886,8.41668120805605,140.671628547736,0.139084839907357,0.052439718618382,0.926177770474545,0,0.00258670129173203,0.0187958096153408,-0.02981913300183889,1.657349814148438e-5,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE79_1,0.21844506008855122,BE79,487500.07191723434,6247499.705124563,8.39212657451624,143.399434121876,0.0376431929919927,0.0128127633732311,0.980898162902277,0,7.30215681182462e-4,0.00555885804330956,-0.00504575903973134,2.8052725201178587e-5,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE80_1,0.20469069998980202,BE80,492500.0769083233,6202499.743162796,8.45071441356628,148.204580450594,0.654038579709672,0.0121773338836359,0.472343185496276,0.0470310005073462,0.228828299887039,0.239620180225702,-0.014937061297897852,5.9382465039166926e-5,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE81_1,0.2629006638135208,BE81,492500.0851086948,6207499.806863972,8.33942795408066,151.785725293742,0.421664159216581,0.111990720073067,0.745295974885783,0,0.0798503414158957,0.0628629636252549,0.027450917409402004,3.8196020970371255e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
AF93_1,0.25465783557897675,AF93,447500.1653840631,6167499.788514787,8.51470698167725,127.835317930828,0.456261358047516,0,0,0.701720201338416,0.0806025310869514,0.12048590284045,0.04324862644168949,1.8767223179532724e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE82_1,0.2084035687446263,BE82,492500.0559510994,6212499.795978415,8.25908231699311,152.079393627211,0.577116749443077,0.0747129208622049,0.233479525516731,0,0.594388882555386,0.0974186710656774,-0.010225977397139464,8.753105097616364e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE83_1,0.23592784919841273,BE83,492500.0518686798,6217499.710370969,8.2894664229323,145.824577346088,0.175274888360747,0.0356921455130959,0.905536947259227,0,0.058770907227677,0,0.009001316282813665,3.3677577117544575e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE84_1,0.20402802490478716,BE84,492500.07326583227,6222499.77261727,8.28594367628395,144.891470883008,0.353844933244783,0.229671434403227,0.770328565596773,0,0,0,-0.014035110958118989,5.514835861688357e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE85_1,0.19841105589049046,BE85,492500.0576986846,6227499.760204127,8.3199800944575,143.317514988745,0.214828790356411,0.122394908903767,0.877605091096233,0,0,0,-0.018527588743512454,4.877585513215232e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE86_1,0.18332757085775012,BE86,492500.0673832763,6232499.672995943,8.36837148867456,140.923210828274,0.387636071691238,0.0353543015381796,0.767093766220974,0,0.136665262823919,0.0608866694169276,-0.031226480823009,3.3116427426000967e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE87_1,0.185541592869704,BE87,492500.0408101817,6237499.733683195,8.39083783693899,141.179236831698,0.152858974396379,0,0.918334544891427,0.00509487962284513,0.0588425850992462,0.0177279903864821,-0.030638544760081467,2.527620483562258e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE88_1,0.2028985521359895,BE88,492500.0396555708,6242499.719527307,8.40902692660054,141.878631830368,0.577851580053985,0.0974186710717414,0.605185931662215,0.00890378550699303,0.184446263349118,0.104045348409933,-0.01838022326220974,6.812865565321733e-5,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE89_1,0.22508516425686426,BE89,492500.0641284463,6247499.741806999,8.35473279205368,145.364335498449,0.615054738223005,0.117706488242423,0.393842761563251,0.0243546677665094,0.464096082427816,0,0.0013811921712254462,4.981745999290162e-5,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE90_1,0.20337133009757558,BE90,497500.0422758438,6202499.741026654,8.42249807235838,148.209322464092,0.723671941213888,0,0.375086325037102,0.183775911018273,0.251916862574424,0.189220901370201,-0.014026386506454866,1.9339144063850456e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE91_1,0.1998709609579846,BE91,497500.0549127382,6207499.7948163375,8.38346834444758,146.516345857496,0.745616110340859,0.0546919554051641,0.320029640482821,0.114868493582383,0.266627778636431,0.2437821318932,-0.017303622439460452,1.085353321628289e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
AF94_1,0.21311315044915494,AF94,447500.1697669054,6172499.780493908,8.51939834551958,128.103598390175,0.654479600749046,0,0,0.263099871933481,0.298336148798784,0.00608866677233008,-0.01446638526650076,2.0411428165530805e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE92_1,0.23233855090806146,BE92,497500.07603090524,6212499.773925238,8.28050703717781,147.198355545455,0.278115614553282,0,0.135767261316983,0,0.83831984230514,0.0259128963778776,0.006527340889387832,8.981939888476917e-5,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE93_1,0.25978299710813185,BE93,497500.0434951054,6217499.78966552,8.3069860709298,144.695979854364,0.670899194586721,0.253611591922714,0.450774349622259,0,0.242386667100072,0.0532273913549549,0.024131120991696977,5.007915525057253e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE94_1,0.192003111967762,BE94,497500.0817259047,6222499.730638592,8.32000807166118,142.781839966731,0.470030607750754,0.687759262150655,0.220188498243708,0,0,0.0920522396056365,-0.02094564907689499,8.268846812601734e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE95_1,0.1888233370162503,BE95,497500.06645494024,6227499.708195655,8.33002874620246,142.459756356085,0.310478491246277,0.192167652159716,0.807832347840284,0,0,0,-0.024106749668177656,5.939497979761382e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE96_1,0.2375486784181986,BE96,497500.0598918972,6232499.722276111,8.36580240803503,143.060455832293,0.428687681048987,0.0347385322091025,0.743013630609966,0.073064003055875,0.102610137331592,0.046573696793464,0.009868100727465762,5.078720860528977e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE97_1,0.2244844209747064,BE97,497500.06204059086,6237499.7728568325,8.37120415255453,143.610356766526,0.167433741511219,0,0.908408056358935,0.0037691155576826,0.0856871895138173,0.0021356385695652,6.467096134954363e-4,6.173523791450612e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE98_1,0.2335494081693914,BE98,497500.0728370326,6242499.748610737,8.3783182688692,141.542486743478,0.68573990091595,0.164075440642816,0.278489761554834,0.0065868870240653,0.445751146533099,0.105096764245186,0.007425854711794038,4.506922486332117e-4,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BE99_1,0.22262208452501256,BE99,497500.0305140985,6247499.6495497795,8.37088436094641,139.875872754384,0.501575983114383,0.00985565025232967,0.0972058413155334,0,0.657494112678723,0.235444395753413,-7.52684695450182e-4,3.002461149457339e-4,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF00_1,0.23927322568157386,BF00,452500.16255789786,6152499.84979633,8.5687316849411,124.79413875128,0.732973046128121,0,0,0.201692170854827,0.104581474556686,0.19953081532678,0.019864920810717918,1.4008161622862475e-5,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF01_1,0.24978189382985055,BF01,452500.1443555164,6157499.855121321,8.5421876263124,124.342614435204,0.616908845877433,0,0,0.26652110494257,0.142162620882778,0.0151701542989159,0.0343793683896519,5.097913009140751e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF02_1,0.21475622352617113,BF02,452500.1523084943,6162499.7866961,8.53523305780088,125.698773447656,0.567858797967803,0.00948710573037899,0,0.61300097311527,0.193705985670478,0.114513719976687,-0.011964632008470786,2.361911832575308e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF03_1,0.21770388319954695,BF03,452500.1251936091,6167499.75646735,8.47364498393141,129.447728269278,0.651685439769635,0.0285536377755953,0.0319628168669509,0.366481727707618,0.43838402696236,0.134617790687476,-0.007825176155492317,2.909794139188924e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF04_1,0.31095421934511736,BF04,452500.1265854016,6172499.763725036,8.55547453319264,124.322056904651,0.735343938054198,0,0.307941841482328,0.25175481399417,0.00464732694008083,0.143399999627682,0.11263112041505714,3.824718842423779e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF05_1,0.22159250790865523,BF05,452500.0929818788,6177499.69784097,8.48635184852119,129.981668868574,0.696436215968098,0,0.277153543637074,0.140423651823785,0.426365034988289,0.156057769550852,-0.002620553393108418,2.7553099232586536e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF06_1,0.20560185857829152,BF06,452500.08902709355,6182499.669392232,8.53487890484377,126.702212796741,0.664949282047998,0.0228244461070029,0.359434065402301,0.212327216338231,0.400067428412355,0.00534684374011029,-0.02442736035556801,1.3103233906306028e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF07_1,0.29776603108054805,BF07,452500.1152225344,6187499.678353518,8.5645138424372,127.197785657856,0.674818222613309,0,0.340125593027514,0.381217281355399,0.00250857746022598,0.196741000337975,0.09833483846547686,1.4301810089227526e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF08_1,0.5382228605537874,BF08,452500.10950070026,6192499.7253870675,8.56907568826816,128.376275882486,0.589816169464146,0,0,0.283045977058352,0,0.158305343069901,0.4203437221015604,3.331065912678001e-7,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF11_1,0.2028526094629088,BF11,457500.09805196273,6157499.819878605,8.51877972975744,130.317818697537,0.778249032089905,0.048928771950364,0.195168946638597,0.274416254833516,0,0.12786200523143,-0.026749320688553624,4.241379065663794e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF12_1,0.22082754705658278,BF12,457500.1359493549,6162499.887689657,8.55600229066015,127.073956158977,0.601367607467029,0.0208823465077823,0.563317016148416,0.269140137817549,0,0.0745942250121026,-0.003492817725600871,4.725797364595666e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
AF96_1,0.2907233083668651,AF96,447500.12389998813,6182499.65648123,8.51061165729971,130.26159364061,0.610155502954433,0,0,0.252884950173074,0.0413778219260443,0,0.09325876812996567,9.55741931018823e-7,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF14_1,0.22950886149791663,BF14,457500.1182257726,6172499.803160674,8.50492941390424,131.267694975159,0.475234326585934,0.108874230710541,0.701884367257448,0.0414680474188116,0.12177333830933,0.0260000163038702,0.00754014290837783,3.0707984386124048e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF15_1,0.2424586232247839,BF15,457500.127743533,6177499.761444724,8.50275917818625,130.53292706987,0.328400036612025,0.094371179390928,0.808210149959256,0,0,0.0974186706498164,0.023948824310218032,2.8831564645240574e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF16_1,0.2003031060344554,BF16,457500.08782064816,6182499.757772771,8.53633097991496,129.455735549191,0.261273570596329,0.0989488926770843,0.851364133035043,0,0,0.0496869742878727,-0.028901248437957057,5.270876756478643e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF17_1,0.3338710403053777,BF17,457500.1244502372,6187499.790891147,8.56208266064455,130.892416893474,0.152471751233143,0,0.918880192170674,0.0167465191164184,0.0526198911722302,0,0.13711699713012157,2.7964559453791946e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF18_1,0.2915062952586971,BF18,457500.11167777673,6192499.750712315,8.5837138723764,130.424297521468,0.597482979851496,0.0243546676635252,0.232123339269465,0.0350799274506823,0,0.0487093353270505,0.0894718695779392,7.406839861118996e-7,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF21_1,0.18764678847213775,BF21,462500.1042798301,6157499.812390076,8.51343853138773,130.396723283847,0.558121553051144,0.0944806845248403,0.637617973297497,0.0669753355444156,0.0730640024120897,0.127862004221157,-0.04294802427126436,1.05421172666307e-5,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
AD92_1,0.29098021049064693,AD92,447500.02377636905,6262499.551973275,8.35523413943628,141.833916765378,0.35911557826827,0,0.765409515401888,0,0,0,0.09237149532292964,3.714333611577875e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
AF97_1,0.34823256532225505,AF97,447500.13908220717,6187499.650967309,8.54161102422078,128.323703426271,0.474917151687391,0,0,0.255842963185316,0.00268418551038751,0.0110155018608449,0.1680858415404328,1.4231803142941952e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF24_1,0.36659179625890065,BF24,462500.0968862839,6172499.788392592,8.46993652633645,134.837430614554,0.11413723332396,0.0354247720371119,0.940220560493447,0,0,0.0243546674694411,0.16490867039615364,6.931513411838105e-6,High-high,0.012682175932510887,8.074031972407227e-167,1,1970s
BF27_1,0.21375945448408215,BF27,462500.11824307253,6187499.766874204,8.5187655210731,134.624102604134,0.187337629717381,0.00993181435965641,0.896560071579681,0,0.093508114060663,0,-0.012425143608591847,1.311795196056398e-6,Low-high,0.012682175932510887,8.074031972407227e-167,1,1970s
