survey,beta_turnover,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
DB26_1,0.17191611997329398,DB26,562499.6900292314,6382499.770230629,8.43371555015878,112.823529367313,0.742081599861568,0.0547408333519209,0.291347912348479,0.111250805238404,0.350897159431752,0,-0.06486659551398039,0.3000921094394141,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB31_1,0.2798807834922723,DB31,567499.6497347835,6357499.773935058,8.21465138148638,124.441296594044,0.392149450952612,0.0200741984473685,0.764043397622899,0,0.121773338273127,0.0941090656566056,-0.018544312407764378,0.7552571923823094,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB32_1,0.19351553149682207,DB32,567499.649767541,6362499.788996397,8.2995226565043,121.006791996966,0.227090882742906,0.111226729487682,0.871925387134855,0,0.0168478833774628,0,-0.00218103709153071,0.9508264124302563,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
BD21_1,0.23139814554292143,BD21,462500.04652625887,6257499.613366459,8.36335238952656,141.259652939168,0.338739335334111,0,0.123910046025522,0.0705988839020436,0.800466121712524,0.00502494835991016,0.025612683132800212,7.592072689780259e-7,High-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DB33_1,0.19815817736789046,DB33,567499.6483663965,6367499.730884405,8.3545476229885,119.532711297237,0.301866765050602,0.0845814759538851,0.828497613464905,0,0.0235444942331443,0.0633764163480659,-0.015338337018511797,0.5914717244775387,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB34_1,0.21598159284334761,DB34,567499.6427126657,6372499.710880268,8.22950339211411,124.367188791054,0.503431575990147,0.0487093353091472,0.671057245643149,0,0.188140730377178,0.0920926886705255,-0.0035015289123671994,0.6897106314080128,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB35_1,0.18691287279277632,DB35,567499.6318198992,6377499.728951592,8.36706875667248,113.151839602963,0.0118807589097009,0,0.99391133308599,0,0,0.00608866691400947,-0.03824007931117472,0.38181670064894735,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB36_1,0.210709746802765,DB36,567499.676348217,6382499.674741831,8.45221645641861,113.945373136004,0.748237773630956,0.0487093353093166,0.362936629077277,0.263410306991677,0.11485727011933,0.0243546676546583,-0.01751645101491993,0.2665753065285358,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB40_1,0.21598443788437557,DB40,572499.6344654928,6352499.8530826,8.16915032351451,123.155301567544,0.658383370165717,0.0323655280344346,0.451095713240902,0.0466860250577761,0.345654365375363,0.124198368291525,0.0038147571624717953,0.6096585736231923,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB41_1,0.23854113215610775,DB41,572499.6216895938,6357499.864695008,8.27733388517769,117.776705540057,0.240544935093931,0.099843699915006,0.865247401727971,0.00687336454375045,0,0.0280355338132729,-0.004461925439137919,0.7772716116568112,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB42_1,0.22046849101169366,DB42,572499.5906535387,6362499.80320541,8.18405816692163,122.888813286962,0.460316391136923,0,0.679563392149373,0,0.275408136567144,0.0450284712834821,-2.9518590857859447e-4,0.9314027236195511,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB43_1,0.16581791638278295,DB43,572499.5984189146,6367499.780956781,8.35099788805443,115.515538964211,0.207822499805906,0,0.8856241542001,0,0.031629747688971,0.0827460981109288,-0.038171032369638334,0.5674801104516084,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB44_1,0.21564767591681921,DB44,572499.5838254265,6372499.796851205,8.35229748222564,115.509601311661,0.323462147534762,0.124198368283288,0.811829008050408,0,0.0318614528668199,0.0321111707994842,-0.005474671533287845,0.5569606498683093,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB45_1,0.18072434159416106,DB45,572499.6077339851,6377499.740606079,8.40159978169639,115.083634382768,0.253956214714498,0.121773341850552,0.854850997947474,0.00242502644009758,0,0.020950633761877,-0.04898822898510624,0.34632314091572425,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
BD22_1,0.24684925565413463,BD22,462500.04672205047,6262499.682150681,8.31476915010112,137.611592998638,0.523163207561323,0,0.475539849675417,0,0.500105482855181,0.0243546674694014,0.08238877475193178,1.5334226974442207e-7,High-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DB46_1,0.3940084403527178,DB46,572499.6071544627,6382499.722435604,8.4199889097286,117.521309403123,0.741103002367625,0.0243546683687208,0.367271084657154,0.282914921052509,0.18064385952664,0.0837431190170756,0.16929017780873393,0.4028822867201253,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB52_1,0.20797575440160712,DB52,577499.5523310879,6362499.807698655,8.20087258153994,121.283888683061,0.162026394128512,0.0487093336274749,0.913323320252847,0,0,0.0379673461196783,-0.005971120387327951,0.7346386602377803,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB53_1,0.19445656442148065,DB53,577499.5700187528,6367499.831857608,8.1492180963394,124.58292745604,0.534469277934668,0,0.611766000841342,0,0.283308544101669,0.104925455056989,-0.021745548604231744,0.5216938218516074,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB54_1,0.22910072956920208,DB54,577499.5493575014,6372499.782863706,8.28386084797935,120.874942686535,0.749925135237468,0.168057641402693,0.202397080826276,0.132646849269273,0.389547947159566,0.107350481342191,0.004554064579997367,0.48742186539857746,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB55_1,0.18129528564896494,DB55,577499.5492296974,6377499.66181914,8.39829495790694,117.000101042989,0.680398839283318,0,0.214086509060198,0.267379273421922,0.442736792615579,0.0757974249023002,-0.04532381055492828,0.38462344796584585,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB56_1,0.17418055916583697,DB56,577499.5641771164,6382499.691316109,8.42548885507607,118.159121417044,0.714364554495508,0,0.280976234112854,0.384766371474342,0.195082204198134,0.139175190214671,-0.06582177330381592,0.29335783980759106,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB57_1,0.19540907450099218,DB57,577499.537492288,6387499.64755162,8.41906385066548,119.472867025434,0.677035557435691,0,0,0.215400352731379,0.430660348337752,0,-0.05128419744278504,0.16166278676028775,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB60_1,0.17124649564166244,DB60,582499.5631405126,6352499.870773819,8.33689381870117,123.801395645677,0.0355519493992693,0.0181037193540863,0.981896280645914,0,0,0,0.017963942339299824,0.7327522162092615,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB62_1,0.17860317892747693,DB62,582499.4927491389,6362499.801014301,8.18881349363584,123.220878411343,0.0670784908996616,0,0.965253430455025,0,0,0.0347465695449746,-0.011483637309341722,0.8289279779451573,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB63_1,0.2019557773711765,DB63,582499.5234498292,6367499.770816479,8.26044736361438,116.201067225868,0.380493252862508,0.0215472099474648,0.776163185591841,0.0235444952925857,0.0958503600981134,0.0828947490699955,-0.009021673497062703,0.7242425908481489,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB64_1,0.19300066516889916,DB64,582499.4955886239,6372499.778775646,8.38104591623557,113.324941635997,0.763035794577781,0.047384771182355,0.221622539118894,0.185888702237706,0.307755337635082,0.237348649825963,-0.019035951549873142,0.6107827578552307,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB65_1,0.19859590250433676,DB65,582499.4702860015,6377499.714756137,8.45224521989521,115.654902991302,0.583005458531842,0.0668659685768223,0,0.284870188814148,0.546619651869102,0.101644190739929,-0.0202884804121061,0.5147986765126816,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB66_1,0.2147641089572353,DB66,582499.5038627629,6382499.691246823,8.44840654601047,118.883596236635,0.607797101749335,0.0265264435098768,0.0843437747874063,0.312180065639589,0.532465894317843,0.0444838217452851,-0.011513747663095977,0.3064577102460492,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB67_1,0.2102469650882127,DB67,582499.4776775325,6387499.594470724,8.4111943794314,121.708563493001,0.43462393330737,0.018050868860276,0,0.699344640064491,0.269341951740206,0.00608866718794495,-0.02558466383967487,0.14856700970096287,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB68_1,0.3859876321007855,DB68,582499.4481154357,6392499.536917151,8.42923387121705,120.465438355947,0.540767775289231,0,0,0.371870317751896,0.0653971485850729,0,0.1366309710432382,0.5239053344283433,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB70_1,0.2169899420841036,DB70,587499.5384229121,6352499.942973814,8.40938558438243,119.834966435541,0.430589691873921,0.167706560297307,0.728339475111022,0,0.103953964591671,0,0.0015512724137438552,0.8235854666793132,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB71_1,0.2713062869198725,DB71,587499.4899705768,6357499.898755164,8.31247677422288,123.957116572234,0.443607832198571,0.0994375313937015,0.728843552515502,0,0.102408295416033,0.0693106206747641,-0.002161246130855455,0.9749380243825263,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB72_1,0.17401376886172387,DB72,587499.4900431393,6362499.784009084,8.19468240071135,124.712725892831,0.685701348944308,0.0565751414684938,0.453090836071985,0.0515800254456644,0.272796401003341,0.165957596010516,-0.009832439499373364,0.870353187394485,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB73_1,0.20324016986381832,DB73,587499.4724052523,6367499.8200299665,8.24765321311072,118.399875314063,0.647443567421141,0.162027823938864,0.517727198277956,0.0214839749787797,0.230532628399955,0.0682283744044461,-0.010145624107871233,0.6791186714122556,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB74_1,0.1795864257451262,DB74,587499.4405852477,6372499.784163884,8.46448605508734,113.634014312196,0.713157433673185,0.0275612408881929,0.223242868354874,0.440959291498353,0.0776248208191837,0.170592038237528,-0.034886908243322017,0.5247384695235995,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB75_1,0.23153855556086395,DB75,587499.4508390957,6377499.788968703,8.50255983317786,115.032405513343,0.556871884532894,0.0792620376589478,0,0.189995282576221,0.107101192738966,0,0.006225439570837771,0.5354860376277324,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB77_1,0.21042345802214626,DB77,587499.4197526195,6387499.582648063,8.46632426041489,119.022194423164,0.429625563328046,0.00167319727593064,0,0.175149121431269,0.0946649218174657,0,-0.013446308821916228,0.45293825325977155,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB78_1,0.197081971109468,DB78,587499.3735523641,6392499.482754864,8.43568923703368,120.029981705399,0.669949304253618,0,0,0.456754766532457,0.10547700718813,0.176571334459262,-0.0301448451897425,0.4218639215130227,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB79_1,0.24682068734985738,DB79,587499.3020525747,6397499.533405255,8.44963450950165,120.964892889882,0.563728293273563,0,0,0.258814518644845,0.153097001892611,0,0.031116728912542944,0.36261181403529513,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB80_1,0.28645043000699877,DB80,592499.4685152426,6352499.8696485795,8.46280598242156,117.274316989991,0.699011371314266,0.067864142479647,0.0164888596980553,0.0866417925704851,0.173718147214339,0.113601435081986,-0.02533215525814727,0.719050465755633,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
BD26_1,0.22524645834533158,BD26,462500.0396707308,6282499.770858137,8.41134597433726,136.237286712056,0.719488971064998,0.0322337320053182,0.198995612546924,0.0974186698777999,0.00322355450138304,0.393956505929734,0.005949711889785082,1.0413920597349125e-6,High-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DB81_1,0.22442031089280182,DB81,592499.4687914647,6357499.903263027,8.45600522625452,116.098868184859,0.501015774708288,0.121641776723826,0.0329777193944475,0.00836907722791849,0.118219056871582,0.0354697785328804,-1.1617217279068198e-4,0.9025655906090176,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB82_1,0.18020214208396612,DB82,592499.4395459738,6362499.8651057985,8.37785865664468,116.214556286399,0.438270673401742,0.0651981954018573,0.0329777193960846,0.0937378060295879,0.0421939226358038,0.0276094804374223,-0.004867430894730246,0.9300664255420172,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB83_1,0.2009658566144661,DB83,592499.43704912,6367499.867802329,8.45819926678841,113.217805947599,0.595041638598805,0.445595457046064,0,0,0.00727265644304673,0.0272308476403484,-0.008330751455471607,0.7656261516800069,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DB89_1,0.20556466746068847,DB89,592499.276854376,6397499.389086184,8.45519678233065,121.469415949045,0.688510462299869,0.0421522900498117,0,0.174799325904124,0.13901944234356,0.163559230153439,-0.03465339073176466,0.20444047653171263,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC00_1,0.2346330953968282,DC00,552499.7981343176,6302499.822003722,8.39647255562379,118.95607391474,0.658657985331289,0.103015627346373,0.405865201360469,0.0398662820913845,0.40254355522265,0.0487093339791226,-0.002347047975104206,0.7378131928682284,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC01_1,0.16753553930887477,DC01,552499.82723216,6307499.828336293,8.46780736757072,119.827265538456,0.488273065711767,0.233189022382974,0.669194113871964,0,0.0976168637450611,0,0.023750593864190372,0.49819211163340243,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC02_1,0.1681662600208848,DC02,552499.7944827778,6312499.871378481,8.43412251291645,121.245858713501,0.619511308319893,0.42911461699992,0.430856727242616,0,0.0913193217801651,0.0487093339772989,0.04461987727857181,0.21797046563233832,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
BD27_1,0.18590268440802385,BD27,462500.0084153306,6287499.80222181,8.15834354885979,143.795057234824,0.156903662508531,0.0791037284559225,0.914768488697125,0,0.00612778284695296,0,-0.12510591886024858,9.801399749556848e-6,Low-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DC03_1,0.19689021393142633,DC03,552499.7615257066,6317499.840557125,8.51245919434617,120.461101401798,0.595750582027171,0.502672092222155,0.379980435614789,0.0658688685241041,0,0.0514786036389525,0.02838757569940704,0.11813577489988804,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC04_1,0.2039524277067725,DC04,552499.7262227507,6322499.847153073,8.56946177665223,123.044801467124,0.687524194261282,0.485342397467919,0.17697218561675,0,0,0.171628610780197,0.026724904256703923,0.05444893907866297,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC05_1,0.25332430710147863,DC05,552499.6892463007,6327499.779825433,8.60996316424726,123.343861456128,0.751514064979997,0.32604250897733,0.100918438367066,0.237458003148819,0,0.265467623725709,-0.04051945540475476,0.06611416839120458,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC10_1,0.1743964013842984,DC10,557499.8206087413,6302499.8354761265,8.346234410269,123.399435350955,0.0441031207320077,0,0.977439461747766,0,0.0225605382522345,0,0.020380425172933057,0.5047785371243987,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC11_1,0.21597966896699608,DC11,557499.7664055785,6307499.841569215,8.42755624543722,125.181628135466,0.291523834410337,9.47033031118674e-4,0.828570288872974,0.0243546682994154,0.146128009796492,0,0.006397774717560737,0.19792658492229975,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC12_1,0.19664177326756033,DC12,557499.7547180243,6312499.886004784,8.36330278257144,129.085814624699,0.201080533097065,0.037895649574521,0.89141900484769,0,0.021976008977602,0.048709336600187,0.034815971768851414,0.05399674885655493,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC13_1,0.24360696993487843,DC13,557499.7253695964,6317499.856604637,8.45801033873002,124.167357563191,0.587189048200389,0.343430456288214,0.536053536240315,0,0.0663954156325999,0.0541205918388709,-0.026623176179637616,0.0570013692134226,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC14_1,0.21289456965195358,DC14,557499.73675981,6322499.865488209,8.5116055618038,123.879169177033,0.238920579310338,0.867014956038872,0,0,0,6.77411834600117e-4,0.017687715619991176,0.021642006558970788,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC15_1,0.19371085754867381,DC15,557499.7273178204,6327499.9117859565,8.5641390244729,123.158953710608,0.640639007513268,0.560240397188507,0.114453989008273,0.0902179869711229,0.0487093366020738,0,0.04809832862515992,0.03140056239931774,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
BD28_1,0.18516318107666505,BD28,462500.04522956035,6292499.758577253,8.22861053472078,137.057999950213,0.140264354023409,0.0758917319972467,0.924108268002753,0,0,0,-0.11442405581159686,1.0870080813683198e-4,Low-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DC16_1,0.17650786666324256,DC16,557499.6978451451,6332499.884155993,8.54190318295452,124.86477221685,0.557272370313509,0.246277811479469,0.608271553877442,0.00720068621360875,0.106694593916605,0.0243546682994594,0.06646638826723938,0.06854995535660915,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC17_1,0.17520977181519679,DC17,557499.7080623058,6337499.783408084,8.54107451900482,122.304040478448,0.280510790695686,0.168722767682177,0.831277232317823,0,0,0,0.04993953767168246,0.20015853686479732,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC18_1,0.197421630515708,DC18,557499.693518839,6342499.831295908,8.5424624377975409,122.12261130906,0.133790833750698,0.0720927867812335,0.927907213218766,0,0,0,0.026639614302639055,0.2270454442081583,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC19_1,0.19364678428103618,DC19,557499.6565704292,6347499.805162802,8.47489595648069,124.519976760159,0.4922282818556,0.562336659135696,0.437663340864304,0,0,0,0.029959032110037538,0.25461600526657735,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC20_1,0.19387251903021605,DC20,562499.7978840575,6302499.938668321,8.46183032506275,120.091188018759,0.0475230349358651,0.0243546672865722,0.975645332713428,0,0,0,0.02216211196505343,0.24774083144973022,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC21_1,0.1809337376601504,DC21,562499.7828758188,6307499.956366545,8.47067365216683,121.886462410196,0.0475230349327562,0.024354667284938,0.975645332715062,0,0,0,0.0415456737964278,0.14231033014910055,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC22_1,0.18646217354851968,DC22,562499.7944753097,6312499.901183143,8.41653855771675,122.749874301037,0.0259806571545396,0,0.986836390815981,0,0.0131636091840197,0,0.0434711599961347,0.08690043672920456,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC23_1,0.217079557159649,DC23,562499.7692934149,6317499.883481737,8.5057902538065,120.666648188196,0.510105517069275,0.266080575824566,0.640617116069952,0,0.0933023081054822,0,0.009298434360104642,0.04377041804819268,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC24_1,0.3034295497413962,DC24,562499.7065775642,6322499.903231546,8.5827452509801,118.708175471084,0.598337986912993,0.540410521774826,0.315846059832153,0,0,0.00722216705881737,-0.12948350313312304,0.028458972404178946,High-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC25_1,0.29973238160709076,DC25,562499.7284663095,6327499.850920295,8.58901035135706,121.908223903338,0.596401036919398,0.118274730977216,0.575612392508328,0,0,0.0658418347816224,-0.14146734020156196,0.015333170063043676,High-low,0.023875233000219844,5.842195113107942e-66,1,1970s
BD29_1,0.21729918201229026,BD29,462500.0292985126,6297499.752303558,8.33839478362866,134.977495713681,0.307185699609043,0.17128546995562,0.814414574679007,0,0.0142999553653733,0,-0.019251640223499848,9.600768628986057e-5,Low-high,0.023875233000219844,5.842195113107942e-66,1,1970s
DC26_1,0.228044129182156,DC26,562499.7110273131,6332499.835998577,8.38451171000104,129.868584087778,0.647233567500237,0.134613045531338,0.168377523535244,0,0.526526759938195,0.170482670995223,-0.006727003086275411,0.05710491237600922,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC27_1,0.19107649244580457,DC27,562499.653506505,6337499.858435164,8.50333940167781,120.756128358638,0,0,1,0,0,0,0.044447992666135236,0.09691187293264936,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC28_1,0.19282168870583877,DC28,562499.677609729,6342499.808717862,8.48733642448124,124.088328390328,0,0,1,0,0,0,0.03394866334460315,0.19665017501782958,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC30_1,0.22237354844617255,DC30,567499.8116184272,6302499.909548791,8.4568581309054,122.884020408497,0.297027663109559,0.129791089625328,0.827772005324223,0.02435466765615,0.0180822373942991,0,0.0011005279513852859,0.17317553737568414,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC31_1,0.19874988689515974,DC31,567499.7755507686,6307499.948179211,8.5102094736353,120.52503238728,0.294273174830978,0.179276735199158,0.820723264800842,0,0,0,0.028552570284578953,0.09308172745418188,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC32_1,0.17397817725116674,DC32,567499.8096190846,6312499.914980982,8.5623719304985,119.493741014763,0.0695339641538593,0.03606787358163,0.96393212641837,0,0,0,0.06258930337084131,0.07156898708406999,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC33_1,0.1943389685119857,DC33,567499.7285674406,6317499.918270218,8.53545147626108,120.356386368497,0.326050734426239,0.158769467638823,0.804612087411644,0,0,0,0.04325750256873144,0.04036420436417716,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC34_1,0.31838155333931656,DC34,567499.7138947316,6322499.9609747855,8.60238101941146,121.136109548539,0.675000686846381,0.0460211691596311,0.376289806424202,0,0,0.170482673582443,-0.16935099336733211,0.01815512233306208,High-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC35_1,0.20899964291548098,DC35,567499.7056084871,6327499.930768742,8.52460849537671,126.25522923744,0.532339877785416,0.311892854388307,0.605702043543056,0,0.0336957667563072,0.0487093353123295,0.02715388198060165,0.016430858113569587,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC36_1,0.19091268979212245,DC36,567499.7009201018,6332499.938928539,8.51378978195898,121.422342127927,0.137514834716737,0.0742740521865837,0.925725947813416,0,0,0,0.053535350563879446,0.04196721499022773,Low-low,0.023875233000219844,5.842195113107942e-66,1,1970s
DC37_1,0.23535562147714137,DC37,567499.6402083595,6337499.873123914,8.48175734997646,122.502444005109,0.285949287805704,0.172852699694545,0.827147300305455,0,0,0,-0.01883058088925756,0.05888319468329567,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC39_1,0.24068988134839056,DC39,567499.6437902323,6347499.858365299,8.32273073095392,125.888671013656,0.0629371877552967,0.0325265717472793,0.967473428252721,0,0,0,-0.016540901107191246,0.2949807432434695,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
DC40_1,0.22098643953660824,DC40,572499.8148650045,6302499.969526697,8.5757774144571,118.501785568546,0.685199574497028,0.00557344740940445,0.101169671883127,0.348922577888598,0.106685325565464,0.413294308883082,0.003400063039813589,0.05750727870680864,Not significant,0.023875233000219844,5.842195113107942e-66,1,1970s
