response,site_filter,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AE98_1,AE98,447500.15313399426,6242499.6437634,11.609725340889778,11.876220341085245,-0.26649500019546757,-0.07542792643708596,0.006359274923062461,-11.861089094220482,11.861089094220482,0.39170666335752036,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF81_1,AF81,442500.1384771916,6157499.787446427,11.752472612941695,11.941121699318634,-0.18864908637693922,-0.07282297906065582,0.006856368054605193,-10.621217892721361,10.621217892721361,0.315903658454648,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF82_1,AF82,442500.15165183047,6162499.8084204225,11.845714879990844,11.999936815284014,-0.15422193529317063,-0.07154773344766441,0.006835680577056725,-10.466804678938216,10.466804678938216,0.3209619455683896,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF91_1,AF91,447500.16279772675,6157499.807246089,11.790528252381979,11.965944417080225,-0.1754161646982464,-0.06966977256857065,0.006519489460931467,-10.686384721698229,10.686384721698229,0.3189056721486594,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF92_1,AF92,447500.2057250942,6162499.834014087,11.871585322684604,11.981970535780958,-0.11038521309635385,-0.06844101154770188,0.006500880296927069,-10.527960587130572,10.527960587130572,0.32347611957655,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF93_1,AF93,447500.1653840631,6167499.788514787,11.896821644729279,11.979491625624547,-0.08266998089526822,-0.06733585824495214,0.006487676466407802,-10.379040723378692,10.379040723378692,0.3282479713693007,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF94_1,AF94,447500.1697669054,6172499.780493908,11.90203940535674,11.924004722783069,-0.021965317426328568,-0.06633773775061802,0.00647479055297392,-10.245541876277155,10.245541876277155,0.3330336131566527,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF97_1,AF97,447500.13908220717,6187499.650967309,11.725925881838116,11.980692916884584,-0.25476703504646814,-0.06438179587489024,0.006415683893465465,-10.035063594773538,10.035063594773538,0.34841699225148737,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF98_1,AF98,447500.13873657817,6192499.683587027,11.545188756313301,11.984172130685826,-0.43898337437252444,-0.06428279224643374,0.006390796528555697,-10.058651055342153,10.058651055342153,0.35389928985098223,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,AF99_1,AF99,447500.1235891788,6197499.754315107,11.58805848047208,11.981362587703533,-0.3933041072314527,-0.06451716591849677,0.006363019579378744,-10.139394530166749,10.139394530166749,0.3595411956493692,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC20_1,BC20,462500.0832758646,6302499.782276433,11.960254426845557,11.838060100175264,0.12219432667029295,-0.07857314628299061,0.007088826663558955,-11.08408344739281,11.08408344739281,0.42770615897710246,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC21_1,BC21,462500.08463837503,6307499.738256342,12.001604374697493,11.856692099990056,0.14491227470743695,-0.07820552316664253,0.007326149807157384,-10.674846300609163,10.674846300609163,0.4288195937215338,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC30_1,BC30,467500.03225555073,6302499.688678854,12.050263650579694,12.015969542918432,0.034294107661262174,-0.07851011405817188,0.006807809772368119,-11.532360139796015,11.532360139796015,0.42815100398257594,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC31_1,BC31,467500.0700814336,6307499.683991895,12.03567080491633,11.912926511075494,0.12274429384083696,-0.07840606702976505,0.0070255510658491175,-11.16013054276886,11.16013054276886,0.4291946044796825,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC32_1,BC32,467500.03942602925,6312499.716500132,11.989863390012898,11.861741434114847,0.12812195589805064,-0.07822026123587245,0.00725978436820984,-10.774460682109826,10.774460682109826,0.4304295214182409,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC33_1,BC33,467500.06162332307,6317499.67391025,11.851971960365486,11.871136963369157,-0.019165003003671188,-0.07797330651385659,0.007506159445513384,-10.38790970000819,10.38790970000819,0.4319073366837328,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC34_1,BC34,467500.01645873167,6322499.668462578,11.934796866278566,11.95441279867929,-0.01961593240072368,-0.07770840589544825,0.007765850917575411,-10.006425145193196,10.006425145193196,0.4337180656639659,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC41_1,BC41,472500.0641984955,6307499.732148187,12.122545597510925,11.939197494462103,0.18334810304882154,-0.07841406637857418,0.006740387763248664,-11.633465185210792,11.633465185210792,0.4292383115708739,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC43_1,BC43,472500.07431792136,6317499.709834675,11.940848907594264,11.865221223504884,0.0756276840893797,-0.07850728864128476,0.007169530625932496,-10.950129476722028,10.950129476722028,0.43179020528067263,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC44_1,BC44,472500.07316175365,6322499.753427244,11.847869840966368,11.86452444143435,-0.01665460046798195,-0.07851438118142662,0.0074032852187492365,-10.605343284976314,10.605343284976314,0.43350167270263557,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC45_1,BC45,472500.04746136797,6327499.722303724,11.789945767105687,11.9398844120204,-0.14993864491471243,-0.07850804880083917,0.007652899570281864,-10.258601733871656,10.258601733871656,0.4355181997365952,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC50_1,BC50,477500.03517784266,6302499.666388486,11.911178972030475,11.885363221624736,0.025815750405739024,-0.07778652401553066,0.006302065130606996,-12.343021280079741,12.343021280079741,0.42818240259436696,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC51_1,BC51,477500.0219923793,6307499.660629535,11.951415498951276,11.906590975325848,0.04482452362542766,-0.07817390575145655,0.0064723890887904275,-12.078060308031612,12.078060308031612,0.428995793614677,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC52_1,BC52,477500.0270955203,6312499.691159323,12.058312938255316,11.938894282960987,0.1194186552943286,-0.07848171350602318,0.006655124097995513,-11.792674689516526,11.792674689516526,0.43001728929913896,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC53_1,BC53,477500.050134716,6317499.646637439,12.05441095395852,11.938667660618972,0.11574329333954836,-0.0787848409241576,0.006849772616271811,-11.501818430731875,11.501818430731875,0.4313117761226152,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC54_1,BC54,477500.091967421,6322499.63835183,11.941725232593265,11.840196157463627,0.10152907512963871,-0.07909961902706497,0.007059215895425199,-11.205156521466687,11.205156521466687,0.4328865048247385,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC55_1,BC55,477500.0922437846,6327499.666607962,11.836099823128116,11.866178746027655,-0.030078922899539506,-0.07940234463172313,0.007283613244706843,-10.90150478396509,10.90150478396509,0.43471334055881183,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC60_1,BC60,482500.0626082632,6302499.738540966,11.939964987480048,12.083421279055267,-0.14345629157521955,-0.07701043892035342,0.0060781876380575665,-12.669967349833904,12.669967349833904,0.42782801490286887,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC62_1,BC62,482500.04548227973,6312499.681136523,12.057152597825924,11.89430356618302,0.16284903164290476,-0.07817421849289286,0.006386936757495331,-12.239704487625028,12.239704487625028,0.42934258790676083,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC64_1,BC64,482500.09264614136,6322499.657199486,12.042944352807352,11.960810732607428,0.0821336201999241,-0.07930780975480456,0.006745947120402315,-11.75636398259742,11.75636398259742,0.4318241725454244,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC65_1,BC65,482500.0574243303,6327499.644156614,11.953865454512435,11.848103476968753,0.10576197754368266,-0.07990377549914429,0.006947003964227793,-11.50190440520731,11.50190440520731,0.43344312495643644,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC70_1,BC70,487500.0281488765,6302499.681272506,11.790887035042816,12.029721203108814,-0.23883416806599733,-0.0760021897255978,0.005877208415804406,-12.931681905514914,12.931681905514914,0.42726023590517553,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC71_1,BC71,487500.02372481115,6307499.714883644,11.852304085987024,11.897124393453547,-0.04482030746652299,-0.076813850006475,0.006008547409671291,-12.784096516045839,12.784096516045839,0.4277006508879623,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC72_1,BC72,487500.06305016344,6312499.673261789,11.840112368852262,11.90024889554025,-0.06013652668798741,-0.07755614913929021,0.006149183961831601,-12.612429489943128,12.612429489943128,0.4283150553410472,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC73_1,BC73,487500.0249803983,6317499.668063927,11.84852291394162,11.98353379774159,-0.1350108837999695,-0.07830060843105935,0.0063007653058301865,-12.427158389570025,12.427158389570025,0.42919367377773293,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC74_1,BC74,487500.03132666176,6322499.698896714,11.98261729126105,11.99097006846285,-0.008352777201800166,-0.07910112720519358,0.006466619535442345,-12.232222225485037,12.232222225485037,0.4303568239201713,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC75_1,BC75,487500.08176904864,6327499.654417714,11.782924222441856,11.879095212833725,-0.09617099039186883,-0.07993390434020675,0.006645579994531221,-12.028130638106221,12.028130638106221,0.43174628954177446,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC81_1,BC81,492500.041047909,6307499.729905474,11.807547949025889,11.931342587138678,-0.12379463811278946,-0.07578672276382292,0.005818520543391846,-13.02508467550135,13.02508467550135,0.42664898619221886,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC82_1,BC82,492500.03649829555,6312499.667744995,11.73337431972131,11.926099940761711,-0.1927256210404007,-0.07669388655544651,0.005943800504420589,-12.90317306215222,12.90317306215222,0.42704204922580086,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC83_1,BC83,492499.997856006,6317499.641786334,11.661337934120198,11.86438507504616,-0.2030471409259622,-0.07760424887758255,0.00607802017569899,-12.76801435899443,12.76801435899443,0.42771392856227936,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC84_1,BC84,492500.0467049848,6322499.651782474,11.828654096611084,11.912634604783237,-0.08398050817215363,-0.07855346394917717,0.006224003063914923,-12.621051619432642,12.621051619432642,0.4286380407723677,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC85_1,BC85,492500.0614262203,6327499.586613408,11.837735811434273,11.92806269976393,-0.09032688832965619,-0.0795249764699788,0.006382149119961467,-12.46053249073236,12.46053249073236,0.42973184187570235,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC93_1,BC93,497500.0048648076,6317499.628014286,11.620828130442096,11.960573247190608,-0.33974511674851193,-0.07669223122141489,0.005889884920316265,-13.021006735951099,13.021006735951099,0.4260336807563656,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC94_1,BC94,497500.0354478817,6322499.62760691,11.800859048756832,11.884392756045195,-0.08353370728836218,-0.0777178825583058,0.006020283626709067,-12.909339057301121,12.909339057301121,0.4266438687206526,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC95_1,BC95,497500.0144291096,6327499.551978993,11.918964492161894,11.90254810577151,0.01641638639038412,-0.07873761730639073,0.006161371542045004,-12.779235397360429,12.779235397360429,0.4273582625212946,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BC96_1,BC96,497500.0027015511,6332499.623702109,11.872282288985037,11.903728023879063,-0.031445734894026245,-0.07975216673100105,0.0063136905449281125,-12.631624271649999,12.631624271649999,0.4281470736162095,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD00_1,BD00,452500.055170292,6252499.551853021,11.88953688434073,11.986041835066889,-0.09650495072615861,-0.07521435437335056,0.0062410107343273576,-12.051630348855184,12.051630348855184,0.3990768842131818,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD02_1,BD02,452500.0451360465,6262499.658862274,12.098304140117234,12.009336146182015,0.08896799393521881,-0.07774813112465395,0.00641264709874024,-12.12418677147032,12.12418677147032,0.40661593928335443,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD03_1,BD03,452500.00491227995,6267499.601946497,12.117809864772056,12.061364785340766,0.05644507943129007,-0.07873875050017376,0.006519523112254721,-12.077378842659343,12.077378842659343,0.41021663087804616,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD04_1,BD04,452500.0060987118,6272499.69329495,11.961513335155304,11.976443330687294,-0.014929995531989704,-0.07949468583814001,0.006636404606040985,-11.978577340775395,11.978577340775395,0.41360339781132693,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD05_1,BD05,452499.98535578116,6277499.71096541,11.398727644287026,11.937811149562945,-0.5390835052759186,-0.07997784989177026,0.006764762718684334,-11.822713259531001,11.822713259531001,0.4166825694078554,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD06_1,BD06,452500.00592764583,6282499.765541134,11.44408666759965,11.91785491804871,-0.47376825044905857,-0.08016975255560377,0.006907106728552511,-11.60685011919666,11.60685011919666,0.4193779259176221,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD07_1,BD07,452500.0058695333,6287499.746381921,11.525918576440638,11.967686242177571,-0.4417676657369327,-0.08009428779283789,0.007068054190298885,-11.331872342287598,11.331872342287598,0.42161670638262744,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD08_1,BD08,452499.9871680592,6292499.764766518,11.618200744876543,11.941870153996938,-0.3236694091203951,-0.07973144895918427,0.007256406631053186,-10.987731671207646,10.987731671207646,0.4232661104175455,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD10_1,BD10,457500.0642796085,6252499.626853711,12.111077792771459,12.059673044547631,0.05140474822382757,-0.07258184428799486,0.006013110769871759,-12.070598242038173,12.070598242038173,0.3999990281584131,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD11_1,BD11,457500.03424585843,6257499.62756949,12.006427400236916,11.914892297078975,0.09153510315794122,-0.0741219519146441,0.006086303333543444,-12.17848468152019,12.17848468152019,0.40386203583036795,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD12_1,BD12,457500.0261392312,6262499.665304576,12.014686601570471,11.931857913620604,0.08282868794986697,-0.07551948452732438,0.006172700544471238,-12.234431912457772,12.234431912457772,0.40767175571385833,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD13_1,BD13,457500.03933642176,6267499.628727978,12.04628895812188,11.89648237851568,0.14980657960619936,-0.07674920427620924,0.0062731728729916525,-12.234511280032338,12.234511280032338,0.4113295064048563,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD17_1,BD17,457500.0192793853,6287499.743606095,11.781325783327555,11.941631785696801,-0.16030600236924641,-0.07933787113431023,0.006787242863169868,-11.689263627919868,11.689263627919868,0.4229886004888988,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD18_1,BD18,457500.0290933364,6292499.781524262,11.729299421017833,11.874280962473804,-0.1449815414559712,-0.07931272926138933,0.0069595720179083395,-11.396207849750267,11.396207849750267,0.42463947750647335,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD19_1,BD19,457500.063487968,6297499.744964002,11.836933890544513,11.827126646328221,0.009807244216291977,-0.07900721687488188,0.007162534822711482,-11.030622374687812,11.030622374687812,0.42581666965776943,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD21_1,BD21,462500.04652625887,6257499.613366459,11.985863170416131,12.010492254281107,-0.02462908386497631,-0.07181352090252147,0.005871345703629686,-12.231185920141971,12.231185920141971,0.4052300090236085,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD22_1,BD22,462500.04672205047,6262499.682150681,12.007223257711205,11.948549338727236,0.058673918983968676,-0.07339088288323459,0.00595065801896404,-12.333238214890953,12.333238214890953,0.40904140358176966,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD26_1,BD26,462500.0396707308,6282499.770858137,11.775612012309395,11.865777427447883,-0.09016541513848786,-0.07794961788379062,0.006392025529241898,-12.194822678224746,12.194822678224746,0.4219582614357136,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD27_1,BD27,462500.0084153306,6287499.80222181,12.06407148416939,12.054567316126034,0.009504168043354966,-0.07850717592068257,0.0065314522155579995,-12.019865311680228,12.019865311680228,0.42406670072411506,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD28_1,BD28,462500.04522956035,6292499.758577253,12.044063255364147,12.056846738750586,-0.012783483386439087,-0.07879620708521973,0.0066898922157181805,-11.778397101837419,11.778397101837419,0.4255737033458065,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD31_1,BD31,467500.0543298067,6257499.600372754,12.021213720605614,11.966539614412849,0.05467410619276514,-0.06959914403341338,0.005671817321339452,-12.271048253186143,12.271048253186143,0.4070212113393874,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD32_1,BD32,467500.06232946395,6262499.710226541,12.007068333586226,12.006686318835268,3.8201475095789306e-4,-0.07132160641735585,0.0057459428407398115,-12.412515821019364,12.412515821019364,0.410746165757408,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD35_1,BD35,467500.0749060298,6277499.704398919,11.728702488301446,11.921841686993709,-0.19313919869226304,-0.0756486790033224,0.006041759293399873,-12.520968699624028,12.520968699624028,0.42052504212472386,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD36_1,BD36,467500.0370856172,6282499.739297631,11.794674995821978,11.897573143433146,-0.10289814761116745,-0.07673704792572655,0.00616194178752391,-12.453387352846491,12.453387352846491,0.422955401155245,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD37_1,BD37,467500.0506595336,6287499.810571126,11.850255019057238,11.86517021605018,-0.014915196992941304,-0.07758469554346359,0.006293189295170002,-12.32835878669811,12.32835878669811,0.42486247945921696,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD38_1,BD38,467500.0539126969,6292499.807359152,11.928658137220445,11.927745472185634,9.126650348108001e-4,-0.07816874577532262,0.0064411004821741495,-12.135930186410832,12.135930186410832,0.42620455073073454,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD39_1,BD39,467500.0473273079,6297499.729633846,11.951252508979241,12.041188787759392,-0.08993627878015076,-0.07846607213299706,0.006612378605766653,-11.866542557706362,11.866542557706362,0.42720210787070967,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD40_1,BD40,472500.0931846446,6252499.686959085,12.067616826736014,12.017513907685775,0.050102919050239336,-0.06546816980259984,0.0054263159574151265,-12.064938775475614,12.064938775475614,0.40562355798386357,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD41_1,BD41,472500.0753691514,6257499.700065501,12.070171573187023,11.977422677565318,0.09274889562170507,-0.06744601325229926,0.005488966615838456,-12.287561206454283,12.287561206454283,0.4092606557048663,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD42_1,BD42,472500.0892348051,6262499.638397401,12.064474026087753,11.893966345816684,0.17050768027106855,-0.06929521551836493,0.005560137021683745,-12.46286112160967,12.46286112160967,0.4128093625711886,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD43_1,BD43,472500.0750117887,6267499.724942416,11.839047132527817,11.91077541533859,-0.07172828281077237,-0.07103034137887732,0.005641665898099579,-12.59031333330182,12.59031333330182,0.4161014075253442,TRUE,Negative
cwm_sti,common-sites,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD44_1,BD44,472500.09313145553,6272499.736661749,11.764294948135161,11.907886377146635,-0.14359142901147415,-0.07264602959312394,0.00573444410541055,-12.668364754759946,12.668364754759946,0.41905448894331776,TRUE,Negative
