response,atlas,period,bandwidth,adaptive,bandwidth_value,aicc,rss,local_r2_mean,local_r2_median,local_r2_min,local_r2_max,local_cn_mean,local_cn_max,local_cn_over_30
predicted_richness,1,1970s,adaptive_cv,TRUE,156,13626.335030759936,166722.08313208012,0.4145455496660169,0.4043201295511897,0.12346074694944323,0.6985952948401782,31.878221608443187,2907.287631920957,0.09009009009009009
predicted_richness,1,1970s,fixed_200km,FALSE,200000,13777.243970582134,234915.19078414835,0.1764032045853423,0.16445820835665412,0.15115868058015058,0.6111121937339644,4.9172466685104785,27.436851204094843,0
predicted_richness,1,1970s,fixed_300km,FALSE,300000,13837.794227299204,246663.36493076241,0.14012254244053313,0.13517871415348853,0.12505280774308855,0.27922045482864627,4.19225463723814,6.546921377139719,0
predicted_richness,1,1970s,fixed_400km,FALSE,400000,13876.343568043118,253150.57995977186,0.1213079443117823,0.11847257782189513,0.1135514318663239,0.18929118978757686,4.102154672762481,5.604758871772774,0
predicted_richness,1,1970s,fixed_500km,FALSE,500000,13897.731944649562,256682.97341564845,0.11029686706754659,0.1087229946001951,0.1044739961686568,0.1417020266795776,4.034133015504156,4.1480093386608035,0
predicted_richness,2,1990s,adaptive_cv,TRUE,233,14297.098615010987,202396.71008468766,0.3794226743562813,0.3803549975808146,0.1379688704921618,0.7234429470639725,12.628123441063918,389.55242759717953,0.04810810810810811
predicted_richness,2,1990s,fixed_200km,FALSE,200000,14373.051868369967,247884.88104062292,0.23728058016985012,0.2304945694400284,0.1751294339420726,0.38374744532242694,4.084951539278812,25.365382960982593,0
predicted_richness,2,1990s,fixed_300km,FALSE,300000,14391.938243845034,254037.61795905762,0.22388743703336775,0.22199891431955165,0.2043801476955874,0.31525497576006395,3.6083634094005017,6.680810183063104,0
predicted_richness,2,1990s,fixed_400km,FALSE,400000,14406.15192127309,257041.272703743,0.21667439645974057,0.21568499013527231,0.20846073472733628,0.25413913445200326,3.4834294567820567,4.109423271843019,0
predicted_richness,2,1990s,fixed_500km,FALSE,500000,14412.978856365173,258452.0728348366,0.21289527278140788,0.21231803670676108,0.2081523237181617,0.22963674482863586,3.436030137484203,3.553327774416785,0
predicted_richness,3,2010s,adaptive_cv,TRUE,139,13660.091107616483,104489.71575873642,0.5372464474475962,0.5190124196220465,0.22448198119323395,0.8172659226877816,36.073220612229726,6971.322937635946,0.09873949579831932
predicted_richness,3,2010s,fixed_200km,FALSE,200000,13937.746687607065,163027.11098503266,0.3073108577905083,0.30821095638532287,0.2560271221887,0.4034988865869756,4.403188235032504,28.311797499368367,0
predicted_richness,3,2010s,fixed_300km,FALSE,300000,13976.385717931811,168663.2450214326,0.2931769926281104,0.2927923769845156,0.2644338407320249,0.3496535995789713,3.674020295785243,9.94447473587974,0
predicted_richness,3,2010s,fixed_400km,FALSE,400000,14001.452876689596,171591.47824525024,0.2855717093152409,0.2852164496475584,0.27097686005361954,0.3073308610958287,3.550165274555666,6.883891373890001,0
predicted_richness,3,2010s,fixed_500km,FALSE,500000,14015.513811069646,173159.8787858602,0.2811454788940769,0.2809208209063049,0.27222752650612414,0.29411301018108504,3.4798848268326794,3.745832494192155,0
