response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction,dominant_driver,direction_plot
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG65_1,FG65,682500.2543705795,6127499.687580657,65.4943470377403,55.62404378930572,9.870303248434574,5.3635429425680385,0.794209018753154,6.753314072142345,6.753314072142345,0.16023400800591694,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG66_1,FG66,682500.2715598893,6132499.659124765,78.50761412983167,57.5618449312848,20.945769198546863,5.372618468794611,0.7622034018761824,7.048798858112912,7.048798858112912,0.1736065788365819,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG68_1,FG68,682500.2850436782,6142499.643376395,49.948082906878824,54.497468652308726,-4.549385745429902,5.343815882208105,0.7109684083342034,7.516249413569089,7.516249413569089,0.20064691979508553,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG69_1,FG69,682500.2769601031,6147499.655967729,48.72373082530287,59.051630594809495,-10.327899769506622,5.314003215297257,0.6930127515424385,7.667973213292079,7.667973213292079,0.2139412459174402,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG70_1,FG70,687500.2749447277,6102499.555240454,51.197223134718115,56.25023962881522,-5.053016494097108,5.30510855219501,0.9530632151167117,5.566376362081448,5.566376362081448,0.10923361239725003,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG71_1,FG71,687500.2711367387,6107499.614428979,55.936328958153865,57.941803686676025,-2.0054747285221595,5.3041081359059294,0.9226550967656447,5.748744199755045,5.748744199755045,0.11739621538081028,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG72_1,FG72,687500.2596549657,6112499.613608101,42.319332776863014,53.677764450175715,-11.358431673312701,5.32233297114032,0.8917908704641768,5.968140230422013,5.968140230422013,0.12692071652949868,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG73_1,FG73,687500.2973089004,6117499.666636524,47.449857065620655,53.61713148051709,-6.167274414896433,5.354658047675069,0.8589411739393891,6.234021851714049,6.234021851714049,0.13805063315575064,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG74_1,FG74,687500.3227844504,6122499.659540088,35.74629152971511,55.99386453188946,-20.24757300217435,5.385301962546689,0.823712697482618,6.537840170492612,6.537840170492612,0.15051674480867688,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG75_1,FG75,687500.2656673533,6127499.700801892,64.32112029296074,67.6580958866312,-3.3369755936704593,5.400080699451324,0.7880512976743037,6.852448204054784,6.852448204054784,0.16385390248204207,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG76_1,FG76,687500.3190664198,6132499.68719706,72.25772424639355,57.63650281617984,14.621221430213708,5.395212558004662,0.7549764320544577,7.146199972525097,7.146199972525097,0.1775807054638035,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG77_1,FG77,687500.2854871633,6137499.721830154,60.209823281791266,56.73348885709108,3.476334424700184,5.374851845373363,0.7268564002866671,7.394654354358796,7.394654354358796,0.19140000357003312,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG78_1,FG78,687500.294305089,6142499.698789443,63.23096625385896,55.95999427181574,7.270971982043221,5.343421967047469,0.7044694144969824,7.585030459928303,7.585030459928303,0.20511208195066025,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG79_1,FG79,687500.2751403373,6147499.7265565675,71.29424469294261,66.82289275647828,4.47135193646433,5.3046693683722665,0.687583515557208,7.714945527851169,7.714945527851169,0.21853800335853604,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG80_1,FG80,692500.2601699218,6102499.523256032,34.14006390335021,54.118101491110814,-19.978037587760603,5.36637444184198,0.962827312236869,5.573558595232057,5.573558595232057,0.11041889380143442,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG81_1,FG81,692500.2449257197,6107499.60061101,61.30752085455838,58.75963740665719,2.5478834479011923,5.364453188971925,0.9290889763452406,5.773885306522619,5.773885306522619,0.11906020790265465,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG82_1,FG82,692500.270379107,6112499.620822028,58.96800822299376,53.57675798616109,5.3912502368326685,5.37746961287719,0.895170494308667,6.007201585693647,6.007201585693647,0.12903322681478313,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG83_1,FG83,692500.2704610613,6117499.581073102,47.6417141709393,59.669074352616775,-12.027360181677473,5.402374769481499,0.8593280114898699,6.28674347542223,6.28674347542223,0.1406537519856114,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG84_1,FG84,692500.3017700722,6122499.5952903135,36.57805832142136,60.08082630063582,-23.50276797921446,5.42188474188619,0.8213775815228501,6.600965090663796,6.600965090663796,0.15360146390863133,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG85_1,FG85,692500.2983532327,6127499.660655089,56.938020511119284,58.997399137084116,-2.0593786259648326,5.422746032538898,0.7837076402407286,6.919348177941985,6.919348177941985,0.16733920927515678,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG86_1,FG86,692500.3263061603,6132499.668636978,71.22954426252151,54.56902948967226,16.660514772849254,5.405450508115665,0.7498549551864861,7.208661449428376,7.208661449428376,0.1813878369141241,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG87_1,FG87,692500.3198407196,6137499.6164119765,67.23747761629762,56.14383491297702,11.093642703320604,5.374785039298261,0.7218706981539139,7.445634035352234,7.445634035352234,0.19546161280745034,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG88_1,FG88,692500.3303715999,6142499.729143381,46.13212888914959,57.177826003777085,-11.045697114627494,5.335235764136661,0.7001698207490213,7.619916777374352,7.619916777374352,0.20936350859377875,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG89_1,FG89,692500.3068019298,6147499.670310448,68.68386356306937,59.73193617968187,8.951927383387499,5.2903230368126195,0.6842518456835542,7.731543685538313,7.731543685538313,0.22291877306812968,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG90_1,FG90,697500.2684456746,6102499.501563041,37.64128396876535,53.00697954854318,-15.365695579777828,5.417902152435575,0.9739572564542425,5.562771996955817,5.562771996955817,0.11159638445013706,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG91_1,FG91,697500.2484837822,6107499.495144536,60.56241557056414,57.13662109747135,3.425794473092793,5.41557816691084,0.9368475122874685,5.7806399610197055,5.7806399610197055,0.12073501929851643,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG92_1,FG92,697500.24892862665,6112499.542973782,59.21905427885806,56.04497568344393,3.17407859541413,5.422724496932917,0.8999733777867847,6.025427674614649,6.025427674614649,0.13111425724743536,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG93_1,FG93,697500.2722987161,6117499.533765045,79.33045383766846,56.20781219691062,23.122641640757834,5.438801208934912,0.8613088823050408,6.314576942919193,6.314576942919193,0.1431546706821338,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG94_1,FG94,697500.3112419588,6122499.578683486,44.010811915808986,56.72456724909566,-12.71375533328667,5.446743909400987,0.8208393416276081,6.635578526975651,6.635578526975651,0.156534609586606,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG95_1,FG95,697500.3047563492,6127499.563608582,57.289561223778904,54.63288650951621,2.6566747142626923,5.4352428353420486,0.7814595636562176,6.955245143986924,6.955245143986924,0.1706674366553956,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG96_1,FG96,697500.3091473787,6132499.602535079,65.10165210865321,55.8910981082574,9.21055400039581,5.40766856254542,0.7469997874643503,7.239183535649259,7.239183535649259,0.18506187782755582,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG97_1,FG97,697500.3219843409,6137499.695401272,52.988726184612254,54.80262184616474,-1.8138956615524862,5.368863147471976,0.7191978185975416,7.465071512510185,7.465071512510185,0.19943021887794166,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG98_1,FG98,697500.3508036272,6142499.619688079,57.177451179295645,61.910889374483205,-4.73343819518756,5.32304498781802,0.6981328321540046,7.624687942829457,7.624687942829457,0.21355012825113628,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FG99_1,FG99,697500.3149968215,6147499.706177678,62.37327937329563,62.80478928275629,-0.43150990946065804,5.273650563813048,0.6830312296987116,7.720950865071398,7.720950865071398,0.2272424133816153,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH01_1,FH01,652500.1476911665,6057499.672137209,31.63494709568772,51.73393979375802,-20.098992698070298,4.5650049991950965,1.4081934062105048,3.241745756699484,3.241745756699484,0.037336759628793785,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH02_1,FH02,652500.1450141938,6062499.66186962,25.490308136165538,51.895165491880014,-26.404857355714476,4.686737404410689,1.3141728176241687,3.566302195234582,3.566302195234582,0.04591258969969774,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH04_1,FH04,652500.1604771961,6072499.670583969,37.23843897339227,69.10620665809174,-31.867767684699466,4.842614795420584,1.1515620565453608,4.205257344053373,4.205257344053373,0.06395042756850021,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH05_1,FH05,652500.1788386654,6077499.578235263,50.864644042687765,55.07769589944275,-4.213051856754987,4.882960349886748,1.0848177682137656,4.501180283880223,4.501180283880223,0.07313705733385095,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH06_1,FH06,652500.2371696586,6082499.645297011,42.050861583141845,56.464169443101184,-14.413307859959339,4.903940018426489,1.028874872989099,4.76631332649762,4.76631332649762,0.08226155660285558,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH07_1,FH07,652500.2166753336,6087499.533638527,31.988585045586362,53.030395686959984,-21.041810641373623,4.9135462010198925,0.9834813303841581,4.996074708505763,4.996074708505763,0.09087773113569972,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH08_1,FH08,652500.2325856738,6092499.581303407,36.30304820635,53.25865735274795,-16.955609146397954,4.9187056230427135,0.947873809880976,5.189198785501155,5.189198785501155,0.09872533084763398,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH11_1,FH11,657500.1262107163,6057499.645298414,60.314975764549956,51.67578508361015,8.639190680939805,4.619072462597412,1.417164314582426,3.259376781554398,3.259376781554398,0.036343904551155645,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH12_1,FH12,657500.1704044837,6062499.696315981,53.69622785378534,51.81407510381,1.88215274997534,4.746838730535295,1.3218171142605597,3.5911463691334737,3.5911463691334737,0.044602467039057944,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH13_1,FH13,657500.1879686262,6067499.682293598,30.03241802518808,51.99350633841211,-21.96108831322403,4.838553913815414,1.2340069042861965,3.921010406837427,3.921010406837427,0.053381618188353366,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH14_1,FH14,657500.1772087506,6072499.60318349,53.18043689924202,54.15402458872548,-0.973587689483459,4.900344542627401,1.1557106032471687,4.240113856236186,4.240113856236186,0.06236848696219476,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH15_1,FH15,657500.1967778043,6077499.572426094,55.319387887273905,61.481873398512526,-6.162485511238621,4.938745228094243,1.088312454020225,4.5379846659390175,4.5379846659390175,0.07148051085113723,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH16_1,FH16,657500.1805786046,6082499.587730882,49.66254448949083,54.15577890423874,-4.49323441474791,4.95718427089254,1.0322497200205434,4.802311083013793,4.802311083013793,0.08047371077762014,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH18_1,FH18,657500.2338967368,6092499.540600677,36.08765037339473,53.13920456243104,-17.05155418903631,4.962985429122098,0.951427954351915,5.216354434848132,5.216354434848132,0.09682763336319197,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH21_1,FH21,662500.1301028883,6057499.666921422,72.08360380946485,51.64142097416906,20.44218283529579,4.679416687072646,1.427768626272174,3.277433472740151,3.277433472740151,0.036339241869030495,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH22_1,FH22,662500.1620149246,6062499.674904235,49.94550145748274,54.874223687277684,-4.928722229794943,4.808562299284457,1.331486859538343,3.6114230229442117,3.6114230229442117,0.04413671254197919,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH23_1,FH23,662500.1522521604,6067499.6179124275,76.81619630327987,58.240556279396905,18.57564002388296,4.89925044471055,1.2422676332624165,3.9437962589786255,3.9437962589786255,0.05258210099060703,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH24_1,FH24,662500.1594183256,6072499.609451599,74.1831601484778,52.65569455334158,21.527465595136213,4.957737023456978,1.1629835987432406,4.262946638984829,4.262946638984829,0.061362312511521924,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH25_1,FH25,662500.1815777237,6077499.649476749,75.25692381415178,57.72435871902592,17.532565095125854,4.994983431649148,1.0950173913296077,4.561556255818063,4.561556255818063,0.0703209818044106,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH29_1,FH29,662500.2137666696,6097499.619101521,41.27113943292474,53.24762460072227,-11.976485167797527,5.004924473660772,0.9305067415690615,5.378708450001391,5.378708450001391,0.10237925656755252,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH32_1,FH32,667500.1352127434,6062499.596899727,81.48129497265515,53.684160054826755,27.797134917828394,4.874988775205324,1.3428630445404142,3.630294835370763,3.630294835370763,0.04456926600397344,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH33_1,FH33,667500.1600240769,6067499.619644241,75.49416661057911,58.49325925709403,17.000907353485083,4.963218290495039,1.2528718079758687,3.9614733597634233,3.9614733597634233,0.05254068660528648,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH34_1,FH34,667500.1262541488,6072499.577417303,55.702139486857504,53.39663574951891,2.305503737338597,5.019336473733153,1.1729520589562215,4.279234121639827,4.279234121639827,0.060946689915172624,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH35_1,FH35,667500.156540169,6077499.58618157,66.79211970010819,55.80782655890641,10.984293141201775,5.054201719379703,1.1045478666383097,4.5758104940822175,4.5758104940822175,0.06964331502892003,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH36_1,FH36,667500.1845546081,6082499.643502697,61.22255130455566,52.47856961578241,8.743981688773246,5.073076774975991,1.0478164229253932,4.8415702063654384,4.8415702063654384,0.07828100535696392,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH42_1,FH42,672500.1655806476,6062499.575288157,77.77676990414011,51.764438040668395,26.012331863471715,4.9490257307395105,1.3557954785722823,3.6502745502227754,3.6502745502227754,0.04575926861299971,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH43_1,FH43,672500.1619102128,6067499.684537786,63.68921127072165,52.2122274010991,11.47698386962255,5.034006021601648,1.2654055342140682,3.978176075172789,3.978176075172789,0.053319962661056264,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH44_1,FH44,672500.1531629068,6072499.620077815,80.74146023810677,57.11372213327463,23.62773810483214,5.086019357356754,1.1851794258089796,4.2913496864705865,4.2913496864705865,0.06125862065237255,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH45_1,FH45,672500.128911406,6077499.604325416,70.72002329720259,52.53631967793319,18.183703619269394,5.118644337070226,1.11640643444732,4.584929089560672,4.584929089560672,0.06955180249541029,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH46_1,FH46,672500.1513759971,6082499.63969187,68.90312245232538,67.1568004986732,1.7463219536521706,5.135889090837654,1.0592797902211433,4.848472649294524,4.848472649294524,0.07788763388734755,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH52_1,FH52,677500.1392029081,6062499.604546833,67.80034667509841,51.87618742295847,15.924159252139937,5.018630837685592,1.3710495154454279,3.6604300436626716,3.6604300436626716,0.04712706171795997,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH53_1,FH53,677500.1172675767,6067499.586923023,40.27511051887009,56.409643390384474,-16.13453287151438,5.107190609297231,1.2800748782594553,3.989759268021559,3.989759268021559,0.054537344114441444,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH54_1,FH54,677500.1309098973,6072499.62068056,60.6422411761663,55.7262385612461,4.9160026149202025,5.160060982435056,1.1993192865545244,4.302491455181368,4.302491455181368,0.06220633534491863,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH55_1,FH55,677500.1823433801,6077499.594537913,38.608215189647126,55.254913797904024,-16.646698608256898,5.190112690469515,1.1300890502815457,4.5926581530689745,4.5926581530689745,0.07013150135284746,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH56_1,FH56,677500.1366827373,6082499.614611358,82.5313843714682,53.50582744473054,29.025556926737664,5.204026827189562,1.0724913247465815,4.852278715092842,4.852278715092842,0.07811888982966769,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH57_1,FH57,677500.1888842597,6087499.577212903,47.06415162651847,52.55245076159115,-5.48829913507268,5.205219730733024,1.0257701171701818,5.074450545598653,5.074450545598653,0.0859606043742774,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH58_1,FH58,677500.2041166634,6092499.588457644,81.39587125459862,55.32687573927087,26.06899551532775,5.1952538500686885,0.9887885790074983,5.254160454890622,5.254160454890622,0.0934666416911823,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH62_1,FH62,682500.1400127035,6062499.575180733,60.80397668432981,65.62615785575703,-4.822181171427218,5.077336546424787,1.3892581681285046,3.6547105951261467,3.6547105951261467,0.04843100539674933,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH63_1,FH63,682500.1571327308,6067499.664842146,48.93448968617342,55.472964022906886,-6.538474336733465,5.171151934378198,1.2976678771599137,3.984957958345877,3.984957958345877,0.05571588965401393,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH64_1,FH64,682500.1391901771,6072499.580977525,54.82597140068577,58.83883480193839,-4.012863401252616,5.231197061312942,1.2159206439384378,4.302252032146432,4.302252032146432,0.06327184269454901,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH65_1,FH65,682500.1394981287,6077499.54859203,20.182738147450042,53.66014242697537,-33.47740427952533,5.262633357583788,1.1457612271130224,4.593132699073837,4.593132699073837,0.0709886860373687,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH66_1,FH66,682500.1558782132,6082499.567633862,72.30591180964208,52.294338414471,20.011573395171084,5.275823193887797,1.08728582324577,4.852287302099082,4.852287302099082,0.07878607653989637,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH68_1,FH68,682500.2371930047,6092499.537326161,68.15195779287647,54.71236816133716,13.439589631539313,5.262637654390089,1.0019023695149707,5.252645182322281,5.252645182322281,0.09385592873455602,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH71_1,FH71,687500.123673068,6057499.554574321,46.06333728548289,51.701997477580406,-5.638660192097518,4.99308933104721,1.504412418895345,3.318963116984583,3.318963116984583,0.04333617710157459,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH72_1,FH72,687500.1143025191,6062499.595132073,47.52046661086654,51.7386127420492,-4.218146131182657,5.125049203330933,1.4100082924121182,3.6347652924533156,3.6347652924533156,0.04974953502778411,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH73_1,FH73,687500.1168201703,6067499.576189147,45.62513128361992,52.59956061358383,-6.974429329963911,5.2230766527737185,1.3183481425712307,3.961834119618001,3.961834119618001,0.056826696008550635,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH74_1,FH74,687500.1244441366,6072499.608917633,57.33873263056652,56.621488759306494,0.717243871260024,5.2907350323206845,1.2355754004907593,4.282000944838536,4.282000944838536,0.06423754389416739,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH75_1,FH75,687500.139621074,6077499.58203556,62.11843292459485,58.59009578022501,3.5283371443698357,5.326680147518106,1.1641562144399433,4.575571629861277,4.575571629861277,0.07179620244464793,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH76_1,FH76,687500.1555507714,6082499.606715107,55.124547436557094,59.36102722012082,-4.236479783563723,5.341960355312194,1.1042700345075103,4.837548958479741,4.837548958479741,0.07944908461100701,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH79_1,FH79,687500.2046274128,6097499.544650838,46.77749889944734,53.63184042899403,-6.854341529546694,5.313955886132048,0.9835052705288312,5.40307819934176,5.40307819934176,0.10169926458416437,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH80_1,FH80,692500.0947199763,6052499.611192662,59.71767361763602,51.99810533418756,7.71956828344846,4.868420316735794,1.6142160621521071,3.01596572533488,3.01596572533488,0.04018136705518313,TRUE,Positive,Forest (% coverage),Positive
richness,1,1970s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),FH81_1,FH81,692500.0242031823,6057499.60869983,53.53411008802727,56.83709084428528,-3.302980756258009,5.021413273242381,1.5269570577148723,3.288509816220402,3.288509816220402,0.044969363687956065,TRUE,Positive,Forest (% coverage),Positive
